pair_class	loop_id	sample	group	center_value	background_mean	enrichment
DEG-SE	1176	mut_M2	mut	28.8609504699707	6.33607351779938	4.55502140069779
DEG-SE	1176	mut_M3	mut	35.0118370056152	5.50507211685181	6.35992340562425
DEG-SE	1177	ctrl_M1	ctrl	0.729101002216339	5.8947474360466	0.123686554873897
DEG-SE	1177	ctrl_M2	ctrl	4.82988929748535	3.36705183982849	1.43445647030233
DEG-SE	1177	ctrl_M3	ctrl	2.75595140457153	4.37528622150421	0.629890540880785
DEG-SE	1177	mut_M1	mut	3.76221561431885	4.56823405623436	0.823560169642463
DEG-SE	1177	mut_M2	mut	3.77906203269958	3.83473634719849	0.985481579577283
DEG-SE	1177	mut_M3	mut	2.22642779350281	3.17110040783882	0.702099431477848
DEG-SE	1178	ctrl_M1	ctrl	2.98462820053101	16.6147417426109	0.179637351381544
DEG-SE	1178	ctrl_M2	ctrl	1.18582046031952	26.6019248962402	0.0445764907969918
DEG-SE	1178	ctrl_M3	ctrl	8.85584354400635	22.9793962240219	0.385381907238657
DEG-SE	1178	mut_M1	mut	4.17528963088989	23.9706914424896	0.174183111943484
DEG-SE	1178	mut_M2	mut	1.92900443077087	22.6856198906898	0.0850320352745809
DEG-SE	1178	mut_M3	mut	3.68087124824524	19.6880514621735	0.186959651914628
DEG-SE	1179	ctrl_M1	ctrl	80.0939331054688	35.4249484539032	2.26094706135398
DEG-SE	1179	ctrl_M2	ctrl	101.244132995605	43.2185137271881	2.3426102441814
DEG-SE	1179	ctrl_M3	ctrl	108.937927246094	46.44207239151	2.34567325781113
DEG-SE	1179	mut_M1	mut	87.4697494506836	39.1783419847488	2.23260467440744
DEG-SE	1179	mut_M2	mut	94.476676940918	44.3648056983948	2.12954109577756
DEG-SE	1179	mut_M3	mut	77.5581436157227	34.9650058746338	2.21816475289052
DEG-SE	1180	ctrl_M1	ctrl	80.0939331054688	35.4249484539032	2.26094706135398
DEG-SE	1180	ctrl_M2	ctrl	101.244132995605	43.2185137271881	2.3426102441814
DEG-SE	1180	ctrl_M3	ctrl	108.937927246094	46.44207239151	2.34567325781113
DEG-SE	1180	mut_M1	mut	87.4697494506836	39.1783419847488	2.23260467440744
DEG-SE	1180	mut_M2	mut	94.476676940918	44.3648056983948	2.12954109577756
DEG-SE	1180	mut_M3	mut	77.5581436157227	34.9650058746338	2.21816475289052
DEG-SE	1181	ctrl_M1	ctrl	1.53996133804321	1.56778934597969	0.982250161344802
DEG-SE	1181	ctrl_M2	ctrl	4.22578287124634	1.26273506879807	3.3465316483755
DEG-SE	1181	ctrl_M3	ctrl	2.0722348690033	1.22006116807461	1.69846801392221
DEG-SE	1181	mut_M1	mut	3.05880260467529	0.511661306023598	5.97817847209697
DEG-SE	1181	mut_M2	mut	1.51609373092651	0.978150397539139	1.54995973496586
DEG-SE	1181	mut_M3	mut	0.717601716518402	1.17366521060467	0.611419432078673
DEG-SE	1182	ctrl_M1	ctrl	0	0	NA
DEG-SE	1182	ctrl_M2	ctrl	0	0.669052600860596	0
DEG-SE	1182	ctrl_M3	ctrl	0	0.272083669900894	0
DEG-SE	1182	mut_M1	mut	0.855532050132751	0.322188138961792	2.65538034047308
DEG-SE	1182	mut_M2	mut	0	0.271083027124405	0
DEG-SE	1182	mut_M3	mut	0	0.615879058837891	0
DEG-SE	1183	ctrl_M1	ctrl	0	0.211279287934303	0
DEG-SE	1183	ctrl_M2	ctrl	0	0.595278814435005	0
DEG-SE	1183	ctrl_M3	ctrl	0	0	NA
DEG-SE	1183	mut_M1	mut	2.00537705421448	0.184604540467262	10.8630971325979
DEG-SE	1183	mut_M2	mut	0.702993929386139	0.381142780184746	1.84443721863336
DEG-SE	1183	mut_M3	mut	0.638829588890076	0.178883209824562	3.57121045355012
DEG-SE	1184	ctrl_M1	ctrl	1.31398940086365	1.6967279613018	0.774425500629752
DEG-SE	1184	ctrl_M2	ctrl	0.588971078395844	2.18610769510269	0.269415399669126
DEG-SE	1184	ctrl_M3	ctrl	1.80778455734253	2.43519338965416	0.742357697348738
DEG-SE	1184	mut_M1	mut	1.8612447977066	1.04439279437065	1.78213102171792
DEG-SE	1184	mut_M2	mut	0.600987672805786	2.22812649607658	0.269727806686039
DEG-SE	1184	mut_M3	mut	0	2.35964435338974	0
DEG-SE	1185	ctrl_M1	ctrl	0	0	NA
DEG-SE	1185	ctrl_M2	ctrl	2.13144779205322	1.71240586042404	1.24470947064232
DEG-SE	1185	ctrl_M3	ctrl	0.725220263004303	0.558872312307358	1.29764929668847
DEG-SE	1185	mut_M1	mut	0	1.37918041646481	0
DEG-SE	1185	mut_M2	mut	0.791035771369934	0.608707025647163	1.29953448545944
DEG-SE	1185	mut_M3	mut	2.10968041419983	0.182070910930634	11.5871360417568
DEG-SE	1186	ctrl_M1	ctrl	0.492284506559372	0.847198382019997	0.581073473471002
DEG-SE	1186	ctrl_M2	ctrl	1.39263486862183	1.37157079577446	1.01535762711794
DEG-SE	1186	ctrl_M3	ctrl	1.29439127445221	1.5202808380127	0.851415897699686
DEG-SE	1186	mut_M1	mut	0.932773113250732	1.37754014134407	0.677129533474518
DEG-SE	1186	mut_M2	mut	0.946091592311859	0.470556765794754	2.01057908648693
DEG-SE	1186	mut_M3	mut	1.28819382190704	0.832989633083344	1.54647041300952
DEG-SE	1187	ctrl_M1	ctrl	0	1.7792644649744	0
DEG-SE	1187	ctrl_M2	ctrl	2.61095666885376	1.24613553285599	2.09524293306184
DEG-SE	1187	ctrl_M3	ctrl	1.09969580173492	1.19409283995628	0.920946650827573
DEG-SE	1187	mut_M1	mut	0	1.74912428855896	0
DEG-SE	1187	mut_M2	mut	0	2.41928976774216	0
DEG-SE	1187	mut_M3	mut	1.84657955169678	0.815424591302872	2.26456201026062
DEG-SE	1188	ctrl_M1	ctrl	0.720899343490601	0.441476240754128	1.6329289708981
DEG-SE	1188	ctrl_M2	ctrl	0.56864470243454	1.01090595126152	0.562509995835836
DEG-SE	1188	ctrl_M3	ctrl	0	1.99877631664276	0
DEG-SE	1188	mut_M1	mut	0.701225996017456	2.33322009444237	0.30054001235792
DEG-SE	1188	mut_M2	mut	2.86723303794861	0.865620151162148	3.3123455295018
DEG-SE	1188	mut_M3	mut	1.12754154205322	1.33239483833313	0.846251808858562
DEG-SE	1189	ctrl_M1	ctrl	0	1.23511412739754	0
DEG-SE	1189	ctrl_M2	ctrl	0	3.85900413990021	0
DEG-SE	1189	ctrl_M3	ctrl	0.919375658035278	1.48512963950634	0.619054144216582
DEG-SE	1189	mut_M1	mut	0	1.29903843998909	0
DEG-SE	1189	mut_M2	mut	2.75969552993774	4.34584093093872	0.635019913014082
DEG-SE	1189	mut_M3	mut	0	1.76711159944534	0
DEG-SE	1190	ctrl_M1	ctrl	1.16444420814514	2.54460245370865	0.457613410868175
DEG-SE	1190	ctrl_M2	ctrl	0.594432771205902	3.64947867393494	0.162881557700671
DEG-SE	1190	ctrl_M3	ctrl	0.546974897384644	4.01194280385971	0.136336663837387
DEG-SE	1190	mut_M1	mut	1.76874780654907	3.52325955033302	0.502020297193798
DEG-SE	1190	mut_M2	mut	0.550106763839722	2.62017337977886	0.209950520101135
DEG-SE	1190	mut_M3	mut	2.68079090118408	2.83270682394505	0.946370756946392
DEG-SE	1191	ctrl_M1	ctrl	1.55290102958679	0.315708801150322	4.91877649254191
DEG-SE	1191	ctrl_M2	ctrl	2.72090482711792	1.5348986685276	1.77269345717006
DEG-SE	1191	ctrl_M3	ctrl	4.0107536315918	0.766755908727646	5.23080890011952
DEG-SE	1191	mut_M1	mut	1.68002271652222	0.156875401735306	10.7092807281342
DEG-SE	1191	mut_M2	mut	2.62221455574036	0.648729994893074	4.04207386182684
DEG-SE	1191	mut_M3	mut	2.22199988365173	0.436584949493408	5.08950179393503
DEG-SE	1192	ctrl_M1	ctrl	3.42095303535461	0.55291885137558	6.18707976196469
DEG-SE	1192	ctrl_M2	ctrl	1.92417728900909	1.8272420167923	1.05305004554731
DEG-SE	1192	ctrl_M3	ctrl	5.48652458190918	1.26079262793064	4.35164709910646
DEG-SE	1192	mut_M1	mut	1.17608308792114	0.8174739331007	1.43867962059687
DEG-SE	1192	mut_M2	mut	1.72028172016144	0.482746183872223	3.56353250969826
DEG-SE	1192	mut_M3	mut	3.45850968360901	0.680779576301575	5.08021950716827
DEG-SE	1193	ctrl_M1	ctrl	3.94864726066589	4.76989847421646	0.82782626968062
DEG-SE	1193	ctrl_M2	ctrl	9.10038661956787	10.0031834840775	0.909749044796928
DEG-SE	1193	ctrl_M3	ctrl	4.6407790184021	6.30675014853477	0.73584316947775
DEG-SE	1193	mut_M1	mut	6.08233833312988	7.72093242406845	0.787772512315924
DEG-SE	1193	mut_M2	mut	6.9899263381958	5.07308533787727	1.37784521108028
DEG-SE	1193	mut_M3	mut	7.35932207107544	7.90273344516754	0.931237542318425
DEG-SE	1194	ctrl_M1	ctrl	1.4497743844986	4.14037695527077	0.350155167068305
DEG-SE	1194	ctrl_M2	ctrl	0.766147375106812	5.41235472261906	0.141555277577237
DEG-SE	1194	ctrl_M3	ctrl	6.49265098571777	6.90655910968781	0.940070284291139
DEG-SE	1194	mut_M1	mut	2.12893986701965	5.51043048501015	0.386347286806529
DEG-SE	1194	mut_M2	mut	4.86360263824463	6.61716616153717	0.734997810167549
DEG-SE	1194	mut_M3	mut	1.88813316822052	4.93778473138809	0.382384666593137
DEG-SE	1195	ctrl_M1	ctrl	1.17381274700165	0.585603475570679	2.00444976160319
DEG-SE	1195	ctrl_M2	ctrl	0.603704273700714	1.94576199352741	0.310266248240504
DEG-SE	1195	ctrl_M3	ctrl	1.69464087486267	0.955157861113548	1.77419978817639
DEG-SE	1195	mut_M1	mut	0.61710000038147	1.28450298309326	0.480419281623938
DEG-SE	1195	mut_M2	mut	0	0.764545619487762	0
DEG-SE	1195	mut_M3	mut	0.563956379890442	0.629918932914734	0.895284060253479
DEG-SE	1196	ctrl_M1	ctrl	1.41799223423004	1.40917372703552	1.00625792762477
DEG-SE	1196	ctrl_M2	ctrl	0	1.79881456494331	0
DEG-SE	1196	ctrl_M3	ctrl	1.43216180801392	1.7972871363163	0.796846413172054
DEG-SE	1196	mut_M1	mut	2.81760549545288	1.46663331985474	1.92113833588068
DEG-SE	1196	mut_M2	mut	0	1.39584541320801	0
DEG-SE	1196	mut_M3	mut	2.67956447601318	0.573804676532745	4.66981986310157
DEG-SE	1197	ctrl_M1	ctrl	0	1.20946344733238	0
DEG-SE	1197	ctrl_M2	ctrl	0.869757115840912	1.71834021806717	0.506161181991792
DEG-SE	1197	ctrl_M3	ctrl	0	1.14759528636932	0
DEG-SE	1197	mut_M1	mut	0.914106011390686	1.64719593524933	0.554946738168293
DEG-SE	1197	mut_M2	mut	0.82535046339035	0.933744475245476	0.883914695370348
DEG-SE	1197	mut_M3	mut	2.61004209518433	1.3158328384161	1.98356661954576
DEG-SE	1198	ctrl_M1	ctrl	0.626612842082977	0.720795571804047	0.86933503283692
DEG-SE	1198	ctrl_M2	ctrl	4.18519735336304	2.07940679788589	2.01268811740833
DEG-SE	1198	ctrl_M3	ctrl	2.52929759025574	2.33519534766674	1.0831203448495
DEG-SE	1198	mut_M1	mut	4.57448196411133	0.687652885913849	6.65231260977276
DEG-SE	1198	mut_M2	mut	0.678388476371765	1.53759098052979	0.441202169472939
DEG-SE	1198	mut_M3	mut	0.514273345470428	1.83556270599365	0.280172038683928
DEG-SE	1199	ctrl_M1	ctrl	0	0.899632215499878	0
DEG-SE	1199	ctrl_M2	ctrl	2.13433861732483	1.96084128320217	1.08848106963524
DEG-SE	1199	ctrl_M3	ctrl	3.16226410865784	1.53978419303894	2.05370604722
DEG-SE	1199	mut_M1	mut	0	0.306156352162361	0
DEG-SE	1199	mut_M2	mut	4.85407972335815	1.35678815841675	3.57762535974845
DEG-SE	1199	mut_M3	mut	3.33953547477722	1.56224799156189	2.13764747518635
DEG-SE	1200	ctrl_M1	ctrl	14.8184652328491	15.1545200645924	0.977824778989312
DEG-SE	1200	ctrl_M2	ctrl	12.9408044815063	27.4379951059818	0.471638121937163
DEG-SE	1200	ctrl_M3	ctrl	14.7128744125366	30.781151175499	0.477983241388571
DEG-SE	1200	mut_M1	mut	10.8687210083008	25.7487125396729	0.42210735746708
DEG-SE	1200	mut_M2	mut	15.7824935913086	23.4499723911285	0.673028237648558
DEG-SE	1200	mut_M3	mut	12.2554550170898	19.5937034487724	0.625479254043608
DEG-SE	1201	ctrl_M1	ctrl	7.22405815124512	4.60281699895859	1.56948628478595
DEG-SE	1201	ctrl_M2	ctrl	9.53255844116211	7.52337092161179	1.26705947911975
DEG-SE	1201	ctrl_M3	ctrl	8.43096256256104	6.8835027217865	1.22480703550487
DEG-SE	1201	mut_M1	mut	13.2747354507446	7.07847756147385	1.87536590113604
DEG-SE	1201	mut_M2	mut	12.7985782623291	6.44091789424419	1.98707365510222
DEG-SE	1201	mut_M3	mut	9.8531608581543	6.38582336902618	1.54297422411432
DEG-SE	1202	ctrl_M1	ctrl	0	0	NA
DEG-SE	1202	ctrl_M2	ctrl	0	0.527916729450226	0
DEG-SE	1202	ctrl_M3	ctrl	0	1.15015484392643	0
DEG-SE	1202	mut_M1	mut	0.919388353824615	0.319618880748749	2.87651452777392
DEG-SE	1202	mut_M2	mut	1.80534243583679	0	NA
DEG-SE	1202	mut_M3	mut	0.87631368637085	1.67377823591232	0.52355423649848
DEG-SE	1203	ctrl_M1	ctrl	2.17571830749512	0.495194718241692	4.39366218448478
DEG-SE	1203	ctrl_M2	ctrl	2.13093161582947	1.78674805164337	1.19263127997791
DEG-SE	1203	ctrl_M3	ctrl	4.62427091598511	1.04111078381538	4.4416703657976
DEG-SE	1203	mut_M1	mut	1.19309592247009	0.733636915683746	1.62627574616816
DEG-SE	1203	mut_M2	mut	0	0.46666032075882	0
DEG-SE	1203	mut_M3	mut	0	0.999179914593697	0
DEG-SE	1204	ctrl_M1	ctrl	0.694777250289917	0	NA
DEG-SE	1204	ctrl_M2	ctrl	0.804244995117188	0.514096409082413	1.56438555280448
DEG-SE	1204	ctrl_M3	ctrl	0.739031970500946	1.09194469451904	0.676803481174895
DEG-SE	1204	mut_M1	mut	0.758205413818359	0.242202252149582	3.13046392875859
DEG-SE	1204	mut_M2	mut	0	0.630982875823975	0
DEG-SE	1204	mut_M3	mut	0.731130599975586	0.533057779073715	1.37157852052372
DEG-SE	1205	ctrl_M1	ctrl	0	0.850155204534531	0
DEG-SE	1205	ctrl_M2	ctrl	3.82800507545471	1.94320173561573	1.96994733243265
DEG-SE	1205	ctrl_M3	ctrl	0.923977553844452	0.877593830227852	1.05285329274085
DEG-SE	1205	mut_M1	mut	2.95178365707397	1.88819083571434	1.56328671935178
DEG-SE	1205	mut_M2	mut	0	1.11901414394379	0
DEG-SE	1205	mut_M3	mut	2.84864449501038	0.954661980271339	2.98392997089998
DEG-SE	1206	ctrl_M1	ctrl	0.873075187206268	0.212932094931602	4.10025171398758
DEG-SE	1206	ctrl_M2	ctrl	0.870367586612701	1.78354609012604	0.487998371015573
DEG-SE	1206	ctrl_M3	ctrl	0.856919646263123	0.797417566180229	1.07461847168469
DEG-SE	1206	mut_M1	mut	0	0.188145413994789	0
DEG-SE	1206	mut_M2	mut	0	1.61055359244347	0
DEG-SE	1206	mut_M3	mut	0	0.183154419064522	0
DEG-SE	1207	ctrl_M1	ctrl	0.630980610847473	0.619953066110611	1.01778770900521
DEG-SE	1207	ctrl_M2	ctrl	2.51345610618591	0.869573011994362	2.89044861272927
DEG-SE	1207	ctrl_M3	ctrl	1.75624084472656	0.747059062123299	2.350872820865
DEG-SE	1207	mut_M1	mut	0.631441056728363	0.817505419254303	0.77239984207608
DEG-SE	1207	mut_M2	mut	0.596588611602783	0.931708291172981	0.640316950331851
DEG-SE	1207	mut_M3	mut	1.13151407241821	1.45930923521519	0.775376489857794
DEG-SE	1208	ctrl_M1	ctrl	202.108016967773	100.230031967163	2.01644170914749
DEG-SE	1208	ctrl_M2	ctrl	200.493392944336	98.4232649803162	2.03705285518046
DEG-SE	1208	ctrl_M3	ctrl	223.449844360352	122.636892318726	1.82204424896563
DEG-SE	1208	mut_M1	mut	221.918228149414	99.4165506362915	2.23220607362738
DEG-SE	1208	mut_M2	mut	211.077835083008	115.715761184692	1.82410617984969
DEG-SE	1208	mut_M3	mut	199.164703369141	97.6619210243225	2.03932813608632
DEG-SE	1209	ctrl_M1	ctrl	0	0.454542472958565	0
DEG-SE	1209	ctrl_M2	ctrl	0	0.573958963155746	0
DEG-SE	1209	ctrl_M3	ctrl	0.686451375484467	0.863536804914474	0.794930073133887
DEG-SE	1209	mut_M1	mut	0	0.403347879648209	0
DEG-SE	1209	mut_M2	mut	0	0.431900843977928	0
DEG-SE	1209	mut_M3	mut	0	0.406284719705582	0
DEG-SE	1210	ctrl_M1	ctrl	0	0.350670576095581	0
DEG-SE	1210	ctrl_M2	ctrl	1.22345340251923	1.91837881505489	0.637753812186577
DEG-SE	1210	ctrl_M3	ctrl	0	0.324586182832718	0
DEG-SE	1210	mut_M1	mut	0	1.49637354910374	0
DEG-SE	1210	mut_M2	mut	0	0.4891317486763	0
DEG-SE	1210	mut_M3	mut	0.622778236865997	0.547202870249748	1.13811215314305
DEG-SE	1211	ctrl_M1	ctrl	0	0.321570366621017	0
DEG-SE	1211	ctrl_M2	ctrl	1.4863098859787	1.62678776681423	0.913647075727258
DEG-SE	1211	ctrl_M3	ctrl	2.63057899475098	1.12838323414326	2.33128153197729
DEG-SE	1211	mut_M1	mut	1.18787467479706	0.678181231021881	1.75155934794476
DEG-SE	1211	mut_M2	mut	0.584880411624908	0.639668881893158	0.914348701618722
DEG-SE	1211	mut_M3	mut	0.984151601791382	0.816043689846992	1.20600356823531
DEG-SE	1212	ctrl_M1	ctrl	0	0.234911993145943	0
DEG-SE	1212	ctrl_M2	ctrl	1.11446249485016	0.763962745666504	1.45879167691334
DEG-SE	1212	ctrl_M3	ctrl	0.61074310541153	1.15753372013569	0.527624461203546
DEG-SE	1212	mut_M1	mut	0	0.689797177910805	0
DEG-SE	1212	mut_M2	mut	0	0.931033730506897	0
DEG-SE	1212	mut_M3	mut	0.578685879707336	0.461552307009697	1.25378179443306
DEG-SE	1213	ctrl_M1	ctrl	4.27553129196167	4.23769003152847	1.00892969050394
DEG-SE	1213	ctrl_M2	ctrl	1.99200832843781	3.61139672994614	0.551589447905247
DEG-SE	1213	ctrl_M3	ctrl	3.24215459823608	3.47021953761578	0.934279391575213
DEG-SE	1213	mut_M1	mut	0.820011138916016	2.73167490959167	0.300186210312482
DEG-SE	1213	mut_M2	mut	0.706692636013031	3.98823733627796	0.177194228032717
DEG-SE	1213	mut_M3	mut	1.24986684322357	1.79289749264717	0.69712119535522
DEG-SE	1214	ctrl_M1	ctrl	1.54140055179596	2.79930582642555	0.55063671044624
DEG-SE	1214	ctrl_M2	ctrl	1.49364447593689	4.24940955638885	0.351494591452415
DEG-SE	1214	ctrl_M3	ctrl	3.01093196868896	1.78791493177414	1.68404654784175
DEG-SE	1214	mut_M1	mut	0	5.33702200651169	0
DEG-SE	1214	mut_M2	mut	5.60411596298218	3.39921659231186	1.64864927279339
DEG-SE	1214	mut_M3	mut	0.734927773475647	2.60012406110764	0.282651041336302
DEG-SE	1215	ctrl_M1	ctrl	44.0823516845703	22.6826686859131	1.94343762169164
DEG-SE	1215	ctrl_M2	ctrl	61.7382164001465	29.5577263832092	2.08873360554613
DEG-SE	1215	ctrl_M3	ctrl	53.2074279785156	27.4339859485626	1.93947128493384
DEG-SE	1215	mut_M1	mut	54.2711448669434	26.6254785060883	2.03831622611153
DEG-SE	1215	mut_M2	mut	50.5199432373047	27.5064084529877	1.8366608393695
DEG-SE	1215	mut_M3	mut	45.4486427307129	25.1273992061615	1.80872848629588
DEG-SE	1216	ctrl_M1	ctrl	1.04604125022888	1.03927832841873	1.00650732496312
DEG-SE	1216	ctrl_M2	ctrl	0.919448614120483	1.38664755225182	0.663073044500288
DEG-SE	1216	ctrl_M3	ctrl	1.92262375354767	0.853780895471573	2.25189362252682
DEG-SE	1216	mut_M1	mut	1.20984697341919	1.11453756690025	1.0855147545937
DEG-SE	1216	mut_M2	mut	0	1.37158337235451	0
DEG-SE	1216	mut_M3	mut	0.96576988697052	1.0125904083252	0.953761638496936
DEG-SE	1217	ctrl_M1	ctrl	0.688694000244141	0.49104942381382	1.40249426400968
DEG-SE	1217	ctrl_M2	ctrl	0.634274184703827	0.550348430871964	1.15249567205796
DEG-SE	1217	ctrl_M3	ctrl	1.9413503408432	0.1593237221241	12.1849421728363
DEG-SE	1217	mut_M1	mut	1.58959066867828	0.775231018662453	2.05047351100694
DEG-SE	1217	mut_M2	mut	2.07364964485168	0.491996377706528	4.21476608124258
DEG-SE	1217	mut_M3	mut	0.602623164653778	0.374068796634674	1.6109955443365
DEG-SE	1218	ctrl_M1	ctrl	0	1.14497281610966	0
DEG-SE	1218	ctrl_M2	ctrl	0	0.776293560862541	0
DEG-SE	1218	ctrl_M3	ctrl	0.741274178028107	1.71964117884636	0.431063286426648
DEG-SE	1218	mut_M1	mut	0.937398970127106	0.469211116433144	1.99781918479051
DEG-SE	1218	mut_M2	mut	0.833711922168732	0.420130327343941	1.98441261653128
DEG-SE	1218	mut_M3	mut	0.691787302494049	0.660216137766838	1.04781943809189
DEG-SE	1219	ctrl_M1	ctrl	0.676629543304443	2.34703224897385	0.288291540774642
DEG-SE	1219	ctrl_M2	ctrl	3.49815702438354	2.97391584515572	1.17627976261728
DEG-SE	1219	ctrl_M3	ctrl	2.51564240455627	2.20252385735512	1.1421635212511
DEG-SE	1219	mut_M1	mut	1.43810558319092	2.75318709015846	0.522342120639592
DEG-SE	1219	mut_M2	mut	0	2.56297358870506	0
DEG-SE	1219	mut_M3	mut	2.3253812789917	2.15414841473103	1.07948981745627
DEG-SE	1220	ctrl_M1	ctrl	1.46361768245697	2.85708636045456	0.512276318530361
DEG-SE	1220	ctrl_M2	ctrl	3.27872800827026	3.56270778179169	0.920291028365338
DEG-SE	1220	ctrl_M3	ctrl	1.46014559268951	5.19441610574722	0.281099080813717
DEG-SE	1220	mut_M1	mut	4.70150661468506	3.21891885995865	1.46058562493416
DEG-SE	1220	mut_M2	mut	2.98346567153931	3.00834283232689	0.991730609782815
DEG-SE	1220	mut_M3	mut	0.683667719364166	2.02591690421104	0.337460888915584
DEG-SE	1221	ctrl_M1	ctrl	15.1554269790649	24.3496775627136	0.62240770704382
DEG-SE	1221	ctrl_M2	ctrl	20.6230278015137	35.1517210006714	0.586686148343058
DEG-SE	1221	ctrl_M3	ctrl	29.2897071838379	29.0434410572052	1.00847923378458
DEG-SE	1221	mut_M1	mut	18.884672164917	27.1173157691956	0.696406396770635
DEG-SE	1221	mut_M2	mut	13.3473062515259	23.586296081543	0.565892423523445
DEG-SE	1221	mut_M3	mut	20.4574222564697	25.6331596374512	0.798084299626509
DEG-SE	1222	ctrl_M1	ctrl	0	0.76151180267334	0
DEG-SE	1222	ctrl_M2	ctrl	2.421959400177	0.625788971781731	3.87024941216407
DEG-SE	1222	ctrl_M3	ctrl	0	0.475587606430054	0
DEG-SE	1222	mut_M1	mut	1.06089270114899	0.53789210319519	1.97231506996861
DEG-SE	1222	mut_M2	mut	0	0.763803243637085	0
DEG-SE	1222	mut_M3	mut	0	1.66179193556309	0
DEG-SE	1223	ctrl_M1	ctrl	0.653940796852112	0.175101146101952	3.73464601123375
DEG-SE	1223	ctrl_M2	ctrl	0.556923031806946	0.384980201721191	1.44662772089843
DEG-SE	1223	ctrl_M3	ctrl	1.25527203083038	1.46849483251572	0.854801803204131
DEG-SE	1223	mut_M1	mut	0	0.479966565966606	0
DEG-SE	1223	mut_M2	mut	0.643970727920532	1.33643886446953	0.481855732455179
DEG-SE	1223	mut_M3	mut	0.560591161251068	0.875053003430367	0.64063680606026
DEG-SE	1224	ctrl_M1	ctrl	0.776930093765259	0.236321434378624	3.28759892562473
DEG-SE	1224	ctrl_M2	ctrl	0	0.3547533005476	0
DEG-SE	1224	ctrl_M3	ctrl	0	0.675469011068344	0
DEG-SE	1224	mut_M1	mut	0	0.248403251171112	0
DEG-SE	1224	mut_M2	mut	0.776726305484772	0.475770309567451	1.63256573574533
DEG-SE	1224	mut_M3	mut	0	0.651772305369377	0
DEG-SE	1225	ctrl_M1	ctrl	1.26159644126892	0.98322731256485	1.28311777464554
DEG-SE	1225	ctrl_M2	ctrl	1.15942108631134	0.537198588252068	2.15827277224211
DEG-SE	1225	ctrl_M3	ctrl	0.580299139022827	0.615628458559513	0.942612595234223
DEG-SE	1225	mut_M1	mut	3.34140229225159	0.876127123832703	3.81383272056948
DEG-SE	1225	mut_M2	mut	1.23329174518585	0.566496416926384	2.17705127223447
DEG-SE	1225	mut_M3	mut	0.549482107162476	0.678431250154972	0.809930419680637
DEG-SE	1226	ctrl_M1	ctrl	2.046719789505	1.82780374586582	1.11976999398012
DEG-SE	1226	ctrl_M2	ctrl	0.652016401290894	1.45444168150425	0.448293258906434
DEG-SE	1226	ctrl_M3	ctrl	0	1.19905237853527	0
DEG-SE	1226	mut_M1	mut	0.728255569934845	2.05677863955498	0.354075813473256
DEG-SE	1226	mut_M2	mut	0	0.585809633135796	0
DEG-SE	1226	mut_M3	mut	0	0.587974697351456	0
DEG-SE	1227	ctrl_M1	ctrl	2.01841115951538	1.48529371619225	1.3589306529148
DEG-SE	1227	ctrl_M2	ctrl	1.75763535499573	2.34156334400177	0.750624730908155
DEG-SE	1227	ctrl_M3	ctrl	1.9304119348526	2.04290491342545	0.944934794647773
DEG-SE	1227	mut_M1	mut	2.10614705085754	1.36828210949898	1.53926374995048
DEG-SE	1227	mut_M2	mut	4.60565423965454	1.36872142553329	3.36493179235507
DEG-SE	1227	mut_M3	mut	1.93361639976501	0.897243157029152	2.15506396969065
DEG-SE	1228	ctrl_M1	ctrl	5.5558648109436	11.8551621437073	0.468645198066115
DEG-SE	1228	ctrl_M2	ctrl	14.4491147994995	19.5500192046165	0.739084429957363
DEG-SE	1228	ctrl_M3	ctrl	17.2061023712158	15.3239267170429	1.12282593678026
DEG-SE	1228	mut_M1	mut	18.7336769104004	12.0791082382202	1.55091555940562
DEG-SE	1228	mut_M2	mut	17.5969409942627	14.296010941267	1.23089867981754
DEG-SE	1228	mut_M3	mut	11.8883485794067	11.5252013206482	1.03150897313246
DEG-SE	1229	ctrl_M1	ctrl	2.43858504295349	4.75388318300247	0.512966968072051
DEG-SE	1229	ctrl_M2	ctrl	1.66126751899719	3.45883384346962	0.480297000138852
DEG-SE	1229	ctrl_M3	ctrl	2.89561533927917	3.65408647060394	0.792432079145788
DEG-SE	1229	mut_M1	mut	3.23865222930908	3.86723846197128	0.837458631309282
DEG-SE	1229	mut_M2	mut	4.22199249267578	2.44808086752892	1.72461316481651
DEG-SE	1229	mut_M3	mut	2.11946225166321	3.26024702191353	0.650092535141474
DEG-SE	1230	ctrl_M1	ctrl	0.724304914474487	1.45032104849815	0.499410054914755
DEG-SE	1230	ctrl_M2	ctrl	3.98721146583557	3.29997304081917	1.20825576952162
DEG-SE	1230	ctrl_M3	ctrl	2.65354871749878	2.12756156921387	1.24722534750393
DEG-SE	1230	mut_M1	mut	2.29184222221375	3.86647796630859	0.592746743207699
DEG-SE	1230	mut_M2	mut	3.63740205764771	2.21219804883003	1.64424792778902
DEG-SE	1230	mut_M3	mut	1.82479321956635	1.45470286905766	1.25440958313943
DEG-SE	1231	ctrl_M1	ctrl	1.77352344989777	2.82641778886318	0.627480996222819
DEG-SE	1231	ctrl_M2	ctrl	1.74140584468842	2.70643825829029	0.643430841015562
DEG-SE	1231	ctrl_M3	ctrl	3.33472490310669	2.10238927602768	1.58615958572973
