loop_id	direction	logFC	FDR	anchor1_type	anchor2_type	anchor1_dist_to_boundary	anchor2_dist_to_boundary	min_dist_to_boundary	nearest_boundary_type	nearest_boundary_enriched	nearest_boundary_gap_score	near_boundary_10kb	near_boundary_25kb	near_boundary_50kb	near_boundary_100kb
loop_17115	down_in_mutant	-0.328492831990349	0.0048031221160271	Other	Other	184999	114999	114999	Complex	Matrix 2	-2.3030837321345436	FALSE	FALSE	FALSE	FALSE
loop_16910	down_in_mutant	-0.77147728872594	2.6019767419485e-7	Active_Enhancer	Other	54999	124999	54999	Shifted	Matrix 2	-2.520845260595394	FALSE	FALSE	FALSE	TRUE
loop_17068	down_in_mutant	-0.501580663693141	4.89406977282993e-5	Polycomb	Repressed_Promoter	254999	14999	14999	Merge	Matrix 2	-2.1100274072929013	FALSE	TRUE	TRUE	TRUE
loop_16970	down_in_mutant	-0.302462493652832	3.614764220882e-4	Poised_Enhancer	Poised_Enhancer	754999	654999	654999	Strength Change	Matrix 2	-2.944475812854456	FALSE	FALSE	FALSE	FALSE
loop_20196	down_in_mutant	-0.36569609878603	2.69691621703e-4	Other	Poised_Enhancer	0	94999	0	Complex	Matrix 1	2.71549976027189	TRUE	TRUE	TRUE	TRUE
loop_17061	up_in_mutant	0.449921771793009	5.59508730920136e-5	Polycomb	Other	654999	354999	354999	Merge	Matrix 2	-2.171426950092102	FALSE	FALSE	FALSE	FALSE
loop_13533	up_in_mutant	0.307274070951395	0.0180612460532226	Other	Other	74999	4999	4999	Strength Change	Matrix 2	-2.8126479699293685	TRUE	TRUE	TRUE	TRUE
loop_13540	down_in_mutant	-0.530984267119101	0.0132915675900754	Polycomb	Repressed_Promoter	94999	199999	94999	Merge	Matrix 2	-2.7227417618529985	FALSE	FALSE	FALSE	TRUE
loop_17130	up_in_mutant	0.321033751604795	0.0029826171205333	Other	Other	4999	0	0	Complex	Matrix 2	-8.32980372129439	TRUE	TRUE	TRUE	TRUE
loop_17159	up_in_mutant	0.801576139959754	2.35670186945449e-7	Polycomb	Polycomb	44999	134999	44999	Merge	Matrix 2	-3.266124750349253	FALSE	FALSE	TRUE	TRUE
loop_17167	down_in_mutant	-0.303700456391273	0.0022046087473606	Other	Other	884999	134999	134999	Strength Change	Matrix 2	-2.944475812854456	FALSE	FALSE	FALSE	FALSE
loop_20220	down_in_mutant	-0.341372085025536	0.011038864297503	Active_Enhancer	Active_Enhancer	334999	0	0	Strength Change	Matrix 1	2.1503563646441815	TRUE	TRUE	TRUE	TRUE
loop_17058	up_in_mutant	0.434644188298435	8.16990511890919e-6	Other	Other	164999	194999	164999	Strength Change	Matrix 2	-2.729790730172968	FALSE	FALSE	FALSE	FALSE
loop_20207	up_in_mutant	0.348739251256936	0.0010399408119051	Polycomb	Repressed_Promoter	274999	4999	4999	Merge	Matrix 2	-2.171426950092102	TRUE	TRUE	TRUE	TRUE
loop_17171	up_in_mutant	0.361136790279316	0.0010835149120923	Active_Promoter	Active_Enhancer	1154999	714999	714999	Shifted	Matrix 1	3.806538181846743	FALSE	FALSE	FALSE	FALSE
loop_17197	up_in_mutant	0.447095363932175	1.385807929602e-4	Polycomb	Poised_Enhancer	294999	484999	294999	Split	Matrix 1	2.4133287302907167	FALSE	FALSE	FALSE	FALSE
loop_17247	up_in_mutant	0.487993638551823	4.11574825338867e-5	Polycomb	Poised_Enhancer	14999	314999	14999	Merge	Matrix 2	-2.1100274072929013	FALSE	TRUE	TRUE	TRUE
loop_13635	up_in_mutant	0.330109988744206	0.0290087867253882	Other	Other	589999	809999	589999	Merge	Matrix 2	-2.52609784011479	FALSE	FALSE	FALSE	FALSE
loop_3979	up_in_mutant	0.303629495186192	0.0012421215939085	Repressed_Promoter	Poised_Enhancer	0	469999	0	Merge	Matrix 2	-2.1100274072929013	TRUE	TRUE	TRUE	TRUE
loop_17265	up_in_mutant	0.45310122309152	1.198231480114e-4	Other	Other	184999	134999	134999	Strength Change	Matrix 1	3.0096824891753315	FALSE	FALSE	FALSE	FALSE
loop_13647	up_in_mutant	0.387745795664681	0.0204291994511251	Other	Other	0	94999	0	Merge	Matrix 2	-2.1236049640966392	TRUE	TRUE	TRUE	TRUE
loop_17288	up_in_mutant	0.445921233096118	2.045303220719e-4	Polycomb	Other	124999	354999	124999	Complex	Matrix 2	-2.0106105520242914	FALSE	FALSE	FALSE	FALSE
loop_17405	down_in_mutant	-0.400090888165631	3.05982770416201e-5	Active_Promoter	Other	0	74999	0	Strength Change	Matrix 1	2.8213630018085785	TRUE	TRUE	TRUE	TRUE
loop_17585	up_in_mutant	0.484045162043896	1.073663438417e-4	Polycomb	Polycomb	1904999	1284999	1284999	Split	Matrix 1	4.074379987186409	FALSE	FALSE	FALSE	FALSE
loop_17509	down_in_mutant	-0.467949915385438	2.91738738811106e-5	Other	Other	674999	604999	604999	Strength Change	Matrix 1	4.020774141763551	FALSE	FALSE	FALSE	FALSE
loop_13790	down_in_mutant	-0.319842158267579	0.0143257046958069	Other	Other	1659999	1989999	1659999	Merge	Matrix 2	-2.1827580702132687	FALSE	FALSE	FALSE	FALSE
loop_17484	down_in_mutant	-0.325078436140625	9.892928968916e-4	Poised_Enhancer	Poised_Enhancer	84999	0	0	Strength Change	Matrix 1	2.407487245101233	TRUE	TRUE	TRUE	TRUE
loop_13873	up_in_mutant	0.30231901703721	0.0299628780336038	Poised_Enhancer	Poised_Enhancer	279999	679999	279999	Strength Change	Matrix 1	2.407487245101233	FALSE	FALSE	FALSE	FALSE
loop_17603	up_in_mutant	0.448111380898484	1.8011986933908e-5	Other	Other	184999	0	0	Merge	Matrix 2	-2.0581289164897596	TRUE	TRUE	TRUE	TRUE
loop_13952	down_in_mutant	-0.333603304664054	0.0249656272786113	Active_Enhancer	Active_Enhancer	1404999	1504999	1404999	Split	Matrix 1	2.0147007157366317	FALSE	FALSE	FALSE	FALSE
loop_13962	down_in_mutant	-0.422311662063694	0.0069744966701418	Poised_Enhancer	Other	339999	624999	339999	Merge	Matrix 2	-2.0591909527842827	FALSE	FALSE	FALSE	FALSE
loop_14011	down_in_mutant	-0.544696661072529	0.0193964967437299	Active_Enhancer	Poised_Enhancer	609999	754999	609999	Merge	Matrix 2	-2.003627082616024	FALSE	FALSE	FALSE	FALSE
loop_17804	up_in_mutant	0.472266899668231	5.31918491301366e-5	Polycomb	Polycomb	354999	84999	84999	Shifted	Matrix 1	2.270177942288199	FALSE	FALSE	FALSE	TRUE
loop_14054	down_in_mutant	-0.452189491326305	0.0090710976649029	Active_Promoter	Active_Enhancer	164999	0	0	Merge	Matrix 2	-2.010326844495693	TRUE	TRUE	TRUE	TRUE
loop_14057	up_in_mutant	0.399804348659395	0.019318885212499	Other	Other	1399999	1464999	1399999	Merge	Matrix 2	-2.747784176519292	FALSE	FALSE	FALSE	FALSE
loop_17661	up_in_mutant	0.398815516020999	1.013589906828e-4	Poised_Enhancer	Repressed_Promoter	4999	104999	4999	Merge	Matrix 2	-2.0581289164897596	TRUE	TRUE	TRUE	TRUE
loop_17706	down_in_mutant	-0.415063220211073	2.41519475428779e-5	Other	Active_Enhancer	214999	344999	214999	Strength Change	Matrix 2	-4.206700506369612	FALSE	FALSE	FALSE	FALSE
loop_17968	up_in_mutant	0.317807881610732	0.0023517369189445	Poised_Enhancer	Polycomb	4704999	4864999	4704999	Strength Change	Matrix 2	-2.006791851794423	FALSE	FALSE	FALSE	FALSE
loop_17877	up_in_mutant	0.567366923480518	1.77749862310126e-5	Other	Other	914999	694999	694999	Strength Change	Matrix 2	-2.4235668545468627	FALSE	FALSE	FALSE	FALSE
loop_14106	down_in_mutant	-0.406287115961526	0.0137933002962889	Active_Promoter	Other	1284999	1199999	1199999	Merge	Matrix 2	-2.1264139507199964	FALSE	FALSE	FALSE	FALSE
loop_14120	up_in_mutant	0.35355051727473	0.0036888535072761002	Polycomb	Polycomb	1864999	1914999	1864999	Merge	Matrix 2	-2.747784176519292	FALSE	FALSE	FALSE	FALSE
loop_14127	up_in_mutant	0.360983410479192	0.0290944056755494	Poised_Enhancer	Poised_Enhancer	179999	314999	179999	Shifted	Matrix 1	2.2611341905630873	FALSE	FALSE	FALSE	FALSE
loop_17831	up_in_mutant	0.324882969814513	0.0041850016462275	Poised_Enhancer	Repressed_Promoter	4999	134999	4999	Merge	Matrix 2	-2.010326844495693	TRUE	TRUE	TRUE	TRUE
loop_17997	down_in_mutant	-0.643148296902054	4.929718399455e-4	Other	Other	384999	564999	384999	Merge	Matrix 2	-2.129327550999889	FALSE	FALSE	FALSE	FALSE
loop_17914	up_in_mutant	0.501595482413087	1.401005045069e-4	Other	Other	4084999	3934999	3934999	Strength Change	Matrix 1	2.644087617591807	FALSE	FALSE	FALSE	FALSE
loop_18035	up_in_mutant	0.451754393912083	0.0011002524278069	Other	Poised_Enhancer	384999	804999	384999	Strength Change	Matrix 2	-2.006791851794423	FALSE	FALSE	FALSE	FALSE
loop_14332	down_in_mutant	-0.303262695074357	0.0112258993364773	Active_Enhancer	Active_Enhancer	149999	214999	149999	Shifted	Matrix 1	2.503068924076653	FALSE	FALSE	FALSE	FALSE
loop_14373	down_in_mutant	-0.372156783496988	0.0055777320879021	Active_Promoter	Poised_Enhancer	824999	779999	779999	Complex	Matrix 2	-3.657010893467972	FALSE	FALSE	FALSE	FALSE
loop_18178	up_in_mutant	0.323900807478822	3.493625157513e-4	Active_Promoter	Poised_Enhancer	184999	14999	14999	Split	Matrix 1	2.693927383019584	FALSE	TRUE	TRUE	TRUE
loop_18342	down_in_mutant	-0.438942905209204	0.0031983147597217	Active_Enhancer	Active_Promoter	774999	184999	184999	Merge	Matrix 2	-3.735858328626135	FALSE	FALSE	FALSE	FALSE
loop_14407	down_in_mutant	-0.361941200644724	0.0123178874541434	Poised_Enhancer	Poised_Enhancer	344999	389999	344999	Complex	Matrix 1	2.710124437686544	FALSE	FALSE	FALSE	FALSE
loop_18321	up_in_mutant	0.346170752568611	2.733183261098e-4	Repressed_Promoter	Other	224999	24999	24999	Merge	Matrix 2	-3.0099167232717856	FALSE	TRUE	TRUE	TRUE
loop_18301	up_in_mutant	0.33786098646463403	5.022577778875e-4	Other	Polycomb	504999	194999	194999	Merge	Matrix 2	-2.253299737169482	FALSE	FALSE	FALSE	FALSE
loop_14475	down_in_mutant	-0.349972299241119	0.0059998773862487	Poised_Enhancer	Active_Promoter	0	0	0	Strength Change	Matrix 1	3.2674003462917818	TRUE	TRUE	TRUE	TRUE
loop_14488	up_in_mutant	0.379547031293998	0.0094550918544829	Repressed_Promoter	Polycomb	524999	404999	404999	Strength Change	Matrix 1	2.4160473686665536	FALSE	FALSE	FALSE	FALSE
loop_18539	up_in_mutant	0.400972912828945	0.0010136760339766	Poised_Enhancer	Other	0	424999	0	Shifted	Matrix 2	-2.3638391570653416	TRUE	TRUE	TRUE	TRUE
loop_18347	up_in_mutant	0.330722671738754	7.863194967816e-4	Poised_Enhancer	Other	114999	0	0	Strength Change	Matrix 2	-3.623938819072957	TRUE	TRUE	TRUE	TRUE
loop_18488	up_in_mutant	0.455156545552741	2.92829450751002e-5	Polycomb	Polycomb	384999	334999	334999	Split	Matrix 1	2.693927383019584	FALSE	FALSE	FALSE	FALSE
loop_18502	up_in_mutant	0.439628103956852	1.055846302426e-4	Other	Other	154999	574999	154999	Shifted	Matrix 2	-3.9166615177283592	FALSE	FALSE	FALSE	FALSE
loop_18508	up_in_mutant	0.327455340625568	4.993461965854e-4	Other	Repressed_Promoter	404999	304999	304999	Merge	Matrix 2	-3.0798336639592443	FALSE	FALSE	FALSE	FALSE
loop_18556	down_in_mutant	-0.538124470394699	0.0012731049801025	Active_Enhancer	Active_Enhancer	24999	914999	24999	Strength Change	Matrix 1	2.784887379717508	FALSE	TRUE	TRUE	TRUE
loop_14618	up_in_mutant	0.352314747195974	0.0130733512944324	Other	Other	0	64999	0	Merge	Matrix 2	-3.0557882787677157	TRUE	TRUE	TRUE	TRUE
loop_14620	up_in_mutant	0.55594291395587	0.002670110829109	Other	Polycomb	144999	39999	39999	Complex	Matrix 2	-2.112136485223518	FALSE	FALSE	TRUE	TRUE
loop_18490	up_in_mutant	0.308469150801044	0.0016338389648845	Other	Active_Enhancer	814999	204999	204999	Merge	Matrix 2	-2.538762814655706	FALSE	FALSE	FALSE	FALSE
loop_18612	up_in_mutant	0.548072021401656	3.58283529795484e-5	Poised_Enhancer	Polycomb	694999	374999	374999	Split	Matrix 1	2.0419286701865444	FALSE	FALSE	FALSE	FALSE
loop_18628	up_in_mutant	0.720238993903621	1.36877241165745e-5	Poised_Enhancer	Poised_Enhancer	634999	374999	374999	Split	Matrix 1	2.382525297447364	FALSE	FALSE	FALSE	FALSE
loop_16517	up_in_mutant	0.314830025938271	3.326473832097e-4	Poised_Enhancer	Active_Enhancer	1349999	199999	199999	Merge	Matrix 2	-2.538762814655706	FALSE	FALSE	FALSE	FALSE
loop_14641	up_in_mutant	0.31865973557229	0.0280248256174084	Other	Other	79999	784999	79999	Split	Matrix 1	2.450744612344171	FALSE	FALSE	FALSE	TRUE
loop_18607	up_in_mutant	0.502505584063632	5.70586075333259e-5	Repressed_Promoter	Poised_Enhancer	4999	374999	4999	Strength Change	Matrix 2	-2.2012874168928125	TRUE	TRUE	TRUE	TRUE
loop_14647	up_in_mutant	0.696331654050082	4.664199508394e-4	Polycomb	Polycomb	349999	89999	89999	Merge	Matrix 2	-2.5980265199916595	FALSE	FALSE	FALSE	TRUE
loop_7874	up_in_mutant	0.432790126837187	1.724182706294e-4	Repressed_Promoter	Polycomb	0	4999	0	Merge	Matrix 2	-4.199614817607232	TRUE	TRUE	TRUE	TRUE
loop_7961	down_in_mutant	-0.306273593985459	0.0051239307452907	Active_Promoter	Active_Promoter	0	94999	0	Strength Change	Matrix 2	-2.0329242715597364	TRUE	TRUE	TRUE	TRUE
loop_7998	up_in_mutant	0.599324583324095	8.8844604722775e-6	Other	Polycomb	274999	4999	4999	Merge	Matrix 2	-4.199614817607232	TRUE	TRUE	TRUE	TRUE
loop_14718	up_in_mutant	0.485348748715291	0.0049068202899549	Other	Other	34999	459999	34999	Strength Change	Matrix 2	-2.7890958633014495	FALSE	FALSE	TRUE	TRUE
loop_14732	up_in_mutant	0.341639078123951	0.0089549860172282	Active_Promoter	Poised_Enhancer	1349999	1419999	1349999	Split	Matrix 1	2.5862891568790913	FALSE	FALSE	FALSE	FALSE
loop_18774	up_in_mutant	0.306908720567987	5.684228855481e-4	Poised_Enhancer	Other	0	74999	0	Merge	Matrix 2	-2.4367059005045526	TRUE	TRUE	TRUE	TRUE
loop_20536	up_in_mutant	0.44798572735656	4.55125019463918e-5	Polycomb	Repressed_Promoter	454999	214999	214999	Strength Change	Matrix 1	2.2060725204341325	FALSE	FALSE	FALSE	FALSE
loop_8618	down_in_mutant	-0.426699348464284	1.055846302426e-4	Active_Enhancer	Active_Enhancer	24999	184999	24999	Strength Change	Matrix 1	3.4766575877472734	FALSE	TRUE	TRUE	TRUE
loop_18826	down_in_mutant	-0.328779807059088	1.013589906828e-4	Poised_Enhancer	Active_Promoter	144999	224999	144999	Strength Change	Matrix 2	-2.1722536330566853	FALSE	FALSE	FALSE	FALSE
loop_14815	up_in_mutant	0.368046503960731	0.0063553082143227	Other	Other	69999	0	0	Strength Change	Matrix 2	-3.015199152457407	TRUE	TRUE	TRUE	TRUE
loop_18848	up_in_mutant	0.352817477256749	1.905368768527e-4	Other	Poised_Enhancer	1264999	1314999	1264999	Strength Change	Matrix 2	-2.125351057164465	FALSE	FALSE	FALSE	FALSE
loop_20615	up_in_mutant	0.363941507348971	0.0020219819831258	Poised_Enhancer	Other	104999	0	0	Merge	Matrix 2	-2.6090059158355885	TRUE	TRUE	TRUE	TRUE
loop_14848	up_in_mutant	0.39933184891645	0.0074714305903516	Other	Other	84999	559999	84999	Merge	Matrix 2	-3.891737300633499	FALSE	FALSE	FALSE	TRUE
loop_9720	up_in_mutant	0.333837384745623	6.492167805107e-4	Repressed_Promoter	Polycomb	44999	324999	44999	Merge	Matrix 2	-3.134693852975521	FALSE	FALSE	TRUE	TRUE
loop_14919	down_in_mutant	-0.36902452620198	0.0085578919520261	Active_Enhancer	Active_Enhancer	539999	649999	539999	Strength Change	Matrix 2	-2.063211255026801	FALSE	FALSE	FALSE	FALSE
loop_14926	down_in_mutant	-0.433543205082648	0.0275158692654365	Other	Other	174999	9999	9999	Strength Change	Matrix 2	-2.3297736676494463	TRUE	TRUE	TRUE	TRUE
loop_14930	up_in_mutant	0.371703291488159	0.010383056950627	Polycomb	Polycomb	854999	174999	174999	Merge	Matrix 2	-2.4171414348489955	FALSE	FALSE	FALSE	FALSE
loop_14974	down_in_mutant	-0.454529859675336	0.003477118552366	Active_Enhancer	Active_Enhancer	0	39999	0	Strength Change	Matrix 1	3.817362566080551	TRUE	TRUE	TRUE	TRUE
loop_14981	up_in_mutant	0.327808685306403	0.0247204075376801	Other	Poised_Enhancer	49999	119999	49999	Split	Matrix 1	2.012493342701599	FALSE	FALSE	TRUE	TRUE
loop_15033	up_in_mutant	0.323452033968102	0.0173879265258673	Poised_Enhancer	Other	334999	169999	169999	Split	Matrix 1	2.7813444174904465	FALSE	FALSE	FALSE	FALSE
loop_15036	up_in_mutant	0.398064991942198	0.0036608379887052	Poised_Enhancer	Other	0	79999	0	Strength Change	Matrix 2	-2.340650643822384	TRUE	TRUE	TRUE	TRUE
loop_10703	up_in_mutant	0.364147890896436	2.560470428455e-4	Polycomb	Repressed_Promoter	74999	544999	74999	Split	Matrix 1	2.141479169461566	FALSE	FALSE	FALSE	TRUE
loop_15052	up_in_mutant	0.455583513855361	0.0028396312487111	Polycomb	Polycomb	469999	304999	304999	Merge	Matrix 2	-2.053855656308603	FALSE	FALSE	FALSE	FALSE
loop_11028	down_in_mutant	-0.668039238616756	2.05093118970783e-6	Active_Enhancer	Active_Promoter	4999	24999	4999	Split	Matrix 1	2.7535420311994088	TRUE	TRUE	TRUE	TRUE
loop_11138	up_in_mutant	0.320561340656959	0.0010024433982901	Polycomb	Poised_Enhancer	94999	0	0	Shifted	Matrix 2	-4.1139768781221235	TRUE	TRUE	TRUE	TRUE
loop_11191	up_in_mutant	0.328226675053292	0.0011176921476137	Poised_Enhancer	Other	0	144999	0	Merge	Matrix 2	-2.8299607112045075	TRUE	TRUE	TRUE	TRUE
loop_11571	down_in_mutant	-0.344442988596902	0.0012040204723109	Other	Other	644999	874999	644999	Strength Change	Matrix 1	2.26851971361557	FALSE	FALSE	FALSE	FALSE
loop_15225	down_in_mutant	-0.455201329779306	0.0122000901607296	Other	Other	474999	154999	154999	Merge	Matrix 2	-2.019849837421321	FALSE	FALSE	FALSE	FALSE
loop_15240	up_in_mutant	0.418130905340199	0.0134540180275302	Other	Polycomb	274999	14999	14999	Complex	Matrix 1	2.8528670367175955	FALSE	TRUE	TRUE	TRUE
loop_15268	down_in_mutant	-0.430615733560684	0.0022229817658534	Active_Enhancer	Poised_Enhancer	29999	0	0	Merge	Matrix 2	-2.220610772914688	TRUE	TRUE	TRUE	TRUE
loop_15272	up_in_mutant	0.347639947241047	0.0090279570325212	Polycomb	Polycomb	289999	484999	289999	Split	Matrix 1	2.8541448959252405	FALSE	FALSE	FALSE	FALSE
loop_15285	down_in_mutant	-0.314719932720318	0.0248318863030457	Poised_Enhancer	Active_Promoter	0	64999	0	Strength Change	Matrix 1	2.5959965989922913	TRUE	TRUE	TRUE	TRUE
loop_12736	down_in_mutant	-0.347388634957469	0.0131853584042913	Active_Promoter	Active_Enhancer	84999	124999	84999	Shifted	Matrix 2	-2.6618934314517992	FALSE	FALSE	FALSE	TRUE
loop_20985	up_in_mutant	0.314816316713284	0.001142641056942	Poised_Enhancer	Polycomb	1844999	1674999	1674999	Complex	Matrix 1	2.488230033023424	FALSE	FALSE	FALSE	FALSE
loop_19475	up_in_mutant	0.587520965345952	3.54717059193682e-6	Poised_Enhancer	Polycomb	74999	14999	14999	Complex	Matrix 2	-2.132523186427082	FALSE	TRUE	TRUE	TRUE
loop_15334	up_in_mutant	0.442449230639269	0.0179477159044463	Active_Promoter	Other	144999	199999	144999	Strength Change	Matrix 2	-2.7682522627488853	FALSE	FALSE	FALSE	FALSE
loop_15377	up_in_mutant	0.354195376025862	0.0273293647661214	Active_Enhancer	Repressed_Promoter	314999	74999	74999	Strength Change	Matrix 2	-2.152036683103324	FALSE	FALSE	FALSE	TRUE
loop_22031	up_in_mutant	0.31395218833069	2.641632992119e-4	Other	Poised_Enhancer	484999	584999	484999	Strength Change	Matrix 2	-3.0153799034516418	FALSE	FALSE	FALSE	FALSE
loop_13202	up_in_mutant	0.393678955322657	1.990522644872e-4	Other	Polycomb	134999	4999	4999	Strength Change	Matrix 2	-3.3525885632813175	TRUE	TRUE	TRUE	TRUE
loop_15402	down_in_mutant	-0.301126310171717	0.0122609754273034	Active_Enhancer	Active_Enhancer	14999	0	0	Complex	Matrix 1	8.311023715483067	TRUE	TRUE	TRUE	TRUE
loop_13553	up_in_mutant	0.352347348772818	0.0021146850520251	Other	Other	14999	114999	14999	Merge	Matrix 2	-2.6959332967706806	FALSE	TRUE	TRUE	TRUE
loop_19605	up_in_mutant	0.373769912220161	3.088451708974e-4	Poised_Enhancer	Polycomb	44999	84999	44999	Merge	Matrix 2	-3.98855014682155	FALSE	FALSE	TRUE	TRUE
loop_13569	up_in_mutant	0.508022753817169	2.41519475428779e-5	Polycomb	Polycomb	124999	304999	124999	Strength Change	Matrix 1	2.447148418956682	FALSE	FALSE	FALSE	FALSE
loop_15488	up_in_mutant	0.337339991665708	0.0068716793646406	Other	Poised_Enhancer	249999	179999	179999	Complex	Matrix 2	-3.1475017591056775	FALSE	FALSE	FALSE	FALSE
loop_15490	up_in_mutant	0.333214269499618	0.022633674788932	Poised_Enhancer	Poised_Enhancer	309999	184999	184999	Strength Change	Matrix 2	-2.252753618031341	FALSE	FALSE	FALSE	FALSE
loop_15506	down_in_mutant	-0.354616987800563	0.012477448323499	Bivalent_Promoter	Poised_Enhancer	119999	104999	104999	Split	Matrix 1	4.962492040059535	FALSE	FALSE	FALSE	FALSE
loop_14236	up_in_mutant	0.779309051059312	5.40213159679805e-8	Polycomb	Repressed_Promoter	24999	194999	24999	Strength Change	Matrix 2	-2.273713156772252	FALSE	TRUE	TRUE	TRUE
loop_4483	up_in_mutant	0.357024461908067	0.0025820460766626	Other	Other	394999	414999	394999	Shifted	Matrix 1	12.052311002888494	FALSE	FALSE	FALSE	FALSE
loop_14400	up_in_mutant	0.533831813853622	4.35524548169638e-5	Other	Active_Enhancer	14999	4999	4999	Strength Change	Matrix 2	-3.229172195113608	TRUE	TRUE	TRUE	TRUE
loop_15224	down_in_mutant	-0.365934975382885	0.0014748216252312	Other	Poised_Enhancer	104999	304999	104999	Strength Change	Matrix 1	3.037774182918304	FALSE	FALSE	FALSE	FALSE
loop_15614	up_in_mutant	0.373948360079201	0.0251054111008995	Poised_Enhancer	Other	84999	194999	84999	Complex	Matrix 1	2.5427414897087632	FALSE	FALSE	FALSE	TRUE
loop_15615	up_in_mutant	0.369729589777425	0.0107151058344935	Other	Polycomb	214999	364999	214999	Shifted	Matrix 1	2.6294647116925858	FALSE	FALSE	FALSE	FALSE
loop_19917	down_in_mutant	-0.401925486420646	1.264805225365e-4	Active_Promoter	Active_Enhancer	614999	684999	614999	Split	Matrix 1	3.097107610934099	FALSE	FALSE	FALSE	FALSE
loop_15664	up_in_mutant	0.303110459908694	0.0046650475814221	Active_Promoter	Poised_Enhancer	349999	314999	314999	Strength Change	Matrix 1	2.358013206513913	FALSE	FALSE	FALSE	FALSE
loop_15666	up_in_mutant	0.460138242849133	0.0070626262442045	Other	Repressed_Promoter	119999	234999	119999	Split	Matrix 1	2.001697947154596	FALSE	FALSE	FALSE	FALSE
loop_15692	up_in_mutant	0.404632872794148	0.0275837891741239	Other	Poised_Enhancer	294999	399999	294999	Strength Change	Matrix 1	2.9143394535379907	FALSE	FALSE	FALSE	FALSE
loop_19963	up_in_mutant	0.320081908729776	0.0012086684368524	Polycomb	Other	484999	4999	4999	Complex	Matrix 1	2.383042446572536	TRUE	TRUE	TRUE	TRUE
loop_15766	down_in_mutant	-0.415967350803098	3.3019360031751e-5	Other	Active_Enhancer	94999	0	0	Shifted	Matrix 1	2.7676344687576284	TRUE	TRUE	TRUE	TRUE
loop_15704	up_in_mutant	0.380375276371636	0.0063305105845788	Other	Polycomb	354999	194999	194999	Merge	Matrix 2	-2.45682247153176	FALSE	FALSE	FALSE	FALSE
loop_14477	up_in_mutant	0.306332068116729	1.924221854335e-4	Other	Repressed_Promoter	69999	64999	64999	Merge	Matrix 2	-3.9963887067356785	FALSE	FALSE	FALSE	TRUE
loop_16457	up_in_mutant	0.536044411424359	1.42438921202576e-6	Repressed_Promoter	Polycomb	34999	4999	4999	Shifted	Matrix 1	2.001958409140103	TRUE	TRUE	TRUE	TRUE
loop_15781	up_in_mutant	0.365992393143102	0.019268668583025	Poised_Enhancer	Other	54999	0	0	Strength Change	Matrix 2	-3.800970371789272	TRUE	TRUE	TRUE	TRUE
loop_20089	up_in_mutant	0.476592893025581	2.29183985336105e-5	Other	Polycomb	404999	714999	404999	Merge	Matrix 2	-2.522513317082805	FALSE	FALSE	FALSE	FALSE
loop_14867	up_in_mutant	0.312723687108371	3.784910892116e-4	Other	Poised_Enhancer	194999	444999	194999	Merge	Matrix 2	-2.370351780095298	FALSE	FALSE	FALSE	FALSE
loop_14911	up_in_mutant	0.359857917293681	1.492737737055e-4	Repressed_Promoter	Other	114999	59999	59999	Split	Matrix 1	2.5178555819794357	FALSE	FALSE	FALSE	TRUE
loop_15856	up_in_mutant	0.336551524672458	0.0113917233825537	Poised_Enhancer	Active_Promoter	1069999	1274999	1069999	Shifted	Matrix 1	2.6315599850421973	FALSE	FALSE	FALSE	FALSE
loop_15888	up_in_mutant	0.367835811543132	0.0096071524736367	Other	Repressed_Promoter	14999	134999	14999	Strength Change	Matrix 1	2.098058910643415	FALSE	TRUE	TRUE	TRUE
loop_17298	down_in_mutant	-0.601466608445091	1.022588226541e-4	Poised_Enhancer	Other	44999	174999	44999	Shifted	Matrix 2	-2.520845260595394	FALSE	FALSE	TRUE	TRUE
loop_17230	down_in_mutant	-0.786555893339439	5.94064594270944e-6	Repressed_Promoter	Polycomb	144999	224999	144999	Strength Change	Matrix 1	2.62834140673245	FALSE	FALSE	FALSE	FALSE
loop_17319	up_in_mutant	0.399823212575887	0.0012178362776297	Other	Poised_Enhancer	104999	204999	104999	Strength Change	Matrix 2	-3.532792523805884	FALSE	FALSE	FALSE	FALSE
loop_15916	down_in_mutant	-0.314121825469722	0.0176987974842567	Other	Poised_Enhancer	39999	74999	39999	Strength Change	Matrix 1	2.8213630018085785	FALSE	FALSE	TRUE	TRUE
loop_15952	down_in_mutant	-0.365254012247507	0.0075956309420027	Active_Promoter	Poised_Enhancer	49999	9999	9999	Strength Change	Matrix 1	2.2665558251920146	TRUE	TRUE	TRUE	TRUE
loop_15959	down_in_mutant	-0.369012259349631	0.0223057579337462	Poised_Enhancer	Other	69999	9999	9999	Strength Change	Matrix 1	4.020774141763551	TRUE	TRUE	TRUE	TRUE
loop_20351	down_in_mutant	-0.424205618654419	0.0043279698887212	Poised_Enhancer	Other	1744999	1334999	1334999	Shifted	Matrix 2	-2.3697484972906344	FALSE	FALSE	FALSE	FALSE
loop_16056	up_in_mutant	0.349593193599967	0.0135905513219236	Poised_Enhancer	Other	239999	49999	49999	Merge	Matrix 2	-2.131220206107777	FALSE	FALSE	TRUE	TRUE
loop_20396	up_in_mutant	0.445073593169091	7.5261224658538e-5	Poised_Enhancer	Other	524999	394999	394999	Split	Matrix 1	2.31417173558943	FALSE	FALSE	FALSE	FALSE
