loop_id	direction	logFC	loop_distance	n_cpgi	mean_mc_diff	mean_hmc_diff	any_mc_hyper	any_hmc_hypo
loop_13966	up_in_mutant	0.418663788342541	480000	0	NA	NA	FALSE	FALSE
loop_14177	down_in_mutant	-0.3002292629304	310000	1	0	0	FALSE	FALSE
loop_14065	down_in_mutant	-0.420876843593852	130000	0	NA	NA	FALSE	FALSE
loop_14068	up_in_mutant	0.354361006521804	260000	0	NA	NA	FALSE	FALSE
loop_14264	up_in_mutant	0.540603347081185	1e+05	0	NA	NA	FALSE	FALSE
loop_11407	up_in_mutant	0.388476609973065	165000	1	0	0.00138121546961326	FALSE	FALSE
loop_14105	up_in_mutant	0.568191014016692	110000	0	NA	NA	FALSE	FALSE
loop_14192	up_in_mutant	0.327688126734073	160000	0	NA	NA	FALSE	FALSE
loop_14242	up_in_mutant	0.458822811712703	160000	0	NA	NA	FALSE	FALSE
loop_14204	up_in_mutant	0.48246100891113	230000	1	0.00493110452349577	0.0474308300395257	FALSE	FALSE
loop_14365	up_in_mutant	0.681555948308967	570000	0	NA	NA	FALSE	FALSE
loop_14386	up_in_mutant	0.808391790898773	440000	1	0.00137660251089455	0.0059095103125021	FALSE	FALSE
loop_11501	down_in_mutant	-0.436371769063497	240000	0	NA	NA	FALSE	FALSE
loop_14298	up_in_mutant	0.363908711571532	270000	0	NA	NA	FALSE	FALSE
loop_11521	up_in_mutant	0.427712741455067	170000	0	NA	NA	FALSE	FALSE
loop_14376	down_in_mutant	-0.600557249280095	1610000	0	NA	NA	FALSE	FALSE
loop_11537	up_in_mutant	0.388801570487711	195000	0	NA	NA	FALSE	FALSE
loop_11538	up_in_mutant	0.316788459136801	155000	0	NA	NA	FALSE	FALSE
loop_11542	up_in_mutant	0.497110977566354	3e+05	1	0.00301204819277108	-0.0014525862121117	FALSE	FALSE
loop_14438	down_in_mutant	-0.619192147317801	1730000	5	-0.0103928850866306	9.51288736325846e-05	FALSE	FALSE
loop_14474	up_in_mutant	0.402732624089316	320000	0	NA	NA	FALSE	FALSE
loop_14656	up_in_mutant	0.493641247912845	350000	0	NA	NA	FALSE	FALSE
loop_11757	up_in_mutant	0.331356305956822	130000	0	NA	NA	FALSE	FALSE
loop_11885	up_in_mutant	0.327844082915205	90000	0	NA	NA	FALSE	FALSE
loop_11917	up_in_mutant	0.454292599351586	70000	0	NA	NA	FALSE	FALSE
loop_15086	up_in_mutant	0.374309370590565	160000	0	NA	NA	FALSE	FALSE
loop_14960	up_in_mutant	0.321124509690147	170000	0	NA	NA	FALSE	FALSE
loop_15144	up_in_mutant	0.394293574312413	120000	0	NA	NA	FALSE	FALSE
loop_11986	up_in_mutant	0.304125715760291	160000	0	NA	NA	FALSE	FALSE
loop_12019	down_in_mutant	-0.602496135152088	120000	0	NA	NA	FALSE	FALSE
loop_12035	up_in_mutant	0.333059520341928	180000	0	NA	NA	FALSE	FALSE
loop_12039	down_in_mutant	-0.302131254739575	1e+06	0	NA	NA	FALSE	FALSE
loop_12073	up_in_mutant	0.498104160699776	3e+05	0	NA	NA	FALSE	FALSE
loop_15107	up_in_mutant	0.479534301969259	460000	2	-0.0532920172105561	-0.0142887740703053	FALSE	FALSE
loop_15314	up_in_mutant	0.454173607732839	790000	0	NA	NA	FALSE	FALSE
loop_15419	down_in_mutant	-0.341450239353076	290000	0	NA	NA	FALSE	FALSE
loop_12190	down_in_mutant	-0.329305759799676	45000	0	NA	NA	FALSE	FALSE
loop_15574	up_in_mutant	0.366899487738564	150000	0	NA	NA	FALSE	FALSE
loop_12256	up_in_mutant	0.418440338108868	75000	0	NA	NA	FALSE	FALSE
loop_12283	down_in_mutant	-0.345955437382909	8e+05	0	NA	NA	FALSE	FALSE
loop_12294	up_in_mutant	0.356267550561191	110000	1	0	0	FALSE	FALSE
loop_15592	up_in_mutant	0.38907404878815	170000	0	NA	NA	FALSE	FALSE
loop_12370	up_in_mutant	0.546802900176586	50000	0	NA	NA	FALSE	FALSE
loop_15809	up_in_mutant	0.381772320971179	90000	0	NA	NA	FALSE	FALSE
loop_12519	up_in_mutant	0.343198208607139	425000	1	-0.00695132244314189	-0.0035895608320767	FALSE	FALSE
loop_12544	up_in_mutant	0.393358042115265	80000	0	NA	NA	FALSE	FALSE
loop_15740	up_in_mutant	0.626139588560262	450000	0	NA	NA	FALSE	FALSE
loop_19947	up_in_mutant	0.360255896318671	1e+05	1	-0.0135139466345156	0.000283061594202899	FALSE	FALSE
loop_12598	up_in_mutant	0.389142866438009	835000	0	NA	NA	FALSE	FALSE
loop_15878	up_in_mutant	0.479875209847958	150000	1	-0.00959985617547265	0.0164271417219449	FALSE	FALSE
loop_15939	down_in_mutant	-0.369852469661224	280000	0	NA	NA	FALSE	FALSE
loop_15858	down_in_mutant	-0.375487895878596	190000	0	NA	NA	FALSE	FALSE
loop_16171	down_in_mutant	-0.358386209303954	240000	0	NA	NA	FALSE	FALSE
loop_12735	up_in_mutant	0.30102261567402	85000	1	-0.0198077962417411	-0.0363127911455789	FALSE	FALSE
loop_12740	up_in_mutant	0.303022352814043	80000	1	0	0	FALSE	FALSE
loop_12745	up_in_mutant	0.328245878176941	1e+05	0	NA	NA	FALSE	FALSE
loop_12758	down_in_mutant	-0.349190223027828	220000	0	NA	NA	FALSE	FALSE
loop_16291	up_in_mutant	0.301767256498187	490000	0	NA	NA	FALSE	FALSE
loop_12807	up_in_mutant	0.310712423475928	90000	1	0.00762800648971181	0.0103483606557377	FALSE	FALSE
loop_12825	up_in_mutant	0.330429359399506	45000	0	NA	NA	FALSE	FALSE
loop_12830	up_in_mutant	0.339178783336619	595000	0	NA	NA	FALSE	FALSE
loop_16305	up_in_mutant	0.315515526442857	60000	0	NA	NA	FALSE	FALSE
loop_16301	up_in_mutant	0.378468157276569	240000	0	NA	NA	FALSE	FALSE
loop_12955	up_in_mutant	0.38545071220155	975000	0	NA	NA	FALSE	FALSE
loop_12974	up_in_mutant	0.356888785766526	155000	0	NA	NA	FALSE	FALSE
loop_16482	up_in_mutant	0.411323033301107	480000	0	NA	NA	FALSE	FALSE
loop_13051	up_in_mutant	0.441893416782249	125000	0	NA	NA	FALSE	FALSE
loop_16574	up_in_mutant	0.341844078471489	130000	0	NA	NA	FALSE	FALSE
loop_16420	up_in_mutant	0.315043073081022	270000	0	NA	NA	FALSE	FALSE
loop_16547	up_in_mutant	0.345944049979127	190000	1	-0.00354739663538235	-0.00107214911062987	FALSE	FALSE
loop_13108	up_in_mutant	0.333288053703637	715000	0	NA	NA	FALSE	FALSE
loop_16478	up_in_mutant	0.34032383546796	340000	0	NA	NA	FALSE	FALSE
loop_13141	up_in_mutant	0.380170554800616	105000	0	NA	NA	FALSE	FALSE
loop_13150	up_in_mutant	0.585071720583395	155000	0	NA	NA	FALSE	FALSE
loop_13160	up_in_mutant	0.381507276124207	470000	0	NA	NA	FALSE	FALSE
loop_16664	up_in_mutant	0.35160463097609	140000	1	0.0243340865070664	-0.00898155051765553	FALSE	FALSE
loop_13179	up_in_mutant	0.702782885341812	365000	0	NA	NA	FALSE	FALSE
loop_16693	up_in_mutant	0.55445454428697	260000	0	NA	NA	FALSE	FALSE
loop_13241	up_in_mutant	0.318619691702003	110000	0	NA	NA	FALSE	FALSE
loop_16924	up_in_mutant	0.379535054366639	130000	0	NA	NA	FALSE	FALSE
loop_16866	down_in_mutant	-0.324217208040856	240000	0	NA	NA	FALSE	FALSE
loop_13428	up_in_mutant	0.326641222137857	55000	0	NA	NA	FALSE	FALSE
loop_17001	up_in_mutant	0.350256268877323	2e+05	0	NA	NA	FALSE	FALSE
loop_16965	up_in_mutant	0.396865022152964	380000	0	NA	NA	FALSE	FALSE
loop_13457	up_in_mutant	0.319410099592029	40000	0	NA	NA	FALSE	FALSE
loop_16959	down_in_mutant	-0.410346071388442	330000	0	NA	NA	FALSE	FALSE
loop_16932	up_in_mutant	0.463329629067563	80000	0	NA	NA	FALSE	FALSE
loop_13478	up_in_mutant	0.414660558041867	80000	1	-0.0850563909774436	-0.0119047619047619	FALSE	FALSE
loop_17068	down_in_mutant	-0.501580663693141	1020000	3	-0.00321161501678833	-0.00380701838115434	FALSE	FALSE
loop_20196	down_in_mutant	-0.36569609878603	110000	0	NA	NA	FALSE	FALSE
loop_17061	up_in_mutant	0.449921771793009	3e+05	0	NA	NA	FALSE	FALSE
loop_13533	up_in_mutant	0.307274070951395	70000	0	NA	NA	FALSE	FALSE
loop_17130	up_in_mutant	0.321033751604795	110000	0	NA	NA	FALSE	FALSE
loop_17159	up_in_mutant	0.801576139959754	2e+05	0	NA	NA	FALSE	FALSE
loop_17167	down_in_mutant	-0.303700456391273	750000	0	NA	NA	FALSE	FALSE
loop_17058	up_in_mutant	0.434644188298435	410000	0	NA	NA	FALSE	FALSE
loop_20207	up_in_mutant	0.348739251256936	270000	0	NA	NA	FALSE	FALSE
loop_17171	up_in_mutant	0.361136790279316	440000	0	NA	NA	FALSE	FALSE
loop_17197	up_in_mutant	0.447095363932175	840000	0	NA	NA	FALSE	FALSE
loop_17247	up_in_mutant	0.487993638551823	3e+05	0	NA	NA	FALSE	FALSE
loop_3979	up_in_mutant	0.303629495186192	475000	1	-0.01234610675625	-0.00425630655325052	FALSE	FALSE
loop_17265	up_in_mutant	0.45310122309152	130000	0	NA	NA	FALSE	FALSE
loop_13647	up_in_mutant	0.387745795664681	140000	0	NA	NA	FALSE	FALSE
loop_17405	down_in_mutant	-0.400090888165631	80000	0	NA	NA	FALSE	FALSE
loop_17585	up_in_mutant	0.484045162043896	620000	0	NA	NA	FALSE	FALSE
loop_17509	down_in_mutant	-0.467949915385438	70000	0	NA	NA	FALSE	FALSE
loop_13790	down_in_mutant	-0.319842158267579	330000	0	NA	NA	FALSE	FALSE
loop_13873	up_in_mutant	0.30231901703721	4e+05	0	NA	NA	FALSE	FALSE
loop_17603	up_in_mutant	0.448111380898484	190000	1	0	0	FALSE	FALSE
loop_13952	down_in_mutant	-0.333603304664054	1e+05	0	NA	NA	FALSE	FALSE
loop_13962	down_in_mutant	-0.422311662063694	285000	0	NA	NA	FALSE	FALSE
loop_17804	up_in_mutant	0.472266899668231	490000	0	NA	NA	FALSE	FALSE
loop_14057	up_in_mutant	0.399804348659395	65000	0	NA	NA	FALSE	FALSE
loop_17661	up_in_mutant	0.398815516020999	1e+05	1	-0.0180555555555556	0.00421836228287841	FALSE	FALSE
loop_17706	down_in_mutant	-0.415063220211073	130000	0	NA	NA	FALSE	FALSE
loop_17968	up_in_mutant	0.317807881610732	160000	0	NA	NA	FALSE	FALSE
loop_14120	up_in_mutant	0.35355051727473	50000	1	-0.109610176853179	0.0259161519271172	FALSE	FALSE
loop_14127	up_in_mutant	0.360983410479192	135000	0	NA	NA	FALSE	FALSE
loop_17831	up_in_mutant	0.324882969814513	130000	1	0	0	FALSE	FALSE
loop_17914	up_in_mutant	0.501595482413087	490000	0	NA	NA	FALSE	FALSE
loop_18178	up_in_mutant	0.323900807478822	220000	1	0.00208333333333333	9.22887612797374e-05	FALSE	FALSE
loop_18321	up_in_mutant	0.346170752568611	270000	1	0	-0.0192307692307692	FALSE	FALSE
loop_18301	up_in_mutant	0.337860986464634	480000	0	NA	NA	FALSE	FALSE
loop_14475	down_in_mutant	-0.349972299241119	120000	0	NA	NA	FALSE	FALSE
loop_14488	up_in_mutant	0.379547031293998	120000	0	NA	NA	FALSE	FALSE
loop_18539	up_in_mutant	0.400972912828945	480000	0	NA	NA	FALSE	FALSE
loop_18347	up_in_mutant	0.330722671738754	170000	1	0.00757575757575758	-0.00242424242424242	FALSE	FALSE
loop_18488	up_in_mutant	0.455156545552741	150000	0	NA	NA	FALSE	FALSE
loop_18502	up_in_mutant	0.439628103956852	420000	0	NA	NA	FALSE	FALSE
loop_18508	up_in_mutant	0.327455340625568	1e+05	1	0.000480653689017063	0.00147058823529412	FALSE	FALSE
loop_14618	up_in_mutant	0.352314747195974	125000	0	NA	NA	FALSE	FALSE
loop_18612	up_in_mutant	0.548072021401656	320000	0	NA	NA	FALSE	FALSE
loop_18628	up_in_mutant	0.720238993903621	310000	0	NA	NA	FALSE	FALSE
loop_16517	up_in_mutant	0.314830025938271	1150000	0	NA	NA	FALSE	FALSE
loop_14641	up_in_mutant	0.31865973557229	705000	0	NA	NA	FALSE	FALSE
loop_18607	up_in_mutant	0.502505584063632	940000	0	NA	NA	FALSE	FALSE
loop_14647	up_in_mutant	0.696331654050082	455000	0	NA	NA	FALSE	FALSE
loop_7874	up_in_mutant	0.432790126837187	280000	1	-0.0161066397091242	-0.00510204081632653	FALSE	FALSE
loop_7998	up_in_mutant	0.599324583324095	270000	0	NA	NA	FALSE	FALSE
loop_14732	up_in_mutant	0.341639078123951	70000	1	0	0	FALSE	FALSE
loop_20536	up_in_mutant	0.44798572735656	240000	0	NA	NA	FALSE	FALSE
loop_14815	up_in_mutant	0.368046503960731	70000	0	NA	NA	FALSE	FALSE
loop_18848	up_in_mutant	0.352817477256749	1e+05	0	NA	NA	FALSE	FALSE
loop_20615	up_in_mutant	0.363941507348971	160000	0	NA	NA	FALSE	FALSE
loop_14848	up_in_mutant	0.39933184891645	660000	0	NA	NA	FALSE	FALSE
loop_9720	up_in_mutant	0.333837384745623	280000	1	-0.000531335252845712	-0.00384014929204661	FALSE	FALSE
loop_14926	down_in_mutant	-0.433543205082648	555000	0	NA	NA	FALSE	FALSE
loop_14930	up_in_mutant	0.371703291488159	1815000	0	NA	NA	FALSE	FALSE
loop_14981	up_in_mutant	0.327808685306403	70000	0	NA	NA	FALSE	FALSE
loop_15033	up_in_mutant	0.323452033968102	165000	0	NA	NA	FALSE	FALSE
loop_15052	up_in_mutant	0.455583513855361	165000	0	NA	NA	FALSE	FALSE
loop_11138	up_in_mutant	0.320561340656959	310000	0	NA	NA	FALSE	FALSE
loop_11191	up_in_mutant	0.328226675053292	270000	0	NA	NA	FALSE	FALSE
loop_15240	up_in_mutant	0.418130905340199	305000	0	NA	NA	FALSE	FALSE
loop_20985	up_in_mutant	0.314816316713284	170000	1	-0.00787187408307544	-0.000745908845560334	FALSE	FALSE
loop_19475	up_in_mutant	0.587520965345952	210000	0	NA	NA	FALSE	FALSE
loop_15334	up_in_mutant	0.442449230639269	515000	0	NA	NA	FALSE	FALSE
loop_15377	up_in_mutant	0.354195376025862	480000	1	0	0	FALSE	FALSE
loop_22031	up_in_mutant	0.31395218833069	1e+05	0	NA	NA	FALSE	FALSE
loop_13202	up_in_mutant	0.393678955322657	760000	0	NA	NA	FALSE	FALSE
loop_13553	up_in_mutant	0.352347348772818	150000	0	NA	NA	FALSE	FALSE
loop_13569	up_in_mutant	0.508022753817169	180000	0	NA	NA	FALSE	FALSE
loop_15490	up_in_mutant	0.333214269499618	125000	0	NA	NA	FALSE	FALSE
loop_14236	up_in_mutant	0.779309051059312	340000	1	0.00137660251089455	0.0059095103125021	FALSE	FALSE
loop_4483	up_in_mutant	0.357024461908067	210000	0	NA	NA	FALSE	FALSE
loop_14400	up_in_mutant	0.533831813853622	1e+06	0	NA	NA	FALSE	FALSE
loop_15224	down_in_mutant	-0.365934975382885	450000	0	NA	NA	FALSE	FALSE
loop_15614	up_in_mutant	0.373948360079201	720000	0	NA	NA	FALSE	FALSE
loop_15615	up_in_mutant	0.369729589777425	150000	0	NA	NA	FALSE	FALSE
loop_19917	down_in_mutant	-0.401925486420646	70000	0	NA	NA	FALSE	FALSE
loop_15666	up_in_mutant	0.460138242849133	115000	0	NA	NA	FALSE	FALSE
loop_15692	up_in_mutant	0.404632872794148	380000	0	NA	NA	FALSE	FALSE
loop_19963	up_in_mutant	0.320081908729776	480000	0	NA	NA	FALSE	FALSE
loop_14477	up_in_mutant	0.306332068116729	450000	2	0.00376490515970462	-0.000699602412487108	FALSE	FALSE
loop_16457	up_in_mutant	0.536044411424359	150000	0	NA	NA	FALSE	FALSE
loop_20089	up_in_mutant	0.476592893025581	310000	0	NA	NA	FALSE	FALSE
loop_14867	up_in_mutant	0.312723687108371	250000	0	NA	NA	FALSE	FALSE
loop_14911	up_in_mutant	0.359857917293681	575000	2	0.00893520438782324	0.0411114926739927	FALSE	FALSE
loop_17298	down_in_mutant	-0.601466608445091	1630000	0	NA	NA	FALSE	FALSE
loop_17319	up_in_mutant	0.399823212575887	330000	0	NA	NA	FALSE	FALSE
loop_16056	up_in_mutant	0.349593193599967	305000	0	NA	NA	FALSE	FALSE
loop_20396	up_in_mutant	0.445073593169091	130000	0	NA	NA	FALSE	FALSE
loop_16084	up_in_mutant	0.391996300925839	345000	0	NA	NA	FALSE	FALSE
loop_20430	up_in_mutant	0.462805419870667	330000	1	-0.0698160535117057	0.0140734265734266	FALSE	FALSE
loop_16122	up_in_mutant	0.40670865118053	120000	0	NA	NA	FALSE	FALSE
loop_16132	up_in_mutant	0.5159233364003	75000	0	NA	NA	FALSE	FALSE
loop_18714	up_in_mutant	0.445205715979936	610000	0	NA	NA	FALSE	FALSE
loop_18743	up_in_mutant	0.425474303544407	1620000	0	NA	NA	FALSE	FALSE
loop_8582	up_in_mutant	0.64352681443333	6e+05	0	NA	NA	FALSE	FALSE
loop_16318	up_in_mutant	0.3207615384627	90000	0	NA	NA	FALSE	FALSE
loop_20721	up_in_mutant	0.309108369537859	70000	0	NA	NA	FALSE	FALSE
loop_19079	up_in_mutant	0.303621408991042	330000	0	NA	NA	FALSE	FALSE
loop_10905	up_in_mutant	0.327799351380822	210000	0	NA	NA	FALSE	FALSE
loop_16490	up_in_mutant	0.325782726764311	45000	0	NA	NA	FALSE	FALSE
loop_11072	up_in_mutant	0.357801521423021	110000	0	NA	NA	FALSE	FALSE
loop_16499	up_in_mutant	0.343186397007772	160000	0	NA	NA	FALSE	FALSE
loop_10723	up_in_mutant	0.436386336934214	2575000	0	NA	NA	FALSE	FALSE
loop_2797	up_in_mutant	0.785163154753758	720000	0	NA	NA	FALSE	FALSE
loop_16582	up_in_mutant	0.388610284528303	310000	1	0.00053299962921765	0.00260604678739155	FALSE	FALSE
loop_12626	up_in_mutant	0.368310884103306	140000	0	NA	NA	FALSE	FALSE
loop_16653	up_in_mutant	0.348015132034734	140000	0	NA	NA	FALSE	FALSE
loop_12755	down_in_mutant	-0.401042617852738	670000	0	NA	NA	FALSE	FALSE
loop_12879	up_in_mutant	0.57393839366534	320000	0	NA	NA	FALSE	FALSE
loop_16721	up_in_mutant	0.397754800436317	440000	0	NA	NA	FALSE	FALSE
loop_16751	up_in_mutant	0.696587804835094	650000	0	NA	NA	FALSE	FALSE
loop_15154	up_in_mutant	0.507535478026891	60000	0	NA	NA	FALSE	FALSE
loop_15172	up_in_mutant	0.366856275202782	140000	0	NA	NA	FALSE	FALSE
loop_16909	up_in_mutant	0.473140107307477	240000	0	NA	NA	FALSE	FALSE
loop_16950	up_in_mutant	0.425008202329893	240000	0	NA	NA	FALSE	FALSE
loop_19979	up_in_mutant	0.560909238415828	310000	1	-0.0396620142309797	-0.0343063732361462	FALSE	FALSE
loop_20084	up_in_mutant	0.337481730624078	1e+05	0	NA	NA	FALSE	FALSE
loop_17044	up_in_mutant	0.330026322987994	90000	0	NA	NA	FALSE	FALSE
loop_16685	up_in_mutant	0.340428961178332	360000	0	NA	NA	FALSE	FALSE
loop_17086	up_in_mutant	0.358157026704062	205000	0	NA	NA	FALSE	FALSE
loop_15329	up_in_mutant	0.303737133651728	225000	0	NA	NA	FALSE	FALSE
loop_17091	up_in_mutant	0.361568055183056	570000	0	NA	NA	FALSE	FALSE
loop_17098	up_in_mutant	0.350117924408669	305000	0	NA	NA	FALSE	FALSE
loop_20187	up_in_mutant	0.561171637820613	110000	1	0	0	FALSE	FALSE
loop_17111	up_in_mutant	0.545545065200164	220000	0	NA	NA	FALSE	FALSE
loop_7931	up_in_mutant	0.384035494305588	570000	1	0	0	FALSE	FALSE
loop_21677	up_in_mutant	0.943429183087818	120000	0	NA	NA	FALSE	FALSE
loop_17268	up_in_mutant	0.840195182073115	530000	0	NA	NA	FALSE	FALSE
loop_21681	up_in_mutant	0.600646870003346	1240000	0	NA	NA	FALSE	FALSE
loop_18794	up_in_mutant	0.791467072162977	210000	0	NA	NA	FALSE	FALSE
loop_8348	up_in_mutant	0.915881479768368	420000	0	NA	NA	FALSE	FALSE
loop_8394	up_in_mutant	0.548593546437152	320000	0	NA	NA	FALSE	FALSE
loop_9044	up_in_mutant	0.740090865987907	160000	0	NA	NA	FALSE	FALSE
loop_17302	up_in_mutant	0.338774072860559	3e+05	0	NA	NA	FALSE	FALSE
loop_21718	up_in_mutant	0.367061866360592	70000	0	NA	NA	FALSE	FALSE
loop_21723	up_in_mutant	0.46328565638943	180000	1	-0.0115545597706766	-0.00589380039733902	FALSE	FALSE
loop_9092	up_in_mutant	0.784070026886901	330000	1	-0.00624892837658795	0.000159723996933299	FALSE	FALSE
loop_17311	up_in_mutant	0.390381510756294	505000	0	NA	NA	FALSE	FALSE
loop_21735	up_in_mutant	0.497523250727347	250000	1	-0.00114881583598445	-0.00798826777087647	FALSE	FALSE
loop_21750	up_in_mutant	0.448725598724013	3e+05	0	NA	NA	FALSE	FALSE
loop_9798	up_in_mutant	0.806071166067635	170000	0	NA	NA	FALSE	FALSE
loop_9465	up_in_mutant	0.302676570065627	350000	0	NA	NA	FALSE	FALSE
loop_17338	up_in_mutant	0.354575651943639	670000	0	NA	NA	FALSE	FALSE
loop_17340	up_in_mutant	0.372675871964474	165000	0	NA	NA	FALSE	FALSE
loop_17342	up_in_mutant	0.496908921247666	155000	0	NA	NA	FALSE	FALSE
loop_19005	up_in_mutant	0.560767339472444	560000	0	NA	NA	FALSE	FALSE
loop_17347	up_in_mutant	0.484015009301897	495000	0	NA	NA	FALSE	FALSE
loop_17353	up_in_mutant	0.497889496343101	45000	0	NA	NA	FALSE	FALSE
loop_21825	up_in_mutant	0.439682253957558	170000	0	NA	NA	FALSE	FALSE
loop_17380	up_in_mutant	0.434882203443568	335000	0	NA	NA	FALSE	FALSE
loop_21855	up_in_mutant	0.395469437273773	1e+05	1	0.000775258670578219	0.0052673564858354	FALSE	FALSE
loop_21869	up_in_mutant	0.429034809145246	110000	0	NA	NA	FALSE	FALSE
loop_17398	down_in_mutant	-0.393832081727221	625000	0	NA	NA	FALSE	FALSE
loop_17401	up_in_mutant	0.798007480930904	235000	0	NA	NA	FALSE	FALSE
loop_19239	up_in_mutant	0.594653127634528	570000	0	NA	NA	FALSE	FALSE
loop_17428	up_in_mutant	0.344049930496068	45000	0	NA	NA	FALSE	FALSE
loop_20876	up_in_mutant	0.390196067795956	420000	0	NA	NA	FALSE	FALSE
loop_17430	up_in_mutant	0.337653166731482	95000	2	0	0	FALSE	FALSE
loop_17223	up_in_mutant	0.619411649258478	725000	0	NA	NA	FALSE	FALSE
loop_21932	up_in_mutant	0.412637561080397	1990000	0	NA	NA	FALSE	FALSE
loop_17450	up_in_mutant	0.569247254147916	210000	0	NA	NA	FALSE	FALSE
loop_11983	up_in_mutant	0.310399112157016	120000	0	NA	NA	FALSE	FALSE
loop_21950	up_in_mutant	0.377667968413335	140000	0	NA	NA	FALSE	FALSE
loop_19435	up_in_mutant	0.447824178536461	80000	0	NA	NA	FALSE	FALSE
loop_17476	up_in_mutant	0.307086149743381	50000	0	NA	NA	FALSE	FALSE
loop_21986	up_in_mutant	0.409418141075527	470000	0	NA	NA	FALSE	FALSE
loop_21016	up_in_mutant	0.57729766027078	4e+05	0	NA	NA	FALSE	FALSE
loop_21990	up_in_mutant	0.85314207393822	120000	0	NA	NA	FALSE	FALSE
loop_12873	up_in_mutant	0.730166729951729	1310000	1	0.00270476963968845	-0.0045391470471326	FALSE	FALSE
loop_13587	up_in_mutant	0.362304637220602	230000	0	NA	NA	FALSE	FALSE
loop_21151	up_in_mutant	0.736217840084926	410000	1	0	0	FALSE	FALSE
loop_17560	up_in_mutant	0.496344555902839	205000	0	NA	NA	FALSE	FALSE
loop_14477	up_in_mutant	0.557035598572341	1390000	0	NA	NA	FALSE	FALSE
loop_13210	up_in_mutant	0.313761181795493	5e+05	1	0	0	FALSE	FALSE
loop_17567	up_in_mutant	0.414151551194239	160000	1	0	0	FALSE	FALSE
loop_17575	up_in_mutant	0.491245580736082	1015000	0	NA	NA	FALSE	FALSE
loop_22156	up_in_mutant	0.43872527023598	470000	0	NA	NA	FALSE	FALSE
loop_14023	up_in_mutant	0.36175722599601	425000	0	NA	NA	FALSE	FALSE
loop_22178	up_in_mutant	0.719235304073705	280000	0	NA	NA	FALSE	FALSE
loop_15965	up_in_mutant	0.66602461869626	290000	0	NA	NA	FALSE	FALSE
loop_15861	up_in_mutant	0.32326361823425	210000	0	NA	NA	FALSE	FALSE
loop_15906	up_in_mutant	0.326100118035536	720000	0	NA	NA	FALSE	FALSE
loop_17643	up_in_mutant	0.390219091582256	80000	0	NA	NA	FALSE	FALSE
loop_22221	up_in_mutant	0.507882556436396	420000	0	NA	NA	FALSE	FALSE
loop_21428	up_in_mutant	0.385406244620885	90000	0	NA	NA	FALSE	FALSE
loop_4695	up_in_mutant	0.455323052598493	190000	0	NA	NA	FALSE	FALSE
loop_22225	up_in_mutant	0.449464771299967	240000	0	NA	NA	FALSE	FALSE
loop_17689	up_in_mutant	0.33193691405379	40000	0	NA	NA	FALSE	FALSE
loop_22291	up_in_mutant	0.746621130928402	120000	0	NA	NA	FALSE	FALSE
loop_22297	up_in_mutant	0.46079191713743	90000	0	NA	NA	FALSE	FALSE
loop_19399	up_in_mutant	0.557095258518199	5e+05	0	NA	NA	FALSE	FALSE
loop_22317	up_in_mutant	0.562390810348757	730000	0	NA	NA	FALSE	FALSE
loop_22324	up_in_mutant	0.469672781401048	170000	0	NA	NA	FALSE	FALSE
loop_22326	up_in_mutant	0.645099703732573	670000	0	NA	NA	FALSE	FALSE
loop_22328	up_in_mutant	1.01937666588718	440000	0	NA	NA	FALSE	FALSE
loop_17760	up_in_mutant	0.472249378548824	50000	0	NA	NA	FALSE	FALSE
loop_16413	up_in_mutant	0.396638900476857	5e+05	1	-0.01155176074678	0.0060873093346273	FALSE	FALSE
loop_21674	up_in_mutant	0.584566621350253	570000	0	NA	NA	FALSE	FALSE
loop_21683	up_in_mutant	0.489643717385458	940000	0	NA	NA	FALSE	FALSE
loop_8231	up_in_mutant	0.439643789221838	260000	0	NA	NA	FALSE	FALSE
loop_17797	up_in_mutant	0.437370109693921	105000	0	NA	NA	FALSE	FALSE
loop_9033	up_in_mutant	0.313401321133822	420000	0	NA	NA	FALSE	FALSE
loop_17832	up_in_mutant	0.44624905051972	315000	0	NA	NA	FALSE	FALSE
loop_20991	up_in_mutant	0.377582386680074	140000	1	-0.00327264211222618	-0.00614507302957556	FALSE	FALSE
loop_17875	up_in_mutant	0.363460893004367	715000	0	NA	NA	FALSE	FALSE
loop_22013	up_in_mutant	0.382133093057732	250000	0	NA	NA	FALSE	FALSE
loop_11947	up_in_mutant	0.471098424126471	650000	0	NA	NA	FALSE	FALSE
loop_17422	up_in_mutant	0.394898692150251	825000	0	NA	NA	FALSE	FALSE
loop_22093	up_in_mutant	0.544557360085885	1e+05	0	NA	NA	FALSE	FALSE
loop_6930	up_in_mutant	0.964980484322235	290000	1	0.00137660251089455	0.0059095103125021	FALSE	FALSE
loop_19759	up_in_mutant	0.515594642670345	460000	0	NA	NA	FALSE	FALSE
loop_15310	up_in_mutant	0.567777123679298	7e+05	0	NA	NA	FALSE	FALSE
loop_17921	up_in_mutant	0.451381507480622	730000	0	NA	NA	FALSE	FALSE
loop_15375	up_in_mutant	0.339741452355295	175000	2	-0.00156784725794416	-0.000371933728744674	FALSE	FALSE
loop_17959	down_in_mutant	-0.339710702176954	65000	0	NA	NA	FALSE	FALSE
loop_18040	up_in_mutant	0.482249657822774	1490000	0	NA	NA	FALSE	FALSE
