Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
D10 (Most TET-impaired)	GO:0003179	heart valve morphogenesis	15/1831	57/28832	0.263157894736842	4.14383856966282	6.18691429842018	1.80790421407683e-06	2.19811020694842e-05	1.31390231698479e-05	Bmp4/Smad6/Tgfbr2/Adamts9/Adamts5/Zfpm2/Fgfrl1/Jag1/Dchs1/Notch1/Emilin1/Nfatc1/Sox9/Dll4/Sox4	15
D10 (Most TET-impaired)	GO:0007586	digestion	25/1831	138/28832	0.181159420289855	2.85264249360847	5.68093366482967	1.85001795653511e-06	2.24463717138023e-05	1.34171342771799e-05	Apoa4/Apoa2/Cckar/Vdr/Chrm3/Akr1d1/Pnlip/Clpsl2/Crh/Inava/Abcg5/Gpr39/Aqp1/Kcnq1/Clps/Nppc/Sct/Cck/Sox9/Kcnma1/Nkx2-3/Oxt/Neurog1/Isx/Neurod1	25
D10 (Most TET-impaired)	GO:0045600	positive regulation of fat cell differentiation	17/1831	72/28832	0.236111111111111	3.71794405000303	6.01307222733702	1.96438045662773e-06	2.36862073241311e-05	1.41582358270211e-05	Bmp7/Klf5/Mecom/Ccdc3/Metrnl/Fndc3b/Cebpa/Lpl/Sh3pxd2b/Wif1/Sox13/Zbtb7c/Tph1/Prdm16/Snai2/Zc3h12a/Cebpb	17
D10 (Most TET-impaired)	GO:0060350	endochondral bone morphogenesis	17/1831	72/28832	0.236111111111111	3.71794405000303	6.01307222733702	1.96438045662773e-06	2.36862073241311e-05	1.41582358270211e-05	Bmp4/Tgfbr2/Stc1/Col27a1/Tmem119/Trpv4/Cer1/Fosl2/Thbs1/Mmp14/Serpinh1/Nppc/Sox9/Dlx5/Fgf18/Shox2/Ihh	17
D10 (Most TET-impaired)	GO:2000179	positive regulation of neural precursor cell proliferation	17/1831	72/28832	0.236111111111111	3.71794405000303	6.01307222733702	1.96438045662773e-06	2.36862073241311e-05	1.41582358270211e-05	Adgrg1/Drd2/Cx3cr1/Smo/Lhx2/Sox10/Nes/Smarcd3/Notch1/Shh/Otp/Dll4/Ngfr/Vegfa/Cx3cl1/Dmrta2/Fzd9	17
D10 (Most TET-impaired)	GO:0015833	peptide transport	48/1831	369/28832	0.130081300813008	2.04833646370325	5.27785724573664	1.97348319930622e-06	2.37469029920641e-05	1.4194516163865e-05	Ccn3/Abca12/Npy2r/Drd2/Cckar/Plcb1/Tnfsf11/Trh/Grp/Chrm3/Pex5l/Tcf7l2/Kalrn/Vip/Pde8b/Ghrh/Sytl4/Trpv4/Prkd1/Crh/Sstr5/Fga/Hmga2/Cartpt/Myrip/Inhbb/Mc4r/Edn1/Slc16a2/Adcyap1/Gpr39/Ano1/Hfe/Aqp1/Kcnq1/Isl1/Adra2a/Sct/Cplx1/Ucp2/Lif/Kcnb1/Pdx1/Sox4/Epha5/Foxa2/Neurod1/Mafa	48
D10 (Most TET-impaired)	GO:0008277	regulation of G protein-coupled receptor signaling pathway	27/1831	157/28832	0.171974522292994	2.70801170221278	5.58821434171638	2.07975308521471e-06	2.49228727008482e-05	1.48974423957669e-05	Camk2a/Rgs4/Cntn2/Drd2/Plcb1/Kctd12b/Mrap2/Grp/Alk/Rgs14/Kctd16/Frmpd1/Grk1/Aipl1/Edn1/Rgs12/Adcyap1/Ramp1/Cav2/Adrb1/Ulk4/Necab2/Rnf113a2/Pde2a/Fgf8/Pomc/Sstr4	27
D10 (Most TET-impaired)	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	27/1831	157/28832	0.171974522292994	2.70801170221278	5.58821434171638	2.07975308521471e-06	2.49228727008482e-05	1.48974423957669e-05	Ccn3/Smad6/Grem1/Ltbp1/Il17rd/Tcf7l2/Lefty1/Dkk1/Nbl1/Cer1/Htra3/Vwc2l/Tob1/Cav2/Prdm16/Notch1/Wnt5a/Emilin1/Slc2a10/Wnt1/Sostdc1/Hjv/Onecut2/Dlx1/Adamtsl2/Pmepa1/Dact2	27
D10 (Most TET-impaired)	GO:0060976	coronary vasculature development	18/1831	80/28832	0.225	3.54298197706171	5.93114233882013	2.0932319343651e-06	2.49818027994985e-05	1.49326673780776e-05	Bmp4/Smad6/Ltbp1/Nppb/Pdgfb/Sgcd/Prickle1/Zfpm2/Prokr1/Nrp1/Tgfbr1/Notch1/Mesp1/Tbx1/Shh/Cfc1/Pde2a/Vegfa	18
D10 (Most TET-impaired)	GO:0061614	miRNA transcription	18/1831	80/28832	0.225	3.54298197706171	5.93114233882013	2.0932319343651e-06	2.49818027994985e-05	1.49326673780776e-05	Bmp4/Smad6/Klf5/Pdgfb/Fos/Nfatc4/Ets1/Smad1/Tert/Tgfbr1/Gata2/Notch3/Sox9/Myc/Klf4/Ngfr/Prl/Bmyc	18
D10 (Most TET-impaired)	GO:0021978	telencephalon regionalization	8/1831	16/28832	0.5	7.87329328235937	7.16130416285541	2.11522811661137e-06	2.51927985480489e-05	1.50587883532763e-05	Bmp4/Adgrg1/Gsx2/Lhx2/Six3/Shh/Emx2/Dmrta2	8
D10 (Most TET-impaired)	GO:0045661	regulation of myoblast differentiation	19/1831	88/28832	0.215909090909091	3.39983119010973	5.87127643030454	2.1324375315513e-06	2.53460395807197e-05	1.51503869215586e-05	Bmp4/Neu2/Plcb1/Prickle1/Zfhx3/Csrp3/Ccl17/Smarcd3/Myf6/Notch1/Dll1/Tbx3/Sostdc1/Sox9/Myf5/Sox8/Sox4/Myod1/Id3	19
D10 (Most TET-impaired)	GO:0001889	liver development	30/1831	186/28832	0.161290322580645	2.53977202656754	5.48611623131123	2.30626094526351e-06	2.73563798304022e-05	1.63520512892668e-05	Bmp4/Ggt1/Smo/E2f8/Cebpa/Cdkn2a/Klf1/Mki67/Hfe/Vtn/Cdkn2b/Cobl/Notch1/Hmox1/Mpst/Mesp1/Tbx3/Wnt1/Sulf2/Sox9/Ucp2/Cldn1/Cfc1/Fgf18/Onecut2/Pdx1/Aurka/Ihh/Cebpb/Cited2	30
D10 (Most TET-impaired)	GO:0051412	response to corticosterone	9/1831	21/28832	0.428571428571429	6.74853709916517	6.86233508125199	2.40616216219289e-06	2.83580019361975e-05	1.69507626738859e-05	Th/Fos/Trh/Npas4/Agtr1a/Crh/Avpr1a/Fosb/Nefl	9
D10 (Most TET-impaired)	GO:0060746	parental behavior	9/1831	21/28832	0.428571428571429	6.74853709916517	6.86233508125199	2.40616216219289e-06	2.83580019361975e-05	1.69507626738859e-05	Gal/Kalrn/Npas3/Fev/Dbh/Avpr1a/Drd1/Prl/Oxt	9
D10 (Most TET-impaired)	GO:0030166	proteoglycan biosynthetic process	17/1831	73/28832	0.232876712328767	3.66701330959203	5.94133202938575	2.41013861555071e-06	2.83580019361975e-05	1.69507626738859e-05	Hs3st3a1/B4galnt3/Hs3st3b1/Hs6st2/Tcf7l2/Hs3st2/Hs3st4/Chpf2/Chst14/Slc35b2/Chst8/B3gat1/Cytl1/B3gnt7/Slc2a10/Xylt1/Foxl1	17
D10 (Most TET-impaired)	GO:0035176	social behavior	17/1831	73/28832	0.232876712328767	3.66701330959203	5.94133202938575	2.41013861555071e-06	2.83580019361975e-05	1.69507626738859e-05	Th/Cx3cr1/Grp/Garem2/Npas4/Kalrn/Gad1/Kcnq1/Ulk4/Avpr1a/Dscam/Gng8/Tbx1/Grid1/Shank2/Drd1/Oxt	17
D10 (Most TET-impaired)	GO:0003156	regulation of animal organ formation	11/1831	32/28832	0.34375	5.41288913162206	6.50407982188531	2.44292393594135e-06	2.86859237226433e-05	1.71467752275964e-05	Bmp7/Bmp4/Sulf1/Dkk1/Wnt5a/Mesp1/Shh/Hoxc11/Fgf8/Gdnf/Cited2	11
D10 (Most TET-impaired)	GO:0060579	ventral spinal cord interneuron fate commitment	7/1831	12/28832	0.583333333333333	9.18550882941926	7.385389708171	2.45636545328377e-06	2.87281538784851e-05	1.71720179562966e-05	Nkx2-2/Foxn4/Sox1/Shh/Gli2/Dll4/Dbx1	7
D10 (Most TET-impaired)	GO:0060581	cell fate commitment involved in pattern specification	7/1831	12/28832	0.583333333333333	9.18550882941926	7.385389708171	2.45636545328377e-06	2.87281538784851e-05	1.71720179562966e-05	Nkx2-2/Foxn4/Sox1/Shh/Gli2/Dll4/Dbx1	7
D10 (Most TET-impaired)	GO:1902105	regulation of leukocyte differentiation	48/1831	373/28832	0.128686327077748	2.02637038902547	5.19556536393734	2.67447374205791e-06	3.12164575172999e-05	1.86593810130103e-05	Lrrc17/Cd101/Bmp4/Rhoh/Tgfbr2/Jak3/Itgam/Inpp5d/Cdk6/Tnfsf11/Socs1/Clec2d/Fos/Rbp1/Cd44/Adipoq/Lag3/H2-M3/Ccr7/Cdkn2a/Sh3rf1/Sox13/Cartpt/Smarcd3/Mafb/Prdm16/Cd40lg/Il20/Il12b/Mmp14/Cyp26b1/Gata2/Ocstamp/Shh/Fgfr3/Nfam1/Duxbl1/Vsir/Zfp36l2/Lif/Myc/Zc3h12a/Sox4/Pou4f2/Ihh/Shb/Bmyc/Cebpb	48
D10 (Most TET-impaired)	GO:0001942	hair follicle development	23/1831	123/28832	0.186991869918699	2.94448366657342	5.62771276667158	2.69159242589437e-06	3.13535596756877e-05	1.87413327017837e-05	Krt28/Gal/Smo/Lhx2/Dsc1/Tfap2c/Dkk1/Msx2/Lgr5/Alx4/Wnt10a/Notch1/Wnt5a/Pdgfa/Shh/Gli2/Hoxc13/Sostdc1/Sox9/Snai1/Ngfr/Sox21/Sox18	23
D10 (Most TET-impaired)	GO:0045747	positive regulation of Notch signaling pathway	13/1831	45/28832	0.288888888888889	4.5490138964743	6.20440092098893	2.80449601291293e-06	3.25692704305442e-05	1.94680138174711e-05	Ccn3/Gsx2/Mfng/Jag1/Src/Jag2/Lfng/Notch1/Dll1/Mesp1/Wnt1/Rfng/Dll4	13
D10 (Most TET-impaired)	GO:0051091	positive regulation of DNA-binding transcription factor activity	33/1831	217/28832	0.152073732718894	2.39464219647796	5.37006934299656	2.80711840756746e-06	3.25692704305442e-05	1.94680138174711e-05	Camk2a/Grem1/Aim2/Tnfsf11/Fank1/Myd88/Ppargc1a/Csrp3/Ikbke/Prkd1/Cd40/Cdkn2a/Hspa1b/Rnf31/Traf1/Edn1/Cat/Cytl1/Nkx3-1/Rnf220/Cd40lg/Wnt5a/Foxa1/Fzd2/Fcgr2b/Ngf/Wnt1/Neurod2/Ripk4/Plpp3/Epha5/Neurog1/Neurod1	33
D10 (Most TET-impaired)	GO:2000351	regulation of endothelial cell apoptotic process	15/1831	59/28832	0.254237288135593	4.00336946560646	6.01348587020963	2.89883866733913e-06	3.35667112353e-05	2.00642258637466e-05	Bmp4/Col18a1/Il13/Tert/H2-M3/Serpine1/Cd40/Fga/Thbs1/Cd40lg/Cd248/Kdr/Gata2/Ccl12/Fgf21	15
D10 (Most TET-impaired)	GO:0035850	epithelial cell differentiation involved in kidney development	14/1831	52/28832	0.269230769230769	4.23946561357812	6.088548251278	2.9588022117475e-06	3.41932073420958e-05	2.04387087644215e-05	Grem1/Pdgfb/Smo/Adipoq/Edn1/Pax2/Jag1/Sall1/Notch1/Basp1/Wnt9b/Lif/Gdnf/Six2	14
D10 (Most TET-impaired)	GO:0042130	negative regulation of T cell proliferation	18/1831	82/28832	0.219512195121951	3.45656778249923	5.80097313638901	3.0537519710616e-06	3.52207440773033e-05	2.10529104058626e-05	Bmp4/Tnfrsf21/Cd44/H2-M3/Tspan32/Cdkn2a/Sdc4/Laptm5/Mad1l1/Vtcn1/Ido1/Shh/Vsir/H2-T23/Cd37/Spn/Ihh/Cebpb	18
D10 (Most TET-impaired)	GO:0015844	monoamine transport	21/1831	107/28832	0.196261682242991	3.09045156877657	5.64138944043195	3.24240890677083e-06	3.73228764889833e-05	2.23094427842594e-05	Tgm2/Npy2r/Drd2/Adora2b/Vip/Crh/Grm2/Slc6a2/Htr1b/Cartpt/Sncg/Htr1a/Fev/Chrna4/Plcd1/Kcnb1/Drd1/P2ry1/Nat8l/Gdnf/Oxt	21
D10 (Most TET-impaired)	GO:0042220	response to cocaine	16/1831	67/28832	0.238805970149254	3.76037888112686	5.89057932878285	3.33274177698199e-06	3.82871673434388e-05	2.2885839720096e-05	Adra1b/Tgm2/Drd2/Cacng4/Crh/Grm2/Htr1b/Myrf/Adgrl3/Pgr/Fosb/St8sia2/Drd1/Gria1/Oxt/Drd4	16
D10 (Most TET-impaired)	GO:0097305	response to alcohol	49/1831	387/28832	0.126614987080103	1.99375385444759	5.12525455633683	3.35265250082653e-06	3.84402357462153e-05	2.29773351002773e-05	Tacr1/Ggt1/Tgfbr2/Tbxas1/Th/Grin2b/Drd2/Penk/Fos/Trh/St6gal1/Smo/Adam15/Myd88/Npas4/Agtr1a/Adipoq/Ccr7/Scnn1b/Cdk1/Prkd1/Crh/Htr1b/Tbxa2r/Inhbb/Cat/Ccl2/Tgfbr1/Adcyap1/Dbh/Avpr1a/Fosb/Adh7/Nppc/Shh/Tjp1/Adra2a/Kcnmb1/Cldn1/Csf3/Cyp1b1/Klf4/Klf2/Gria1/Oxt/Nefl/Epha5/Ccl7/Hoxa1	49
D10 (Most TET-impaired)	GO:0070372	regulation of ERK1 and ERK2 cascade	44/1831	333/28832	0.132132132132132	2.08063005659947	5.16497768704204	3.43887636448121e-06	3.92987223544062e-05	2.34904884171751e-05	Bmp4/Dusp1/Mos/Drd2/Pdgfb/Tnfsf11/Marco/Ephb1/Epha4/Cd44/Rgs14/Pde8b/Adipoq/Fbln1/Trpv4/Fga/Nrp1/Pde8a/Pdgfra/Ntsr2/Adra1a/Adcyap1/Chrna10/Src/Hcrtr1/Notch1/Emilin1/Ace2/Pdgfa/Kdr/C1ql4/Ngf/Fgfr3/Cxcr4/Necab2/Lif/Klf4/Fgf18/P2ry1/Fgf8/Vegfa/Fam83d/Fgf21/Sstr4	44
D10 (Most TET-impaired)	GO:0022408	negative regulation of cell-cell adhesion	33/1831	219/28832	0.150684931506849	2.37277331797132	5.31035176326954	3.44099505193653e-06	3.92987223544062e-05	2.34904884171751e-05	Bmp4/Jak3/Abca12/Socs1/Tnfrsf21/Cd44/Adipoq/Lag3/H2-M3/Tspan32/Trpv4/Akna/Cdkn2a/Sdc4/Laptm5/Mad1l1/Jag1/Hfe/Vtcn1/Ido1/Notch1/Shh/Wnt1/Vsir/H2-T23/Cd37/Nexmif/Klf4/Spn/Zc3h12a/Vegfa/Ihh/Cebpb	33
D10 (Most TET-impaired)	GO:0008593	regulation of Notch signaling pathway	20/1831	99/28832	0.202020202020202	3.18112859893308	5.66099125386397	3.46545895609282e-06	3.95008173198392e-05	2.36112890223923e-05	Bmp7/Ccn3/Gsx2/Gdpd5/Mfng/Jag1/Src/Jag2/Lfng/Notch1/Dlx2/Mmp14/Gata2/Dll1/Mesp1/Wnt1/Rfng/Dll4/Chac1/Dlx1	20
D10 (Most TET-impaired)	GO:0006865	amino acid transport	30/1831	190/28832	0.157894736842105	2.48630314179769	5.3526226422591	3.60332281384164e-06	4.09921870206234e-05	2.45027430082511e-05	Rgs4/Slc6a18/Grin2b/Trh/Slc6a6/Slc6a16/Gfap/Slc38a8/Grm7/Slc6a13/Kcnk2/Slc1a7/Grm2/Slc6a2/Htr1b/Ctns/Htr1a/Slc16a2/Ntsr1/Slc6a11/Slc6a19/Lrrc8c/Avpr1a/Ace2/Slc6a5/Cck/Ucp2/Slc6a1/Myc/Slc32a1	30
D10 (Most TET-impaired)	GO:0030850	prostate gland development	15/1831	60/28832	0.25	3.93664664117968	5.92961358101135	3.63931658987283e-06	4.13211120982448e-05	2.4699355271019e-05	Bmp7/Bmp4/Sulf1/Hoxa13/Cd44/Plaur/Nkx3-1/Notch1/Wnt5a/Hoxb13/Foxa1/Psapl1/Shh/Gli2/Sox9	15
D10 (Most TET-impaired)	GO:0001710	mesodermal cell fate commitment	8/1831	17/28832	0.470588235294118	7.41015838339705	6.88443033847462	3.77214144447973e-06	4.25806914313031e-05	2.54522584689114e-05	Bmp4/Smad1/Eya1/Dkk1/Pax2/Pou5f1/Mesp1/Six2	8
D10 (Most TET-impaired)	GO:0035881	amacrine cell differentiation	8/1831	17/28832	0.470588235294118	7.41015838339705	6.88443033847462	3.77214144447973e-06	4.25806914313031e-05	2.54522584689114e-05	Tgif1/Foxn4/Ptf1a/Dlx2/Casz1/Dlx1/Pou4f2/Neurod1	8
D10 (Most TET-impaired)	GO:0042756	drinking behavior	8/1831	17/28832	0.470588235294118	7.41015838339705	6.88443033847462	3.77214144447973e-06	4.25806914313031e-05	2.54522584689114e-05	Tacr1/Drd2/Agtr1a/Cyp11b2/Htr1b/Ren1/Ace2/Oxt	8
D10 (Most TET-impaired)	GO:0060412	ventricular septum morphogenesis	14/1831	53/28832	0.264150943396226	4.1594756963408	5.9951382836805	3.78689456004407e-06	4.26647039621953e-05	2.55024762690226e-05	Bmp4/Tgfbr2/Zfpm2/Tgfbr1/Fgfrl1/Sox11/Notch1/Nfatc1/Fzd2/Tbx3/Sox4/Pitx2/Nkx2-5/Cited2	14
D10 (Most TET-impaired)	GO:0048486	parasympathetic nervous system development	9/1831	22/28832	0.409090909090909	6.44178541283948	6.64913612544093	3.84199814270836e-06	4.32021216971985e-05	2.58237133048079e-05	Hes3/Nrp1/Tfap2a/Tbx1/Phox2b/Plxna4/Gdnf/Hoxb1/Hoxa1	9
D10 (Most TET-impaired)	GO:1904064	positive regulation of cation transmembrane transport	27/1831	162/28832	0.166666666666667	2.62443109411979	5.39919552955752	3.85111342092417e-06	4.32213421625259e-05	2.5835202180046e-05	Kcnj2/Bmp4/Jph2/Gal/Plcb1/Agtr1a/Il13/Galr2/Edn1/Kcne1/Ntsr1/Gpr39/Thy1/Lrrc55/Calm3/Adrb1/Kcnq1/Nppa/F2rl3/Kcnmb1/Fxyd7/Drd1/Bdkrb1/Fxyd3/Gstm7/Cx3cl1/Drd4	27
D10 (Most TET-impaired)	GO:0036293	response to decreased oxygen levels	48/1831	378/28832	0.126984126984127	1.99956654790079	5.09413031285772	3.87632136190731e-06	4.34207513782938e-05	2.59543974004664e-05	Epas1/Wtip/Th/Grin2b/Hk2/Drd2/Penk/Ddah1/Fos/Trh/Stc1/Adam15/Epha4/Mb/Tert/Adipoq/Ptgis/Trpv4/Kcnk2/B3gat1/Fosl2/Edn1/Cat/Ccl2/Chrna4/Ang/P2rx2/Nkx3-1/Src/Aqp1/Notch1/Hmox1/Mmp14/Kdr/Dio3/Nppc/Stc2/Ucp2/Lif/Myc/Drd1/Sox4/Kcnma1/Vegfa/Slc8a3/Carlr/Bmyc/Cited2	48
D10 (Most TET-impaired)	GO:0022404	molting cycle process	23/1831	126/28832	0.182539682539683	2.87437691260739	5.49085479934724	4.12177226231006e-06	4.59936193553375e-05	2.74923080955933e-05	Krt28/Gal/Smo/Lhx2/Dsc1/Tfap2c/Dkk1/Msx2/Lgr5/Alx4/Wnt10a/Notch1/Wnt5a/Pdgfa/Shh/Gli2/Hoxc13/Sostdc1/Sox9/Snai1/Ngfr/Sox21/Sox18	23
D10 (Most TET-impaired)	GO:0022405	hair cycle process	23/1831	126/28832	0.182539682539683	2.87437691260739	5.49085479934724	4.12177226231006e-06	4.59936193553375e-05	2.74923080955933e-05	Krt28/Gal/Smo/Lhx2/Dsc1/Tfap2c/Dkk1/Msx2/Lgr5/Alx4/Wnt10a/Notch1/Wnt5a/Pdgfa/Shh/Gli2/Hoxc13/Sostdc1/Sox9/Snai1/Ngfr/Sox21/Sox18	23
D10 (Most TET-impaired)	GO:0071805	potassium ion transmembrane transport	32/1831	211/28832	0.151658767772512	2.38810791502843	5.26994590375657	4.18456518418636e-06	4.66051954483046e-05	2.78578726805818e-05	Kcnj2/Rgs4/Gal/Casq2/Grp/Kcng2/Slc12a1/Kcnn2/Galr2/Kcnk2/Kcng4/Kcnh5/Kcna7/Kcnn3/Kcne1/Aqp1/Slc12a7/Kcnj5/Lrrc55/Kcnf1/Kcnk7/Kcnq1/Kcnk4/Nppa/Kcnip1/Kcna4/Kcna3/Kcnmb1/Kcna6/Kcnb1/Kcnma1/Slc24a3	32
D10 (Most TET-impaired)	GO:0001655	urogenital system development	17/1831	76/28832	0.223684210526316	3.5222627842134	5.7334626990765	4.34589353073339e-06	4.8217936588137e-05	2.88218754469691e-05	Bmp7/Bmp4/Sulf1/Hoxa13/Cd44/Plaur/Pax2/Nkx3-1/Notch1/Wnt5a/Hoxb13/Foxa1/Gata2/Psapl1/Shh/Gli2/Sox9	17
D10 (Most TET-impaired)	GO:0050805	negative regulation of synaptic transmission	17/1831	76/28832	0.223684210526316	3.5222627842134	5.7334626990765	4.34589353073339e-06	4.8217936588137e-05	2.88218754469691e-05	Npy2r/Drd2/Penk/Adipoq/Dgki/Grm2/Htr1b/Sorcs3/Sorcs2/Shank2/Slc6a1/Cbln1/Kcnb1/Drd1/Grik3/Gria1/Drd4	17
D10 (Most TET-impaired)	GO:0002791	regulation of peptide secretion	39/1831	283/28832	0.137809187279152	2.1700242969047	5.15082445199861	4.41437700652181e-06	4.88848277230764e-05	2.92205041438396e-05	Ccn3/Abca12/Npy2r/Drd2/Cckar/Plcb1/Tnfsf11/Trh/Grp/Chrm3/Pex5l/Tcf7l2/Kalrn/Pde8b/Ghrh/Sytl4/Prkd1/Crh/Sstr5/Fga/Hmga2/Cartpt/Myrip/Inhbb/Adcyap1/Gpr39/Ano1/Hfe/Kcnq1/Isl1/Adra2a/Sct/Ucp2/Lif/Kcnb1/Pdx1/Sox4/Epha5/Foxa2	39
D10 (Most TET-impaired)	GO:0048144	fibroblast proliferation	26/1831	154/28832	0.168831168831169	2.65851461482264	5.37389694671479	4.5290045990064e-06	5.00592250753813e-05	2.99224905125742e-05	Tgif1/Cdk6/Pdgfb/Dach1/Socs1/E2f8/Il13/Fndc3b/Fbln1/Cdk1/Serpine1/Hmga2/Pdgfra/Fosl2/Aqp1/Wnt5a/Cd248/Pdgfa/C1ql4/Wnt1/Lif/Myc/Cks1b/Ngfr/Nlrc3/Bmyc	26
D10 (Most TET-impaired)	GO:0030514	negative regulation of BMP signaling pathway	15/1831	61/28832	0.245901639344262	3.87211145034067	5.84753497643775	4.54419646462202e-06	5.0085413238295e-05	2.99381442717993e-05	Smad6/Grem1/Tcf7l2/Dkk1/Nbl1/Cer1/Htra3/Vwc2l/Tob1/Notch1/Wnt5a/Wnt1/Sostdc1/Hjv/Dlx1	15
D10 (Most TET-impaired)	GO:0002520	immune system development	35/1831	242/28832	0.144628099173554	2.27739888332709	5.19650366910305	4.54853821389587e-06	5.0085413238295e-05	2.99381442717993e-05	Lrrc17/Tgfbr2/Jak3/Icos/Fam210b/Tnfsf11/Nuggc/Barx1/H2-M3/Ccr7/Cd40/Ung/Mad1l1/Tgfbr1/Bcl3/Mafb/Cdkn2b/Cd40lg/Ido1/Cd248/Bcl11b/Tbx1/Shh/H2-T23/Cfc1/Nkx3-2/Pitx2/Nkx2-3/Ltb/Artn/Nkx2-5/Hoxb4/Exosc6/Foxl1/Cited2	35
D10 (Most TET-impaired)	GO:0050905	neuromuscular process	33/1831	222/28832	0.148648648648649	2.34070881367441	5.22199105422572	4.64215931585165e-06	5.10200409930512e-05	3.04968103334966e-05	Kcnj2/Chrna1/Grin2b/Drd2/Penk/Pmp22/Pde8b/Ush1c/Npas3/Prkd1/Rem1/Rac3/Mdga2/Mylk2/Tnnt3/Igdcc3/Cdh23/Scn1a/Ap1s2/Kbtbd13/Dbn1/Csmd1/Kcnma1/Chrne/Foxs1/Pou4f2/Nefl/Neurog1/Gpr88/Slc8a3/Drd4/Hoxa1/Tcap	33
D10 (Most TET-impaired)	GO:0048145	regulation of fibroblast proliferation	23/1831	127/28832	0.181102362204724	2.85174402353174	5.44613167411856	4.73412988030205e-06	5.19330488372984e-05	3.10425532713118e-05	Tgif1/Cdk6/Pdgfb/Dach1/Socs1/Il13/Fndc3b/Fbln1/Serpine1/Hmga2/Pdgfra/Fosl2/Aqp1/Wnt5a/Cd248/Pdgfa/C1ql4/Wnt1/Lif/Myc/Ngfr/Nlrc3/Bmyc	23
D10 (Most TET-impaired)	GO:0001562	response to protozoan	13/1831	47/28832	0.276595744680851	4.35543883704986	5.99513876384779	4.79580669097954e-06	5.25074247416101e-05	3.13858817491605e-05	Myd88/Tspan32/Cd40/Tlr12/Bcl3/Vtcn1/Gbp3/Irf8/Gbp7/Il12b/Ccdc88b/Cd37/Spn	13
D10 (Most TET-impaired)	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	11/1831	34/28832	0.323529411764706	5.09448388858547	6.22073301097863	4.81348050664177e-06	5.25074247416101e-05	3.13858817491605e-05	Chrm3/Hrh1/Chrm2/Htr1b/Htr1a/Fzd2/Vipr1/Chrm4/Htr5a/Drd1/Drd4	11
D10 (Most TET-impaired)	GO:0060037	pharyngeal system development	11/1831	34/28832	0.323529411764706	5.09448388858547	6.22073301097863	4.81348050664177e-06	5.25074247416101e-05	3.13858817491605e-05	Bmp7/Bmp4/Eya1/Edn1/Tgfbr1/Tbx2/Nkx3-1/Isl1/Tbx1/Fgf8/Nkx2-5	11
D10 (Most TET-impaired)	GO:0007565	female pregnancy	34/1831	233/28832	0.145922746781116	2.29778516395037	5.17951914275824	5.07602242842014e-06	5.52680352467536e-05	3.30360139980054e-05	Stx2/Prl6a1/Fos/Vdr/Stc1/Ptgis/Fbln1/Hspe1-rs1/Ddr1/Crh/Emp2/Gjb2/Pgr/Ccl2/Hfe/Endou/Nppa/Thbd/Fosb/Pappa/Ace2/H2-Q7/Stc2/Adra2a/Lif/Cfc1/Csmd1/Vegfa/Prl/Adra2c/Oxt/Ldoc1/Ihh/Cited2	34
D10 (Most TET-impaired)	GO:0051345	positive regulation of hydrolase activity	33/1831	223/28832	0.147982062780269	2.33021236159515	5.19285472342957	5.12136830883354e-06	5.56579244885522e-05	3.32690670890412e-05	Apoa4/Tgm2/Agtr1a/Epha4/Kalrn/Rgs14/Arhgef16/Pnlip/Ccl11/Ccl24/Antxr1/Ccr7/Prex1/Cd40/Asap3/Adcyap1/Chp2/Ang/Thy1/Cav2/Calm3/Dock11/Grhl3/Apoa5/Wnt5a/Avpr1b/Cldn13/Fgfr3/Vsir/Rgs16/Gpihbp1/Tax1bp3/Rhoc	33
D10 (Most TET-impaired)	GO:0090087	regulation of peptide transport	39/1831	285/28832	0.136842105263158	2.15479605622467	5.10189581032819	5.23566553186251e-06	5.6794319784293e-05	3.39483380406816e-05	Ccn3/Abca12/Npy2r/Drd2/Cckar/Plcb1/Tnfsf11/Trh/Grp/Chrm3/Pex5l/Tcf7l2/Kalrn/Pde8b/Ghrh/Sytl4/Prkd1/Crh/Sstr5/Fga/Hmga2/Cartpt/Myrip/Inhbb/Adcyap1/Gpr39/Ano1/Hfe/Kcnq1/Isl1/Adra2a/Sct/Ucp2/Lif/Kcnb1/Pdx1/Sox4/Epha5/Foxa2	39
D10 (Most TET-impaired)	GO:0061005	cell differentiation involved in kidney development	15/1831	62/28832	0.241935483870968	3.80965803985131	5.76717965224746	5.64448676762051e-06	6.1115444853123e-05	3.65312550491053e-05	Grem1/Pdgfb/Smo/Adipoq/Edn1/Pax2/Jag1/Sall1/Notch1/Basp1/Shh/Wnt9b/Lif/Gdnf/Six2	15
