ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0035914	skeletal muscle cell differentiation	95	0.664220701804289	1.99018513381817	1.61648021874058e-10	6.07702853248272e-09	4.45364344019145e-09	4245	tags=59%, list=20%, signal=48%	20471/18935/17869/13654/22326/242620/21380/232174/14463/20666/20423/17927/14281/20681/75805/18507/13653/14733/17684/228785/11910/18505/17133/72330/20474/12227/12224/60406/17878/217082/80288/15353/224640/20289/65256/17928/13813/18128/18509/15370/17700/11865/208258/18032/15184/243853/22416/666794/56198/208727/67267/105675/270190/17260/16656/22634
GO:0021675	nerve development	108	0.657915175928564	1.98396306098127	1.65566714388798e-10	6.17956916725959e-09	4.52879191497416e-09	2867	tags=45%, list=13%, signal=40%	15205/20471/18935/18996/21418/16491/18088/15434/15400/13654/18998/11859/16490/13614/21380/15285/18187/15394/16658/16392/103889/15410/58198/12778/18014/14184/15207/78405/15407/18211/18844/17684/243743/238384/16485/18049/18053/14421/12064/20474/20350/20512/18205/18164/53404/18188/107751/14042/18504
GO:0021978	telencephalon regionalization	16	0.913168038426482	2.37492454327309	1.6948540798649e-10	6.23610139456673e-09	4.57022242364465e-09	1231	tags=88%, list=6%, signal=83%	16870/12159/18424/13797/14843/242620/20473/13796/59058/20423/12156/14766/18508/13865
GO:0014013	regulation of gliogenesis	140	0.616180587681902	1.88273312128852	1.6948540798649e-10	6.23610139456673e-09	4.57022242364465e-09	2692	tags=35%, list=12%, signal=31%	11921/18109/15205/13392/17869/13390/12159/50913/18088/11516/13654/18096/12579/12767/18121/14843/15902/21907/15904/20666/20423/22352/14912/20681/12156/69743/15208/16878/14184/15364/20539/18742/382867/13555/17242/235402/22671/23966/17863/56711/56708/22062/18205/17173/71918/24088/16992/18128/20665
GO:0021517	ventral spinal cord development	50	0.769485493520696	2.21161885747859	1.92997588620778e-10	7.05120767439857e-09	5.16758554557636e-09	1627	tags=50%, list=8%, signal=46%	104360/50913/16814/13172/15430/18088/14461/209448/11859/240590/15285/16872/16871/94222/20423/16392/16911/54485/20664/17172/18508/16869/14633/231044/16975
GO:0072163	mesonephric epithelium development	114	0.651358886194825	1.96990696358097	2.14627668026654e-10	7.73255792862696e-09	5.66692351544061e-09	2867	tags=45%, list=13%, signal=39%	15205/23967/20471/17869/21412/15396/17300/15229/15431/12159/14462/18121/22408/20472/14234/14179/15415/20682/22420/20423/24063/15213/22417/20681/12622/20969/14573/12156/58198/22411/15223/18654/22431/12705/12931/17131/16869/20464/67937/12064/20474/19401/23892/22339/14561/17125/16776/56753/12359/17130/18504
GO:0072164	mesonephric tubule development	114	0.651358886194825	1.96990696358097	2.14627668026654e-10	7.73255792862696e-09	5.66692351544061e-09	2867	tags=45%, list=13%, signal=39%	15205/23967/20471/17869/21412/15396/17300/15229/15431/12159/14462/18121/22408/20472/14234/14179/15415/20682/22420/20423/24063/15213/22417/20681/12622/20969/14573/12156/58198/22411/15223/18654/22431/12705/12931/17131/16869/20464/67937/12064/20474/19401/23892/22339/14561/17125/16776/56753/12359/17130/18504
GO:0060041	retina development in camera-type eye	203	0.571347327486652	1.77927471243484	2.22503695684827e-10	7.9610287807785e-09	5.83436187886457e-09	3856	tags=43%, list=18%, signal=36%	15205/13392/21815/13390/16870/20674/18997/21907/54352/16147/723960/20473/574519/20682/59058/14685/66993/387142/14281/241324/20681/54485/14221/114889/21419/13078/69743/18595/140489/723950/13388/16878/19213/18185/107585/24113/18508/80837/104382/16869/64379/108013/12142/14366/237979/14824/12677/14561/228839/18506/11537/210992/71769/18596/18128/53404/212541/116810/330166/12215/15258/18504/320736/11482/259172/18591/12826/21838/76574/18032/18028/19274/231004/30044/18012/22157/15444/234788/12724/19242/19130/15165/24013/381290/58235/271209/260305
GO:0016331	morphogenesis of embryonic epithelium	182	0.577659551206756	1.79135991402456	2.26441712293325e-10	8.04643563957377e-09	5.89695360348587e-09	1828	tags=26%, list=8%, signal=24%	23967/20471/21815/18530/238057/16870/12159/21418/14462/16373/22160/11535/18121/16371/16372/14179/15110/18609/20682/20666/22420/20423/16911/20353/22417/20681/22418/14573/58198/15208/216285/107586/16450/18119/17684/22422/14633/18505/15242/106042/99377/24136/20997/20474/76365/244058/19401
GO:0031128	developmental induction	41	0.789244324949014	2.23176578791444	2.54007872392712e-10	8.96457715628156e-09	6.56982767692428e-09	687	tags=49%, list=3%, signal=47%	20471/15396/15431/12159/21418/20674/109663/14367/21869/22408/14179/20473/20682/24063/22417/20681/17292/14573/12156/58198
GO:0060348	bone development	247	0.540596236040076	1.69602264367332	2.65821960665675e-10	9.31813737792921e-09	6.82893970074267e-09	6634	tags=56%, list=31%, signal=39%	107587/13395/20429/18741/791364/17701/15396/17300/15431/12159/21418/22160/373864/22408/16147/14179/232174/64406/17926/20682/18159/12622/21859/12156/18014/213948/14184/12845/16846/21825/12824/22402/15412/18503/17684/20855/620235/21943/14172/18081/77583/269120/17937/622473/108153/14284/20997/73121/19401/12643/14609/12097/12406/19227/12096/329872/23892/17387/21817/18590/17702/20379/20289/17125/16542/12842/234356/14175/238377/19094/15530/15485/12006/80752/12817/12590/14042/14455/18032/235320/17180/21827/12111/23876/14425/12839/268396/16332/11647/19219/229644/17260/76566/14683/108655/21803/16948/18129/16998/218772/12411/231070/15117/19411/56401/58994/231225/17261/231633/72043/23850/382089/12833/70235/20354/20481/63873/13516/14118/58991/14043/329278/16420/73835/20148/18634/59056/329628/73737/242509/72055/16889/76775/12306/56788/212937/235611/269941/12393
GO:0048557	embryonic digestive tract morphogenesis	21	0.875084272362697	2.34657911484814	2.69759992290326e-10	9.33009893334808e-09	6.83770590984322e-09	907	tags=62%, list=4%, signal=59%	20429/18741/15284/21412/15902/20472/16147/15227/14463/20666/20423/18595/107586
GO:0010001	glial cell differentiation	297	0.518127671638093	1.63422169297928	2.69759992290326e-10	9.33009893334808e-09	6.83770590984322e-09	4420	tags=38%, list=20%, signal=31%	18109/15205/13392/18935/13390/12159/50913/18088/18424/13654/18096/22326/12767/18121/14843/21869/15902/21907/18992/13363/13796/15904/17926/20682/21349/77630/50914/20666/20423/22352/14912/20681/12156/69743/20664/15208/13388/20677/16878/17988/252864/14184/17172/15364/18508/11540/18991/13488/14733/22388/12580/382867/66277/12259/668158/17242/232232/24136/235402/17937/22671/23966/51800/56708/14824/14176/18858/22062/11305/18205/24088/13813/70747/72948/18128/20665/330166/11651/18504/18591/20732/17874/192897/18032/18028/13838/22142/234094/17153/12724/243853/19242/67916/170768/21367/269604/20655/53321/103743/11606/12759/20668/14580/70083/71228/21803/245537/16513/236539/319757/14357/20678/26563
GO:0014033	neural crest cell differentiation	99	0.667600771160309	2.00470929025278	3.60334933710903e-10	1.23802492456435e-08	9.07305528451574e-09	3318	tags=48%, list=15%, signal=41%	15205/18741/20471/18935/15111/17300/12159/21418/22160/13614/14836/21380/14234/22409/18187/20682/14472/20423/16392/20583/20353/20681/20357/14573/14170/107586/18508/16449/17684/546726/13082/18505/13641/24136/20350/20347/20361/218877/65100/16776/20665/18188/14042/20356/21453/98711/20358/20351
GO:0072171	mesonephric tubule morphogenesis	78	0.69504693025671	2.05925530387906	4.39289978301089e-10	1.49936605751714e-08	1.09883338062571e-08	910	tags=36%, list=4%, signal=35%	15205/23967/20471/17869/21412/15396/15229/15431/12159/14462/18121/22408/20472/14179/15415/20682/22420/20423/15213/22417/20681/14573/12156/58198/22411/18654/22431/12705
GO:0061053	somite development	94	0.670798730340778	2.01014939983362	4.70949689611095e-10	1.58654999331322e-08	1.16272746334605e-08	2940	tags=46%, list=14%, signal=40%	20471/18530/17300/15376/18424/18121/226049/22408/16147/15227/14234/20423/18095/241324/12591/22417/22418/17292/67122/16848/22411/13388/21393/21407/18503/13380/84653/16869/64290/18505/24136/622473/20997/20474/76365/17878/56184/20289/18128/12006/12590/20319/18845
GO:2000027	regulation of animal organ morphogenesis	99	0.665361218969167	1.99798423648182	4.70949689611095e-10	1.58654999331322e-08	1.16272746334605e-08	2580	tags=45%, list=12%, signal=40%	20471/17701/15396/15431/12159/14462/109663/18121/13614/20472/21380/14179/240590/22409/15415/20682/54612/20423/20583/24063/22417/20681/22418/12977/17292/14573/12156/58198/22431/18511/83395/17684/13380/16869/18053/20474/72080/23892/22339/14174/12490/18590/494504/14464/56753
GO:0001655	urogenital system development	75	0.697728088737399	2.0665847370137	4.94694506640714e-10	1.6557903873884e-08	1.21347134667997e-08	2133	tags=41%, list=10%, signal=37%	107587/23967/15398/15375/15396/12159/15433/15395/15405/14461/18121/15904/20682/19773/20423/18095/22418/15408/22411/14632/13845/11705/20181/16869/64290/21923/14633/56711/19401/76943/14228
GO:0014032	neural crest cell development	86	0.677757484372452	2.02440631149607	5.02609451235614e-10	1.67149861090408e-08	1.22498335888194e-08	3318	tags=50%, list=15%, signal=42%	15205/18741/18935/15111/17300/12159/21418/22160/13614/21380/14234/18187/20682/14472/20423/16392/20583/20353/20681/20357/14573/14170/107586/18508/16449/17684/546726/13082/18505/13641/24136/20350/20347/20361/218877/16776/20665/18188/20356/21453/98711/20358/20351
GO:0048486	parasympathetic nervous system development	22	0.866580439738334	2.34804745288909	5.97588958036585e-10	1.97470797088777e-08	1.44719498251971e-08	1263	tags=73%, list=6%, signal=69%	15205/20471/18935/21418/13654/11859/21380/18187/15394/103889/14573/12778/17172/15207/15407/243743
GO:0007219	Notch signaling pathway	193	0.565206081935113	1.75664920449585	6.37163825158758e-10	2.09215564868585e-08	1.53326831210755e-08	5288	tags=48%, list=25%, signal=37%	11921/15205/20471/13392/13390/21385/15375/17300/15376/20674/14461/15434/14843/22408/14234/20682/243547/69638/20583/15213/54485/17292/12156/12606/67122/16848/15208/13388/17172/107586/13386/18035/16450/20613/14008/16449/19245/15379/22437/84653/69065/64058/69068/94187/15242/668158/16493/622473/353156/233552/228875/17387/328365/14464/11537/52588/67888/15214/18128/11482/106565/11602/257632/70423/234365/11611/244418/12576/109689/12053/80904/56198/12165/56224/21410/21803/18129/14357/17293/229700/110595/240055/228368/69681/21808/13610/217325/16669/12571/433586/56012/207521/382089
GO:0051961	negative regulation of nervous system development	171	0.579406831925021	1.79374615043463	8.82918508728238e-10	2.88086869388811e-08	2.11128874778312e-08	3957	tags=40%, list=18%, signal=33%	11921/18109/15205/13392/13390/16870/21909/12159/14461/11516/18096/12579/22326/18121/15902/21907/15901/15904/12484/73181/20666/14912/22418/69743/15208/17751/14184/15364/18508/13380/22422/18742/12404/235402/12064/20350/12227/244058/20562/12677/218877/216858/21960/65079/17173/17196/24088/22415/14025/18128/20665/227292/19712/13643/20356/19280/21838/74762/20983/21648/22421/22416/19242/19130/18208/13844/20360/12257/103743
GO:0060840	artery development	124	0.620465051171466	1.8845271203782	8.98826523795131e-10	2.89634286052742e-08	2.12262922781825e-08	2899	tags=38%, list=13%, signal=33%	15205/20471/15398/21385/15111/17300/12159/13654/12767/18121/13614/15227/21380/14234/14179/15394/20423/18095/15213/54485/21419/13642/22411/20897/20677/67784/12845/16846/16449/17131/17684/106042/17242/12142/207728/18053/12667/22339/328365/18596/23796/15214/18128/20807/381524/17130/11482
GO:0001704	formation of primary germ layer	128	0.602879484474736	1.83511296614791	8.98826523795131e-10	2.89634286052742e-08	2.12262922781825e-08	4471	tags=49%, list=21%, signal=39%	21909/15396/17300/15376/12159/20674/18121/20472/15227/14234/15110/16402/13537/319520/14463/21349/20671/241324/14369/22418/71093/14465/17292/20680/22411/15364/20613/14008/18119/13380/16869/16323/20997/17395/14609/12667/17388/18124/12831/17387/56184/20289/17125/12827/22415/13813/20807/18504/20319/13836/192897/16780/22416/17127/16558/23872/18999/21410/13711/14048/83993/17293/240672
GO:0030510	regulation of BMP signaling pathway	108	0.644585616358107	1.94376737197074	1.18517176513098e-09	3.7954759984565e-08	2.78157271972262e-08	3558	tags=49%, list=16%, signal=41%	15205/17701/13390/15398/14313/15229/12159/14362/207667/18121/22408/16007/66042/14463/20666/241324/22418/12622/14465/21419/83554/15208/74499/68010/17131/69121/13380/105083/94187/17965/69585/268935/244058/12667/74048/23892/68431/17702/20379/224640/16542/18128/17130/15258/11482/20319/664805/56213/333088/21930/78558/71753/50766
GO:0021854	hypothalamus development	29	0.822429774654994	2.26718029473984	1.20107987371497e-09	3.79951364928857e-08	2.78453177397848e-08	1254	tags=48%, list=6%, signal=46%	18420/18741/18092/12918/230025/14842/21869/18992/18187/19434/20675/18072/18844/64290
GO:0072210	metanephric nephron development	43	0.77166622165384	2.19530300727847	1.20107987371497e-09	3.79951364928857e-08	2.78453177397848e-08	1249	tags=53%, list=6%, signal=50%	15205/23967/21412/15229/12159/21418/16371/16372/20472/20682/22417/20681/14573/21419/58198/18595/15208/13653/16878/22431/12705/16869/11826
GO:0060070	canonical Wnt signaling pathway	313	0.508779391632906	1.60656788547408	1.21698798537935e-09	3.82650525342306e-08	2.80431298449135e-08	5237	tags=44%, list=24%, signal=34%	13395/15229/20674/14462/14362/14367/18121/22408/14370/13614/18091/16600/21983/22409/66042/100503386/20682/353310/54612/20671/22420/20423/16392/22410/20583/14369/22417/22418/93735/20969/17292/12156/67122/20680/330096/22411/14371/74499/13653/57265/20677/14184/14632/20613/68010/13380/22422/15242/106042/93960/17242/24136/93897/77583/14366/26401/269424/72293/76365/211383/64297/114606/50781/20439/68339/23892/21887/80288/14296/22423/20379/72125/68588/12842/69601/22415/20890/241593/18128/20665/12006/14042/20356/20319/11865/107515/78560/232941/72114/212398/21885/21414/100201/22421/56505/21886/22416/110648/216795/59036/17127/140577/22412/260305/75607/23805/14180/103743/244667/328949/20668/12389/270624/27373/21803/11816/229473/56484/14368/70433/227210/319998/64929/14160/432940/27412/320343/20869/228357/19273/20377/26941/20378/77938/72043/14797/56458/66241
GO:0060425	lung morphogenesis	73	0.693868235356946	2.04847341493291	1.23289610000488e-09	3.85317166676225e-08	2.82385587394904e-08	1386	tags=37%, list=6%, signal=35%	18741/21412/21385/15402/15375/15376/12159/20674/18121/21869/15901/15227/14179/20682/14463/24064/20666/20423/24063/18595/77411/16878/15364/18119/22422/21923/15242
GO:0048546	digestive tract morphogenesis	56	0.732260724804845	2.12360694622605	1.7106107337258e-09	5.31416077040088e-08	3.89456411611573e-08	1061	tags=43%, list=5%, signal=41%	20429/18741/15284/21412/15398/18089/15433/15902/20472/16147/15227/54612/14463/20671/20666/20423/22418/18595/22411/20897/14184/107586/13845/18119
GO:0060349	bone morphogenesis	115	0.634453283719156	1.91987997368579	1.74258384387138e-09	5.38126487024091e-08	3.94374238349839e-08	4617	tags=56%, list=21%, signal=44%	107587/13395/20429/791364/17701/15396/17300/15431/12159/21418/22160/373864/16147/232174/64406/20682/18159/12622/18014/213948/14184/12845/21825/12824/18503/17684/20855/14172/17937/622473/14284/20997/19401/12406/19227/329872/17387/17702/20379/20289/12842/234356/14175/15530/12006/12817/12590/14042/18032/17180/21827/14425/12839/16332/11647/17260/14683/21803/16998/218772/12411/231070/15117/19411
GO:0043588	skin development	340	0.500898376401162	1.58392060754547	1.83850326963398e-09	5.64387867624917e-08	4.13620293361441e-08	5663	tags=46%, list=26%, signal=34%	15404/16870/14313/223227/17300/21418/110805/75409/15220/12192/12578/232077/232174/16600/22409/66042/20682/72383/13115/20672/16658/55948/13393/20423/15422/11695/22410/22418/93735/14465/21419/74127/71609/16994/13388/56735/16939/16679/12845/107586/18508/58208/19224/18991/16678/20613/13608/12399/21420/13380/12740/110308/56338/110310/64818/14633/406220/16323/406219/18053/14284/240025/20602/18772/12831/12394/13167/103213/19041/22695/18590/17702/16011/18426/56802/494504/12575/73822/239673/16776/12842/72388/18128/20807/11651/14042/13836/67855/14620/17874/20249/230824/192897/107515/14027/21926/14419/214531/11774/100126226/22421/223915/214922/223917/109620/16701/67017/13603/12043/252973/21818/16680/22337/18612/71529/110279/29820/195733/14683/54139/12614/319757/12843/14368/18755/64929/319530/14160/109052/332131/93840/56460/21808/18810/386463/228357/232685/16398/286940/12367/114566/230793/21816/432987/67859/12833/16681/80859/12737/22601/11684/26914/16403/15218/216725
GO:0048864	stem cell development	94	0.659593351165625	1.97657079390454	2.03034248258328e-09	6.1961275292012e-08	4.54092696414291e-08	3318	tags=48%, list=15%, signal=41%	15205/18741/18935/15111/17300/12159/21418/22160/13614/21380/14234/18187/20682/14472/20423/16392/20583/20353/20681/20357/14573/14170/216285/107586/18508/16449/17684/546726/22422/13082/18505/13641/24136/20350/20347/20361/218877/16776/20665/18188/20356/21453/98711/20358/20351
GO:0061101	neuroendocrine cell differentiation	18	0.899839414223153	2.37082765458964	2.47796863075051e-09	7.47424491647304e-08	5.47761486797481e-08	1146	tags=78%, list=5%, signal=74%	15205/18420/18088/14461/53626/18992/14179/16871/22417/12156/22411/17172/16449/15379
GO:0048593	camera-type eye morphogenesis	161	0.588596356256558	1.81809581902343	2.47796863075051e-09	7.47424491647304e-08	5.47761486797481e-08	5022	tags=52%, list=23%, signal=40%	18741/21385/12159/21418/20674/22160/14367/54352/16147/20473/574519/20682/59058/20666/14685/14238/241324/244152/20681/14221/114889/21419/69743/140489/20664/723950/13388/20897/20677/19213/18185/14184/107585/12954/18508/16449/17684/16869/11826/18742/11830/64379/20667/12142/237979/12677/29815/22339/14561/30923/16542/71769/18128/212541/116810/330166/15258/18504/13836/21838/76574/19274/231004/19242/19130/15165/24013/58235/13844/12965/270190/17158/13508/18129/387609/329941/21823/270120/81896/14790/14107/72088/12307
GO:0010463	mesenchymal cell proliferation	58	0.727824848265174	2.1151432713753	2.79770233612305e-09	8.29398841131794e-08	6.07837644395577e-08	739	tags=34%, list=3%, signal=33%	18109/20429/23967/20471/17869/17701/21385/15111/12159/20472/16147/15227/21380/20682/14451/20423/16392/22418/12156/22411
GO:0003407	neural retina development	98	0.647450115282274	1.94235199571607	2.76572894514777e-09	8.29398841131794e-08	6.07837644395577e-08	3297	tags=47%, list=15%, signal=40%	15205/13392/21815/13390/18997/54352/16147/20473/574519/20682/59058/14685/66993/14281/241324/20681/54485/14221/114889/21419/69743/140489/723950/19213/18185/107585/104382/16869/64379/12142/237979/12677/14561/228839/71769/18128/53404/212541/116810/330166/12215/15258/21838/19274/231004/18012
GO:0045667	regulation of osteoblast differentiation	148	0.592503264971459	1.82110495529637	2.79770233612305e-09	8.29398841131794e-08	6.07837644395577e-08	4220	tags=49%, list=20%, signal=39%	13395/15903/15111/12159/20674/22160/14362/15399/18121/15902/15901/16007/20682/20666/22410/18159/20583/15213/22417/12156/12606/67399/12609/12705/14632/13386/22402/68010/16449/18018/22422/14560/71952/212943/268935/68527/56233/71584/12667/72007/23892/22339/17702/16011/17125/215653/68588/22415/11839/64654/18128/19712/12006/80752/17130/20319/21930/21926/15184/227358/100201/50766/19206/17127/208727/16193/67141/19219/12608/17260/14683/64075
GO:0060675	ureteric bud morphogenesis	77	0.681489723715687	2.02026467628224	2.98954276103217e-09	8.76256940352255e-08	6.42178320121809e-08	910	tags=35%, list=4%, signal=34%	15205/20471/17869/21412/15396/15229/15431/12159/14462/18121/22408/20472/14179/15415/20682/22420/20423/15213/22417/20681/14573/12156/58198/22411/18654/22431/12705
GO:0021915	neural tube development	196	0.551798843771915	1.71706497387562	2.98954276103217e-09	8.76256940352255e-08	6.42178320121809e-08	3018	tags=29%, list=14%, signal=25%	15205/21815/238057/16870/15375/15376/12159/21418/13798/22160/11535/18121/22408/12192/14836/14179/15285/114712/14472/20671/14451/68176/20423/16911/20353/22418/58198/15208/15207/216285/107586/18508/18119/17118/17684/64290/12151/14633/18505/106042/99377/24136/217837/20997/244058/19401/11648/72475/65100/68588/18128/18509/18504/20319/13836/18845/20732
GO:0048738	cardiac muscle tissue development	279	0.518458096563486	1.63201249637589	3.21335673752407e-09	9.31334902473456e-08	6.82543048276209e-08	5539	tags=46%, list=26%, signal=35%	20429/18741/18092/21385/15111/17300/18996/12159/16373/18121/15902/13614/18091/21380/14234/14179/15110/17069/13609/11554/14463/16523/17927/16392/21386/14369/15213/54485/14465/17292/12156/13642/18595/13388/22431/14632/22761/22402/12444/17691/19735/17131/21393/17684/13380/20181/22437/22773/228785/18505/106042/19736/237560/13857/20997/23966/76365/19401/14609/13511/80857/23892/22339/22062/14174/17898/16514/17125/21956/14464/11464/65256/18596/15214/241593/19094/18128/15530/20807/17897/11739/24053/11549/21952/21388/22416/14106/19130/109620/17868/20541/16526/11790/13009/14180/21954/11606/228788/545261/17260/108655/21803/18712/21812/22003/22040/12391/107765/232334/218772/14159/16905/21808/18810/14164/64082/13867/17168/320790/24051/74376/21924/140781/21814/22601/74103/20481/77446
GO:0001667	ameboidal-type cell migration	271	0.513489478870616	1.61476199536945	3.21335673752407e-09	9.31334902473456e-08	6.82543048276209e-08	5621	tags=47%, list=26%, signal=35%	18741/18935/15111/12159/21418/22160/242316/12767/57260/13614/21380/14179/21983/18187/20682/14472/20671/16336/20423/16392/20583/241324/22352/20353/76905/20681/16476/22418/20357/12622/17292/14573/13590/20315/21333/70445/14170/107586/21825/18508/20613/18119/11826/21961/18505/71709/13641/24136/15200/20997/56332/20350/384783/20347/17395/14609/72007/20361/18858/218877/11845/22339/223650/21754/16367/16776/69601/56753/20665/18645/18188/11651/20356/18591/332397/192897/20358/114886/230917/15587/20351/68303/73608/19130/15586/20541/16401/20360/12512/328949/19270/20971/21803/381598/212307/216190/11881/319757/18754/53868/17293/54357/232227/15117/384009/27217/239528/21808/18803/18810/16398/13829/19713/26941/70097/214968/16681/21814/20359/20354/11475/30953/18133/26921/68750/12721/108911
GO:0097154	GABAergic neuron differentiation	24	0.850955788379294	2.31045612812356	3.30959205849481e-09	9.53897977748393e-08	6.99078743583816e-08	1707	tags=75%, list=8%, signal=69%	13392/54713/13390/230025/14461/14843/21869/11878/27140/16874/59058/58198/17172/58208/13488/234219/16323/170758
GO:0009798	axis specification	103	0.646504598511746	1.94496251561589	3.88795055083622e-09	1.11440262197449e-07	8.16707030510056e-08	2845	tags=45%, list=13%, signal=39%	18741/15376/12159/18424/14367/22408/20472/20473/22420/20423/21386/15213/12591/22418/12622/17292/67122/50916/13590/13388/18014/22431/12705/24113/18508/18119/17684/20855/22773/16869/15242/106042/71458/622473/76365/12667/12592/14296/22415/20890/15214/18128/12006/20807/12590/17130
GO:0003281	ventricular septum development	82	0.670211960686417	1.99033646468021	4.08073720202502e-09	1.16323431890691e-07	8.52494087548546e-08	1619	tags=35%, list=8%, signal=33%	15205/18741/15398/12159/14462/14362/12767/18121/15902/16007/18091/14463/20666/21386/15213/16911/22418/58198/22411/20897/57265/20677/22761/17131/18018/17684/99377/12142/207728
GO:0071542	dopaminergic neuron differentiation	47	0.747293328310771	2.14008582117586	4.33778635932833e-09	1.22975058099428e-07	9.01241549030424e-08	1261	tags=43%, list=6%, signal=40%	18420/18935/11924/15375/15376/13798/18424/15902/22408/242620/14179/114712/20423/22418/20315/16917/18507/18227/13380/18742
GO:0050768	negative regulation of neurogenesis	161	0.584836563804974	1.80648232046204	4.78762303014397e-09	1.34990153697755e-07	9.8929601744165e-08	3957	tags=40%, list=18%, signal=33%	11921/18109/15205/13392/13390/16870/21909/12159/14461/11516/18096/12579/22326/18121/15902/21907/15901/15904/12484/73181/20666/14912/22418/69743/15208/17751/14184/15364/18508/22422/18742/235402/12064/20350/12227/244058/20562/12677/218877/216858/21960/65079/17173/17196/22415/14025/18128/20665/227292/19712/13643/20356/19280/21838/20983/21648/22421/22416/19242/19130/18208/13844/20360/12257/103743
GO:0046546	development of primary male sexual characteristics	171	0.568594782742206	1.76027386372453	5.10893533965913e-09	1.43271116444062e-07	1.04998432130007e-07	2109	tags=27%, list=10%, signal=24%	18741/16876/21412/15396/15395/15405/14462/21869/16324/13363/20682/14463/20675/16336/26423/19701/18095/22417/20681/22418/20969/14465/13078/18595/18072/218454/22431/15364/12125/81897/14766/11421/11705/18211/17684/16509/12443/16323/11490/20474/51800/11499/19401/14609/27356/17387
GO:0007492	endoderm development	92	0.640816164465442	1.9192631726038	5.17319783525326e-09	1.44293281555344e-07	1.05747541488029e-07	4217	tags=52%, list=20%, signal=42%	15376/12159/20674/18424/18121/21869/12192/18091/14179/16402/13537/319520/14463/20671/11838/14465/17292/20680/18511/15364/18119/15379/13380/105083/16869/15242/16323/17395/17388/12831/19227/17387/72475/12827/13813/20890/18128/14042/11602/12627/16780/100503068/11601/17127/16558/18999/21410/21803
GO:0002062	chondrocyte differentiation	127	0.606586308384087	1.84409414546816	5.23746034111328e-09	1.45304514704255e-07	1.06488639189987e-07	4488	tags=50%, list=21%, signal=40%	107587/20429/12020/23967/15396/15431/12159/373864/242316/20472/16147/106522/14219/20682/22410/18159/20583/12156/21810/12845/19228/15364/12824/22402/17131/69121/12399/214855/14633/14172/17242/108153/17132/14284/73121/12406/19227/12394/23892/66175/17702/20289/15530/12006/14042/20319/18028/235320/17180/22421/216795/69890/58250/17127/14425/14180/17260/76566/21803/21812/14563/20678/16998/218772
GO:0050769	positive regulation of neurogenesis	311	0.501889094306567	1.58529646447619	5.62303557214829e-09	1.55171853980347e-07	1.13720069913772e-07	4357	tags=35%, list=20%, signal=28%	20429/15205/18420/17869/320563/50913/20674/18088/18997/13654/18096/12767/18121/14843/15902/21907/242620/78748/15904/76965/15228/20666/66993/20423/12904/22352/14912/20681/56320/22418/12156/20315/18039/723950/16878/228550/67784/17172/20539/18508/11421/17118/382867/13555/17242/18049/24136/723951/14366/16975/22671/12064/23966/17863/56711/56708/114606/20361/20312/22339/22062/18205/21817/22782/12561/76854/69807/27279/11858/16542/24088/22415/229715/16992/14025/18128/20665/20807/20356/118454/545156/20732/98733/13838/21926/140570/51791/12724/22416/19242/19716/18208/13844/238276/12257/16193/244667/246048/14580/17755/17158/104156/70083/13508/21803/15114/11816/11423/319757
GO:0110110	positive regulation of animal organ morphogenesis	40	0.764011270741124	2.1572734014648	6.00861109228561e-09	1.64934784903586e-07	1.20874983376974e-07	2116	tags=55%, list=10%, signal=50%	20471/17701/15396/15431/12159/14462/109663/13614/14179/20682/24063/22417/20681/12977/17292/14573/12156/13380/18053/20474/14174/12490
GO:0048485	sympathetic nervous system development	24	0.844658231333283	2.2933574380766	7.55598162890714e-09	2.06318066793528e-07	1.51203355366275e-07	1756	tags=62%, list=8%, signal=57%	18935/15111/21418/14462/11859/53626/18187/20666/14573/21419/20677/17172/18211/243743/20350
GO:0007631	feeding behavior	137	0.59848656448988	1.82779868450979	7.94345866185716e-09	2.15762636323115e-07	1.58124952805886e-07	3622	tags=45%, list=17%, signal=38%	21375/15111/18996/13798/244813/21869/226278/18429/27220/22226/99296/19701/14281/15550/623503/20897/15551/16846/11540/11421/217212/207911/13488/234219/140477/18389/30878/238384/17201/17199/14608/381073/109648/18167/17202/22044/12064/14916/12804/12310/18124/23886/19064/12922/12424/18430/14652/223780/227717/230777/22223/15171/211986/67445/14812/208990/14419/12801/11444/208188/242093/21367
GO:0001890	placenta development	190	0.557217184819212	1.73045511644587	9.62252998002708e-09	2.60008778835315e-07	1.90551416051852e-07	4742	tags=47%, list=22%, signal=37%	15205/14461/11535/15221/14367/12192/16007/15110/12702/16872/11819/22113/16871/13115/13393/16153/15213/226841/12591/13984/12606/18654/16878/14619/16846/107586/12705/12577/20613/14008/18119/16477/67971/17684/434784/20855/20181/22422/16002/71709/12142/214253/13857/22371/14609/19223/13819/12592/20856/16691/353326/108961/17173/238328/13813/12981/15214/18022/11651/12215/18591/20732/14620/56213/12576/52679/208188/11486/16157/19242/14388/20541/16401/252973/22337/20670/14622/12608/18799/13711/18129/17240/22329/20104/50785/170676/229700/66515/53601/13875
