gene_symbol	gene_class	log2FoldChange	padj	baseMean	max_delta_abc	sum_delta_abc	max_delta_unnorm	n_enhancers	n_gained	n_lost	sum_abc_wt	sum_abc_ko	sum_delta_unnorm
Chst5	DEG_down	-0.713619097222795	0.0415462044199759	17.0674301324861	0.018377	0.018194	0.122551	13	2	1	0.470873	0.489067	-0.0279
Tmem231	DEG_down	-0.345956306058689	0.0247332524923436	129.58289463334	0.01911	0.009603	0.061023	8	2	0	0.390305	0.399908	-0.342957
Cntnap4	DEG_up	0.361712108833928	0.00363731804519979	5930.11762939195	0.01308	0.007478	0.023098	7	1	1	0.438594	0.446072	-0.094189
Wwox	DEG_down	-0.834490246362577	3.35388320469552e-13	4004.86920408581	-0.027967	-0.042583	-0.277032	8	1	4	0.246224	0.203641	-0.670215
Maf	DEG_down	-1.32066848865364	1.37876158213143e-43	701.649467163157	-0.029531	-0.052123	-0.271088	11	2	3	0.413739	0.361616	-1.157137
Cdyl2	DEG_down	-0.669125061113917	7.49165848387639e-11	1016.59527230071	0.044311	0.024866	0.061552	8	3	3	0.407488	0.432354	-0.360554
Cmc2	DEG_down	-0.500388736170415	0.0347801508918258	44.6854549980752	0.007451	0.001913	0.040599	4	0	0	0.14326	0.145173	-0.048477
Map10	DEG_down	-0.570991781158241	0.0155954514082567	30.6634877008441	0.014194	0.006373	0.05512	6	1	0	0.197449	0.203822	-0.056597
Pard3	DEG_up	0.334471206517107	0.00999859458926325	1666.64655436731	0.030632	0.034793	0.194837	4	1	0	0.170454	0.205247	0.307214
Gucy1a2	DEG_up	0.306417448065582	0.03282092636487	844.369720223703	-0.027328	-0.030531	-0.030653	3	0	1	0.172677	0.142146	0.046796
Tmem123	DEG_down	-0.320520373791376	0.0218585422101445	170.051192922506	0.046602	0.030339	0.1055	4	1	1	0.324857	0.355196	0.04592
Pgr	DEG_up	0.819239509008309	1.28375057977089e-10	196.188769285132	0.092356	0.044638	0.596962	7	3	3	0.665339	0.709977	0.716076
Cntn5	DEG_down	-1.04705288225456	0.00352380141451465	202.336928222803	0.074912	0.234544	0.044067	15	9	3	0.258652	0.493196	0.17609
Sesn3	DEG_up	0.401750206765096	2.58134683701719e-6	1325.27899380043	0.039805	0.001609	0.644735	5	1	1	0.619243	0.620852	0.377515
Vstm5	DEG_up	0.906721191021947	0.0341309591757593	14.4684489193161	-0.032135	-0.102336	-0.006881	10	1	6	0.570779	0.468443	0.059406
Slc36a4	DEG_up	0.431071290524388	2.69372395427483e-9	435.119404222454	-0.039732	-0.069459	-0.079711	6	0	3	0.243151	0.173692	-0.040507
Fat3	DEG_up	1.27325307403536	9.03884265725195e-15	2476.53363908959	0.067527	0.036098	0.951272	4	1	2	0.344818	0.380916	1.094372
Pde4a	DEG_up	0.352864125486105	0.0201410528671239	353.098245605068	-0.017262	-0.017162	-0.133774	13	1	2	0.552281	0.535119	-0.229188
Rab3d	DEG_down	-0.733099444296554	4.78323988301555e-5	44.5879504767089	-0.022622	0.001817	-0.3548	7	2	1	0.458566	0.460383	-0.380291
Bbs9	DEG_down	-0.80531012656197	2.82034994782346e-13	806.289651311491	0.010548	0.011062	-0.055437	2	1	0	0.132615	0.143677	-0.113235
Bmper	DEG_up	1.03603599951141	8.69670909716256e-15	106.632385806589	-0.069563	-0.10638	-0.037951	6	1	2	0.303083	0.196703	0.029118
Eepd1	DEG_down	-0.690804710453892	3.06461026730273e-9	266.320124773342	-0.043845	-0.040783	-0.178706	6	2	2	0.312073	0.27129	-0.210642
Opcml	DEG_down	-0.544275471092492	0.00689235914213937	9884.01913641886	-0.034721	-0.033336	-0.038047	10	4	5	0.257559	0.224223	-0.034953
Arhgap32	DEG_up	0.444813500073553	1.49688087398188e-12	1040.76978934558	0.031031	0.053488	0.029725	12	5	2	0.287691	0.341179	0.086525
Dcps	DEG_down	-0.45918725853239	6.99479133147409e-4	194.453030466859	0.022626	-0.010651	0.131807	6	1	2	0.207791	0.19714	-0.095956
Tirap	DEG_down	-1.02543323826572	0.0172979194484059	11.1431973559922	0.054099	0.050917	0.094961	4	1	0	0.360379	0.411296	-0.024263
Ddx25	DEG_down	-0.365865474939838	0.0343808981025658	192.325761864152	0.019364	0.00629	0.022874	7	2	2	0.41609	0.42238	-0.292078
Chek1	DEG_up	0.917099366843782	0.020297439004875	17.0605713444898	-0.010983	-0.012775	-0.025829	9	1	2	0.421102	0.408327	0.181717
Esam	DEG_down	-0.733608914325675	0.0214352519420137	27.82593597529	-0.058165	-0.085124	-0.329604	8	2	3	0.70108	0.615956	-1.144617
Spa17	DEG_down	-1.27524130493266	3.29735810872954e-4	15.0807938083502	0.017638	0.001568	0.046782	9	2	2	0.375115	0.376683	-0.348841
Siae	DEG_down	-0.939722527310352	1.49383858012417e-8	65.8798566785713	-0.032646	-0.035817	-0.081592	17	4	6	0.639221	0.603404	-0.231651
Clmp	DEG_down	-0.773054774923416	1.72036152824067e-10	540.776475720304	-0.017031	-0.059504	-0.142075	10	0	4	0.365916	0.306412	-0.70293
Crtam	DEG_down	-0.45361963267852	3.46082674196045e-8	524.544194110255	-0.02927	-0.033539	-0.183334	13	1	3	0.559088	0.525549	-0.343937
1700063D05Rik	DEG_down	-0.663880446813934	0.0268400464995201	23.1464410722971	0.049568	-0.003401	0.227908	10	1	2	0.728114	0.724713	-1.255617
Grik4	DEG_up	0.487826782934688	1.28155176288748e-4	427.614867396297	0.017925	0.012163	0.093073	7	1	1	0.24736	0.259523	0.384718
Nectin1	DEG_up	0.310154980318522	0.0362955525357	791.633631094333	0.020643	0.008795	0.150317	5	1	2	0.130255	0.13905	0.190253
Mcam	DEG_down	-1.39506226714039	1.89603484855968e-20	86.8417558004364	-0.026501	-0.008809	-0.387168	12	1	2	0.451148	0.442339	-1.227933
Tmem25	DEG_up	0.42605290369104	0.00490038619288135	301.068737702519	-0.007623	-0.006143	-0.055072	9	0	0	0.233128	0.226985	0.038157
Jaml	DEG_up	0.576240911699357	0.0196463519297488	38.4162530083658	0.050368	0.073834	0.666337	6	2	0	0.624474	0.698308	1.042812
Gm10684	DEG_up	0.581827538559136	0.0247951593489655	44.3654123668494	0.017904	0.075952	0.193931	10	4	0	0.564695	0.640647	1.44321
Scn4b	DEG_up	0.510522265700447	0.00920896424053635	104.660573281696	0.016023	0.059268	0.255181	9	3	0	0.53301	0.592278	1.250759
Il10ra	DEG_down	-1.00142422273454	0.0050950525178285	23.0516423222122	-0.032924	-0.01704	-0.280633	8	4	3	0.343183	0.326143	-0.584797
Fxyd6	DEG_down	-1.80074650905268	2.18671637681438e-33	328.868565563248	-0.052834	-0.099634	-0.70575	9	1	3	0.460232	0.360598	-2.244595
Dscaml1	DEG_down	-1.01986012518204	1.00775668428158e-15	2128.22044213139	-0.042302	-0.045068	-0.511691	8	1	2	0.456051	0.410983	-1.533502
Cadm1	DEG_down	-0.439714726346281	6.98112800729236e-4	7423.55895379134	0.038385	1.43e-4	0.221716	4	1	2	0.238697	0.23884	-0.046951
Usp28	DEG_down	-0.41806896470657	0.00507142366826154	691.338560713629	-0.02268	-0.017523	-0.313577	2	0	1	0.213952	0.196429	-0.314604
2310030G06Rik	DEG_down	-1.55731827011153	0.0150377836131554	5.71952124873354	-0.043324	0.001352	-0.436984	12	2	2	0.650702	0.652054	-0.933426
Ppp2r1b	DEG_down	-0.360255512976353	6.0681710345082e-5	480.596836516985	-0.039888	-0.018309	-0.325612	13	2	2	0.670056	0.651747	-0.789599
Layn	DEG_down	-0.620476175469869	0.040935811937834	62.7084935527853	-0.012383	-0.005116	-0.284049	4	0	1	0.386704	0.381588	-0.311555
Acat1	DEG_up	0.356729792607264	1.81096193459376e-6	497.642872571592	-0.025826000000000002	-0.046277	-0.061215	4	0	2	0.273744	0.227467	-0.100427
Chrnb4	DEG_down	-1.34388017517823	2.02468111670141e-4	11.3174628324422	-0.033184	-0.004391	-0.123998	13	1	1	0.514412	0.510021	-0.06595
Sema7a	DEG_up	0.497188559155404	3.65302173966537e-7	1338.96349007157	0.024003	0.006777	0.664616	10	3	4	0.669032	0.675809	1.907373
Cyp11a1	DEG_up	0.627765164177647	0.0110205661187115	43.6277855209967	0.013091	0.016549	0.139835	13	2	1	0.55417400000000006	0.570723	0.367109
Pml	DEG_down	-1.35500785261411	2.73916962096523e-21	169.021239093052	-0.032228	-0.008798	-0.30674	7	2	2	0.365201	0.356403	-0.448891
Insyn1	DEG_down	-0.376451982612911	0.00565041786228695	450.774295921512	-0.042767	-0.128885	-0.410051	7	0	4	0.37636	0.247475	-1.390844
Cd276	DEG_down	-1.28894944161632	1.05232920217691e-17	77.1895354186348	0.037573	-0.044245	-0.151742	8	2	5	0.408277	0.364032	-1.279609
Thsd4	DEG_down	-0.924052342683373	4.72533881831979e-8	255.878263804912	-0.037499	-0.060607	-0.101809	8	1	3	0.451801	0.391194	-0.139434
Lrrc49	DEG_down	-1.14631259487077	4.0560061138319e-37	987.931300283811	-0.069071	-0.083902	-0.690552	6	1	3	0.438217	0.354315	-1.103816
Map2k5	DEG_down	-0.320286806267969	2.37108548214558e-6	2074.47826738697	-0.024172	-0.022033	-0.178555	7	1	3	0.326975	0.304942	-0.384735
Megf11	DEG_up	0.30587168484263	0.00143300500793061	8238.09910585046	0.023345	-0.015597	0.445453	11	1	2	0.577867	0.56227	0.368003
Parp16	DEG_down	-0.744061979945778	0.00530221108572146	41.9795568604343	-0.013542	-0.038654	-0.228574	7	0	2	0.46648	0.427826	-0.740604
Car12	DEG_down	-1.07359425397727	1.82515831549174e-5	35.9609771958949	-0.080497	-0.071946	-0.493721	15	3	4	0.634751	0.562805	-1.009767
Aph1b	DEG_down	-0.42198942011379	0.00121247615938121	171.476561096138	-0.023878	-0.011962	-0.258125	6	0	1	0.20127	0.189308	-0.411532
Aph1c	DEG_down	-0.637736060679692	0.00714758509803842	56.7767935633467	-0.024749	-0.003081	-0.315887	9	1	2	0.354966	0.351885	-0.447011
Rab8b	DEG_down	-0.524846046572086	5.07116609216469e-7	316.697950496963	0.018726	0.016676	0.078969	9	1	0	0.340328	0.357004	-0.047535
Lipc	DEG_down	-1.06607510425179	0.00873216623426616	20.570698208377	-0.042198	-0.022234	-1.196191	9	2	3	0.823639	0.801405	-2.721765
Rab27a	DEG_down	-0.359082313098323	0.00319905430796313	355.921508144589	-0.05535	-0.045749	-0.443011	7	0	1	0.464749	0.419	-0.714776
Myo5a	DEG_up	0.369077369802075	4.92733056619993e-6	4329.08189509389	0.011958	0.005149	0.10045	5	1	0	0.199514	0.204663	0.141431
Myo5c	DEG_down	-0.493161781651548	0.0252491491221014	63.1755711657529	0.028767	0.052897	0.10723	15	2	2	0.526583	0.57948	0.343043
Bmp5	DEG_down	-3.43922341653287	2.07834156653227e-78	190.292860662282	-0.075073	-0.106552	-0.331682	10	3	4	0.616963	0.510411	-1.366607
Hmgcll1	DEG_down	-0.826138272810309	5.16258896227943e-11	1401.98589666266	-0.024396	-0.031666	-0.123508	3	1	2	0.120126	0.08846	-0.264555
Hcrtr2	DEG_up	1.29280828879772	2.38062616752682e-5	43.421043888503696	0.070358	-0.029709	0.152093	10	2	6	0.422035	0.392326	0.212969
Col12a1	DEG_down	-0.744553781111741	2.27095536599143e-5	119.782897231583	0.03147	-0.096277	-0.018949	17	3	6	0.706255	0.609978	-0.481466
Lca5	DEG_down	-0.645411351311232	0.0028137944576653298	158.368800517165	-0.022549	-0.035046	-0.350952	7	0	3	0.404365	0.369319	-0.585599
Sh3bgrl2	DEG_down	-0.896000433389779	7.76906429010938e-21	282.839030088338	0.028244	0.054167	0.062541	9	4	1	0.367959	0.422126	-0.179633
Tpbg	DEG_down	-1.1152494632378	0.00120639512357577	20.1300674670931	-0.040858	-0.001125	-0.270617	11	2	2	0.630235	0.62911	-0.436416
Rwdd2a	DEG_up	0.740078862698965	0.00722583935033487	24.0381782228412	-0.013677	-0.039076	-0.04708	7	0	2	0.294006	0.25493	-0.118926
Ripply2	DEG_down	-0.515280172253911	0.0353455033060152	60.3548572558079	-0.03841	-0.046052	-0.266096	6	1	2	0.510014	0.463962	-0.356927
Mrap2	DEG_up	0.709621175123461	0.0254192874822677	31.3958857295431	-0.02495	-0.018877	-0.029345	11	3	4	0.516832	0.497955	0.190284
Rasgrf1	DEG_down	-0.398290269018613	0.00440783396916023	2765.51504315781	0.031987	0.004439	0.098174	7	1	1	0.447986	0.452425	-0.034247
Tbc1d2b	DEG_down	-0.301915752847932	0.00146854924378778	474.750023390787	0.027931	0.007677	0.08337	15	4	3	0.443073	0.45075	-0.231261
Zic1	DEG_down	-0.427217549323806	1.59916308693994e-5	3310.35563230829	-0.018394	-0.008213	-0.474141	23	5	4	0.747826	0.739613	-3.410956
Zic4	DEG_down	-0.6633681620233	3.67720106165769e-6	529.577348032119	-0.034982	0.027819	-0.917245	20	5	5	0.797333	0.825152	-2.173709
Plod2	DEG_down	-0.350110777532064	0.0381914667320454	181.002915471736	0.024925	0.091953	0.056181	10	6	2	0.229102	0.321055	0.165864
Dipk2a	DEG_down	-0.300666518968006	0.00363430553824467	1199.66935167212	0.041539	-0.014977	0.387556	5	1	2	0.360712	0.345735	-0.290243
Slc9a9	DEG_down	-1.20344098755169	1.11907211582954e-24	1649.74550562726	0.022699	-0.050973	0.029025	13	2	5	0.492858	0.44188499999999997	-0.838324
Paqr9	DEG_down	-0.736760356297992	6.6994121722991e-8	289.227763525719	-0.064019	-0.093834	-0.496537	6	2	2	0.417504	0.32367	-1.046107
Pls1	DEG_down	-0.356814563990473	0.0314523427624352	243.180402563887	0.057418	0.064277	0.131406	9	3	2	0.407739	0.472016	-0.074952
Clstn2	DEG_down	-0.667623822012353	0.0424638871901861	5154.66114273518	-0.075691	-0.06037	-0.206963	7	2	2	0.380064	0.319694	-0.133956
Il20rb	DEG_down	-0.544768813259383	1.68702319257385e-5	255.10563317832	-0.038598	-0.016508	-0.72058	8	2	2	0.77184	0.755332	-1.138872
Slc35g2	DEG_down	-0.38653520599166	0.0236019301534237	225.962509937115	0.037982	-0.01646	0.017718	9	1	2	0.722314	0.705854	-1.223623
Ky	DEG_down	-0.638864408188379	0.00169369404571707	69.9345719359301	-0.014585	-0.003765	-0.053554	9	2	1	0.39195	0.388185	0.17914
Tmem108	DEG_up	0.33051996388086	0.0118331781810112	7671.02445648136	-0.022412	-0.047631	-0.227675	12	2	4	0.562792	0.515161	-0.479731
Abhd14b	DEG_down	-0.448918999264671	0.0418908700073116	49.7791430625988	-0.015549	0.014916	-0.637172	9	2	1	0.583062	0.597978	-1.222303
Mapkapk3	DEG_down	-0.870035153163658	3.01885329627573e-5	57.243580723741	-0.02369	-0.023517	-0.240416	12	1	3	0.540051	0.516534	-0.479921
Cacna2d2	DEG_up	0.497651859920369	1.47022689440284e-6	1965.87359991773	0.02759	0.026895	0.303656	11	2	1	0.333423	0.360318	0.621079
Gnai2	DEG_down	-0.410394044468213	0.0152659961585317	400.05086712185	-0.01504	-0.036879	-0.209916	7	0	2	0.350314	0.313435	-0.860937
Slc38a3	DEG_up	0.346684370855119	0.0188367725048031	259.621025296821	0.012417	0.042739	0.088329	10	3	0	0.310633	0.353372	0.312313
Camkv	DEG_up	1.37594308079061	0.00242608730502189	9.86413205419724	0.012671	0.021148	0.085726	10	4	1	0.312174	0.333322	0.185681
Klhdc8b	DEG_down	-0.692988931046734	0.020297439004875	49.8195534466336	-0.011049	-0.011331	-0.121158	7	0	1	0.421147	0.409816	-0.233317
Nbeal2	DEG_up	0.390859624807297	0.00277668388718787	208.299748069144	0.012199	0.013733	0.387848	5	1	0	0.504554	0.518287	0.526903
Trank1	DEG_up	0.973001465730345	5.48979262668931e-26	2536.05822782897	0.030933	0.01507	0.249064	4	1	1	0.335102	0.350172	0.54243
Cmc1	DEG_down	-0.372978502790953	0.00873216623426616	244.188257061523	-0.046277	-0.08841	-0.432025	8	2	4	0.53682	0.44841	-1.162203
Gm17399	DEG_down	-1.16388552759607	2.27335422270193e-6	26.4540473997347	-0.046272	-0.088404	-0.432001	8	2	4	0.536826	0.448422	-1.162212
Eomes	DEG_down	-1.24125914089081	0.00462490731862719	137.852235071797	0.032947	-0.049278	-0.062945	11	2	4	0.673157	0.623879	-1.960237
Plcd1	DEG_up	0.594973303673798	0.00947185816384282	56.1665837686797	-0.006602	-0.001614	0.071478	3	0	0	0.141998	0.140384	0.171969
Entpd3	DEG_up	2.07685761311756	1.31333718289122e-9	27.8056873554005	0.03953	-0.00403	0.12026	11	2	2	0.353042	0.349012	0.367534
Lyzl4	DEG_up	1.07906381513336	2.54682173463832e-11	129.22283407862	0.016428	0.030346	0.428347	6	2	0	0.258377	0.288723	0.826287
Vipr1	DEG_up	1.22530701623815	7.57979543112711e-15	185.762442129935	0.01642	0.03039	0.428347	6	2	0	0.25851	0.2889	0.827219
Ano10	DEG_down	-0.512747280475361	6.30125373428484e-6	292.547796077869	-0.040136	-0.0502	-0.191154	6	0	2	0.182095	0.131895	-0.299162
Tmem158	DEG_down	-1.07542631540447	0.0265247597574144	9.4186305861334	-0.019938	-0.0438	-0.059686	8	2	4	0.472769	0.428969	-0.289461
Ppp1r14c	DEG_up	0.409644078703794	0.00547394502362058	470.909117881573	-0.051975	-0.022807	-0.125607	8	3	4	0.381657	0.35885	0.218821
Mthfd1l	DEG_down	-0.363206586321033	1.93627579894059e-4	1118.17775685041	-0.036247	-0.037407	-0.463337	2	0	1	0.42717	0.389763	-0.480489
Akap12	DEG_up	0.398755796177789	0.00120772378731792	1131.82694156637	-0.035278	-0.065396	-0.223726	4	0	3	0.233622	0.168226	-0.395608
Rgs17	DEG_up	0.59839679638363	1.24214909138095e-4	724.777771504303	0.021382	0.019889	0.245653	6	1	2	0.338066	0.357955	0.487941
Utrn	DEG_down	-0.745453271898195	1.8837297045984e-17	2094.15154838313	-0.046585	-0.074409	-0.317864	8	2	4	0.55461	0.480201	-0.851093
Cited2	DEG_down	-0.415598923888659	0.00300104381411283	378.10135113633	-0.025412	-0.073493	-0.24038	9	2	5	0.41199	0.338497	-0.981218
Pex7	DEG_down	-0.33148464412298	0.00117725838766801	345.254941806381	-0.063399	-0.089664	-0.449748	10	1	3	0.483606	0.393942	-1.062954
Map3k5	DEG_down	-0.621563914128569	2.12039053751936e-13	1322.41265337467	-0.03474	-0.061267	-0.283173	7	0	3	0.275023	0.213756	-0.600263
E030030I06Rik	DEG_up	2.22097743622824	0.00170477573246931	4.49645014810165	-0.052752	-0.005193	-0.055696	13	2	2	0.493764	0.488571	0.116525
Slc18b1	DEG_down	-1.15560605678582	5.30919969684613e-13	109.928151614987	0.03546	0.036249	0.073014	5	2	1	0.454382	0.490631	-0.093582
L3mbtl3	DEG_up	0.413905675370338	3.18793396939199e-4	183.619106071424	-0.03545	0.04103	-0.02946	19	9	6	0.493447	0.534477	0.160387
Clvs2	DEG_up	0.774082679724722	0.00171860816791989	47.3048642497199	-0.03777	-0.118744	-4.96e-4	7	1	5	0.240788	0.122044	0.032133
Dse	DEG_up	0.623026506792651	0.0194235312020257	36.8514602461553	-0.036591	-0.073464	0.016545	8	1	4	0.512438	0.438974	0.15889
Marcks	DEG_down	-0.642871520333542	0.00135550439513788	382.045971464612	0.062244	0.001161	0.088189	7	2	3	0.580173	0.581334	-0.500137
Slc16a10	DEG_down	-0.910100722112325	4.89408725176554e-20	332.219749866245	-0.039919	-0.034034	-0.224586	8	1	2	0.26865	0.234616	-0.407975
Cep57l1	DEG_down	-0.475011775792723	6.85449816092053e-4	106.005451919493	-0.035768	-0.057897	-0.273247	13	3	4	0.375928	0.318031	-0.635463
Sesn1	DEG_down	-0.356353215381204	1.05749065492854e-5	1489.91825507536	-0.035761	-0.057922	-0.273244	13	3	4	0.375988	0.318066	-0.635879
Armc2	DEG_down	-0.722651405427561	3.79845082619242e-7	107.540444640487	-0.034173	-0.010201	-0.303519	10	3	2	0.475113	0.464912	-0.638108
Dcbld1	DEG_up	0.3220973244196	0.0372229286677809	165.798279298622	-0.037132	-0.024559	-0.026941	7	2	2	0.55583	0.531271	0.090186
Cep85l	DEG_down	-0.344642569017991	9.01940079452682e-4	941.061670986323	-0.040871	-0.027518	-0.149953	11	1	1	0.397896	0.370378	-0.266737
Fam184a	DEG_down	-0.343878286932764	0.00355904619175343	1354.39352054715	0.008393	0.00377	0.024369	7	0	0	0.243431	0.247201	-0.155969
Pkib	DEG_down	-0.456532293965331	2.53810964375131e-4	1631.31187446673	0.038398	-0.041558	0.229626	7	1	3	0.493915	0.452357	-0.625318
Septin10	DEG_down	-0.709157997449171	1.2391727743072e-5	67.07003095458	0.01916	-0.008902	0.058484	7	1	2	0.215046	0.206144	-0.166627
Mcu	DEG_down	-1.1716618354851	5.28488559627757e-30	2083.99819711649	-0.044243	-0.075262	-0.504843	9	2	4	0.346379	0.271117	-1.278283
Micu1	DEG_down	-0.975472572678949	7.45892819963435e-48	1250.67114413547	-0.023567	-0.064733	-0.260573	9	1	5	0.374043	0.30931	-0.983573
Cdh23	DEG_up	2.44775581569031	2.27410292170769e-32	149.484737763502	0.042036	0.029676	0.170176	14	3	1	0.426769	0.456445	0.334373
Unc5b	DEG_up	0.331257820586772	1.26361335213926e-5	2981.90802434399	-0.029205	-0.022846	-0.416414	8	2	2	0.676696	0.65385	-0.02727
Col13a1	DEG_down	-2.62535850423479	6.750626708561e-32	65.3774609613174	0.023748	0.017072	0.039454	13	2	2	0.443848	0.46092	-0.317338
Tspan15	DEG_down	-0.307976949744788	0.00742728820557474	234.459295044025	-0.022885	-0.056734	-0.233741	7	0	4	0.400883	0.344149	-0.796858
Dnajc12	DEG_down	-1.32006776616771	1.83952909150398e-12	58.6172961975619	0.017935	0.016114	0.067537	6	2	1	0.287787	0.303901	-0.403793
Ccdc6	DEG_up	0.318999870787952	1.62223826021565e-7	1106.40333180634	-0.027546	0.009248	-0.133343	8	3	3	0.475746	0.484994	0.283139
Mrln	DEG_down	-0.646302784773537	0.0360245900199262	35.6000688617452	0.014152	0.039181	0.076828	7	1	0	0.168431	0.207612	0.19098300000000001
Bicc1	DEG_up	0.53171412204532	5.6848801236471e-6	140.808066424107	-0.014787	-0.039833	0.026904	7	0	2	0.339763	0.29993	0.101804
Gstt1	DEG_down	-0.681021613940515	4.31354371069977e-5	67.4240092284935	-0.029667	-0.054603	-0.299486	10	0	3	0.345252	0.290649	-0.9907
Gstt2	DEG_down	-1.50227936491707	3.82315543453334e-4	10.8147574684302	-0.04273	-0.041588	-0.499539	16	0	1	0.501882	0.460294	-1.20032
Zfp280b	DEG_up	0.476599081116034	3.38628062817334e-5	247.268305517348	-0.01126	0.015545	-0.050549	6	1	1	0.174986	0.190531	0.238088
Ftcd	DEG_up	3.61283644927156	1.0879798499291e-6	6.90911506785752	0.040049	0.036842	0.098253	9	2	2	0.261502	0.298344	0.110079
Col6a2	DEG_up	0.924118695858495	1.43065584255735e-4	32.1715103836426	-0.022473	0.012075	-0.054533	7	3	1	0.198782	0.210857	0.102025
Slc19a1	DEG_down	-0.331806859623203	0.0169952673645233	160.312486576669	0.017215	0.029939	0.156467	8	4	1	0.523151	0.55309	0.238692
Ilvbl	DEG_down	-0.59609017465795	0.0245237714199765	55.6124286455955	-0.048701	-0.037512	-0.592069	3	1	1	0.295016	0.257504	-0.530412
Syde1	DEG_down	-1.15591673825262	2.13990957765837e-11	49.0685783273969	-0.031611	0.004906	-0.357797	7	1	1	0.422125	0.427031	-0.504927
Shc2	DEG_up	0.456351521515987	0.00716060118042158	119.679226951835	0.006156	0.010668	0.075796	3	0	0	0.121546	0.132214	0.162589
Palm	DEG_up	0.32319329404011	2.13444830449855e-4	542.255386444832	-0.014762	-0.016256	-0.245784	6	0	1	0.246765	0.230509	-0.277594
Plppr3	DEG_up	0.623351407753047	0.00400355216348857	52.7672038507304	0.028006	0.026855	0.510548	7	2	0	0.306375	0.33323	1.033895
Kiss1r	DEG_down	-1.57485763538124	2.75597707413813e-5	14.8858419132738	-0.018805	0.001906	-0.332655	7	0	1	0.255002	0.256908	-1.83e-4
Grin3b	DEG_up	1.24870347236601	0.00306280368227439	12.5372146984629	-0.03239	-0.004393	-0.576577	9	0	1	0.363349	0.358956	-0.117865
Reep6	DEG_down	-1.33353944408715	1.99255339883245e-7	48.4901143981691	0.018607	0.025163	0.309799	10	4	1	0.370961	0.396124	0.179352
Plk5	DEG_up	0.493249527679549	0.00481197447516887	299.827197041275	0.033754	0.019426	1.006182	5	1	0	0.281404	0.30083	0.958334
Matk	DEG_up	0.687140474307992	2.88692334638518e-6	165.535128499815	0.030032	0.043772	0.677605	9	1	0	0.328912	0.372684	1.619031
Tjp3	DEG_up	1.29816244667733	0.0218585422101445	7.59783409844737	0.004904	0.026036	0.20117	9	0	0	0.498968	0.525004	1.160087
Celf5	DEG_up	0.667759019602776	6.55425932592972e-7	464.326116488709	0.012904	0.011176	0.208255	12	2	0	0.33634	0.347516	0.431682
Tle2	DEG_down	-0.77661644651848	1.6541413931391e-5	369.368120135468	-0.02589	0.00153	-0.849989	7	1	1	0.425083	0.426613	-0.851019
Tle6	DEG_down	-0.803495668866978	0.00855402080742707	32.8526145176854	-0.016027	-0.012086	-0.306874	9	1	2	0.468788	0.456702	-1.00263
Chst11	DEG_down	-0.404829862195096	9.11052671457779e-5	941.77514386185	-0.013861	-0.047332	-0.090958	7	0	2	0.188148	0.140816	-0.34799
Appl2	DEG_up	0.334235949507453	1.92862989061381e-6	4240.69795622723	0.013296	-0.003263	0.410968	10	1	2	0.510712	0.507449	0.71361
Nuak1	DEG_up	0.312968994700521	0.00110705784683737	1982.1521776619	-0.018509	-0.029868	-0.131355	11	1	3	0.499851	0.469983	-0.156638
Syn3	DEG_down	-0.593251888026756	2.7739984488205e-8	1016.66087458573	-0.011853	-0.036926	-0.086192	5	0	2	0.251441	0.214515	-0.359823
Cdk17	DEG_down	-0.327888694201966	0.0012033214116957	2486.35126857273	-0.025577	-0.048784	-0.542776	11	2	5	0.640348	0.591564	-1.504837
Ntn4	DEG_down	-0.848721676654278	3.69976031480964e-22	1531.89867580869	0.048202	-0.023875	-0.479129	9	1	3	0.563571	0.539696	-2.162923
Fgd6	DEG_down	-0.432586890190902	3.71048263367188e-5	328.860774506523	0.025944	0.03185	0.15701	5	1	0	0.21560000000000001	0.24745	0.168311
Plxnc1	DEG_down	-0.565587221885506	1.58096043475263e-5	475.152933508927	-0.04433	0.025223	-0.18848	8	3	1	0.323862	0.349085	-0.065361
Cradd	DEG_down	-0.733737752637809	1.33291575645643e-10	254.056678071969	-0.055257	-0.0403	-0.74408	3	0	1	0.401071	0.360771	-0.717152
Btg1	DEG_down	-0.423593428466574	0.00208990910943935	769.72147351665	-0.039445	-0.005608	-0.719982	15	3	3	0.660464	0.654856	-1.504415
Slc6a15	DEG_down	-0.635859982854781	7.28768644726047e-6	367.537640895609	0.038166	0.018609	0.004614	4	1	0	0.334419	0.353028	-0.130986
Gm15663	DEG_down	-1.06694789656321	5.5360173084889505e-07	39.4155697916129	-0.107966	-0.100847	-1.366688	4	1	2	0.4645	0.363653	-2.10319
Syt1	DEG_down	-2.49328754389298	1.55842202855686e-31	12572.0851295268	-0.018358	-0.02589	-0.261382	9	0	2	0.267936	0.242046	-1.594783
Nav3	DEG_down	-0.559931981400733	0.00785120267920947	3818.8669061128	0.014592	0.029089	0.030961	4	2	0	0.389767	0.418856	-0.221815
Trhde	DEG_down	-0.627262281358856	4.54491911965032e-6	5323.59211801495	-0.063981	-0.082361	-0.694182	6	1	3	0.584242	0.501881	-1.524204
Lgr5	DEG_up	0.962960522654857	1.01240509095959e-10	451.980876298683	-0.044639	-0.098032	-0.030155	8	1	3	0.37881	0.280778	0.046978
Ptprr	DEG_down	-0.438875352582948	0.0162298461616206	3316.87933318718	-0.029441	-0.009295	-0.290721	5	1	1	0.382821	0.373526	0.001797
