TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
2561000000.0	2351618109.5	1889687623.2	2522692136.9
2562000000.0	2352471478.4	1890236980.7	2523676058.7
2563000000.0	2353324800.3	1890786228.7	2524659979.8
2564000000.0	2354178075.2	1891335367.2	2525643900.1
2565000000.0	2355031303.2	1891884396.2	2526627819.6
2566000000.0	2355884484.1	1892433315.9	2527611738.4
2567000000.0	2356737618.1	1892982126.1	2528595656.3
2568000000.0	2357590705.1	1893530827.0	2529579573.6
2569000000.0	2358443745.1	1894079418.5	2530563490.0
2570000000.0	2359296738.2	1894627900.8	2531547405.7
2571000000.0	2360149684.3	1895176273.7	2532531320.6
2572000000.0	2361002583.5	1895724537.5	2533515234.8
2573000000.0	2361855435.6	1896272692.1	2534499148.2
2574000000.0	2362708240.9	1896820737.5	2535483060.8
2575000000.0	2363560999.2	1897368673.8	2536466972.7
2576000000.0	2364413710.6	1897916500.9	2537450883.7
2577000000.0	2365266375.0	1898464219.1	2538434794.1
2578000000.0	2366118992.5	1899011828.1	2539418703.6
2579000000.0	2366971563.0	1899559328.2	2540402612.4
2580000000.0	2367824086.7	1900106719.3	2541386520.4
2581000000.0	2368676563.4	1900654001.5	2542370427.6
2582000000.0	2369528993.2	1901201174.8	2543354334.1
2583000000.0	2370381376.0	1901748239.2	2544338239.8
2584000000.0	2371233712.0	1902295194.8	2545322144.8
2585000000.0	2372086001.1	1902842041.6	2546306048.9
2586000000.0	2372938243.2	1903388779.6	2547289952.4
2587000000.0	2373790438.5	1903935408.8	2548273855.0
2588000000.0	2374642586.8	1904481929.4	2549257756.9
2589000000.0	2375494688.3	1905028341.2	2550241658.0
2590000000.0	2376346742.9	1905574644.5	2551225558.3
2591000000.0	2377198750.6	1906120839.1	2552209457.9
2592000000.0	2378050711.4	1906666925.1	2553193356.7
2593000000.0	2378902625.3	1907212902.6	2554177254.7
2594000000.0	2379754492.4	1907758771.6	2555161152.0
2595000000.0	2380606312.6	1908304532.1	2556145048.5
2596000000.0	2381458085.9	1908850184.2	2557128944.2
2597000000.0	2382309812.4	1909395727.8	2558112839.2
2598000000.0	2383161492.0	1909941163.1	2559096733.4
2599000000.0	2384013124.8	1910486490.0	2560080626.8
2600000000.0	2384864710.7	1911031708.6	2561064519.5
2601000000.0	2385716249.8	1911576818.9	2562048411.4
2602000000.0	2386567742.0	1912121821.0	2563032302.5
2603000000.0	2387419187.4	1912666714.8	2564016192.8
2604000000.0	2388270586.0	1913211500.4	2565000082.4
2605000000.0	2389121937.7	1913756177.9	2565983971.3
2606000000.0	2389973242.6	1914300747.3	2566967859.3
2607000000.0	2390824500.7	1914845208.5	2567951746.6
2608000000.0	2391675712.0	1915389561.7	2568935633.1
2609000000.0	2392526876.4	1915933806.9	2569919518.9
2610000000.0	2393377994.1	1916477944.1	2570903403.9
2611000000.0	2394229064.9	1917021973.3	2571887288.1
2612000000.0	2395080088.9	1917565894.6	2572871171.5
2613000000.0	2395931066.1	1918109708.0	2573855054.2
2614000000.0	2396781996.6	1918653413.5	2574838936.1
2615000000.0	2397632880.2	1919197011.2	2575822817.3
2616000000.0	2398483717.1	1919740501.0	2576806697.7
2617000000.0	2399334507.2	1920283883.1	2577790577.3
2618000000.0	2400185250.5	1920827157.5	2578774456.1
2619000000.0	2401035947.0	1921370324.1	2579758334.2
2620000000.0	2401886596.7	1921913383.1	2580742211.5
2621000000.0	2402737199.7	1922456334.5	2581726088.1
2622000000.0	2403587755.9	1922999178.2	2582709963.8
2623000000.0	2404438265.4	1923541914.3	2583693838.8
2624000000.0	2405288728.1	1924084542.9	2584677713.1
2625000000.0	2406139144.0	1924627064.0	2585661586.5
2626000000.0	2406989513.2	1925169477.6	2586645459.3
2627000000.0	2407839835.7	1925711783.7	2587629331.2
2628000000.0	2408690111.4	1926253982.5	2588613202.4
2629000000.0	2409540340.4	1926796073.8	2589597072.8
2630000000.0	2410390522.6	1927338057.8	2590580942.4
2631000000.0	2411240658.2	1927879934.4	2591564811.3
2632000000.0	2412090746.9	1928421703.8	2592548679.4
2633000000.0	2412940789.0	1928963365.9	2593532546.7
2634000000.0	2413790784.4	1929504920.8	2594516413.3
2635000000.0	2414640733.0	1930046368.5	2595500279.1
2636000000.0	2415490634.9	1930587709.0	2596484144.1
2637000000.0	2416340490.1	1931128942.4	2597468008.4
2638000000.0	2417190298.7	1931670068.6	2598451871.9
2639000000.0	2418040060.5	1932211087.9	2599435734.6
2640000000.0	2418889775.6	1932752000.0	2600419596.5
2641000000.0	2419739444.0	1933292805.2	2601403457.7
2642000000.0	2420589065.8	1933833503.4	2602387318.2
2643000000.0	2421438640.9	1934374094.6	2603371177.8
2644000000.0	2422288169.2	1934914579.0	2604355036.7
2645000000.0	2423137651.0	1935454956.4	2605338894.8
2646000000.0	2423987086.0	1935995227.1	2606322752.2
2647000000.0	2424836474.4	1936535390.9	2607306608.8
2648000000.0	2425685816.1	1937075447.9	2608290464.6
2649000000.0	2426535111.1	1937615398.1	2609274319.7
2650000000.0	2427384359.5	1938155241.7	2610258173.9
2651000000.0	2428233561.2	1938694978.5	2611242027.5
2652000000.0	2429082716.3	1939234608.7	2612225880.2
2653000000.0	2429931824.8	1939774132.3	2613209732.2
2654000000.0	2430780886.6	1940313549.3	2614193583.4
2655000000.0	2431629901.8	1940852859.7	2615177433.9
2656000000.0	2432478870.3	1941392063.6	2616161283.5
2657000000.0	2433327792.2	1941931161.0	2617145132.5
2658000000.0	2434176667.5	1942470151.9	2618128980.6
2659000000.0	2435025496.1	1943009036.4	2619112828.0
2660000000.0	2435874278.2	1943547814.4	2620096674.6
2661000000.0	2436723013.6	1944086486.1	2621080520.4
2662000000.0	2437571702.4	1944625051.5	2622064365.5
2663000000.0	2438420344.6	1945163510.6	2623048209.8
2664000000.0	2439268940.2	1945701863.3	2624032053.4
2665000000.0	2440117489.2	1946240109.9	2625015896.1
2666000000.0	2440965991.7	1946778250.2	2625999738.1
2667000000.0	2441814447.5	1947316284.3	2626983579.4
2668000000.0	2442662856.7	1947854212.3	2627967419.9
2669000000.0	2443511219.4	1948392034.1	2628951259.6
2670000000.0	2444359535.5	1948929749.9	2629935098.5
2671000000.0	2445207804.9	1949467359.6	2630918936.7
2672000000.0	2446056027.9	1950004863.3	2631902774.1
2673000000.0	2446904204.2	1950542260.9	2632886610.7
2674000000.0	2447752334.0	1951079552.7	2633870446.6
2675000000.0	2448600417.3	1951616738.4	2634854281.7
2676000000.0	2449448453.9	1952153818.3	2635838116.0
2677000000.0	2450296444.1	1952690792.3	2636821949.6
2678000000.0	2451144387.7	1953227660.5	2637805782.4
2679000000.0	2451992284.7	1953764422.9	2638789614.4
2680000000.0	2452840135.2	1954301079.5	2639773445.7
2681000000.0	2453687939.1	1954837630.3	2640757276.2
2682000000.0	2454535696.6	1955374075.4	2641741105.9
2683000000.0	2455383407.4	1955910414.9	2642724934.8
2684000000.0	2456231071.8	1956446648.7	2643708763.0
2685000000.0	2457078689.7	1956982776.8	2644692590.5
2686000000.0	2457926261.0	1957518799.4	2645676417.1
2687000000.0	2458773785.8	1958054716.4	2646660243.0
2688000000.0	2459621264.1	1958590527.9	2647644068.1
2689000000.0	2460468695.9	1959126233.9	2648627892.5
2690000000.0	2461316081.2	1959661834.5	2649611716.1
2691000000.0	2462163420.0	1960197329.6	2650595538.9
2692000000.0	2463010712.3	1960732719.3	2651579361.0
2693000000.0	2463857958.1	1961268003.6	2652563182.2
2694000000.0	2464705157.4	1961803182.6	2653547002.8
2695000000.0	2465552310.3	1962338256.3	2654530822.5
2696000000.0	2466399416.6	1962873224.7	2655514641.5
2697000000.0	2467246476.5	1963408087.9	2656498459.7
2698000000.0	2468093489.9	1963942845.8	2657482277.2
2699000000.0	2468940456.8	1964477498.6	2658466093.9
2700000000.0	2469787377.3	1965012046.2	2659449909.8
2701000000.0	2470634251.3	1965546488.7	2660433724.9
2702000000.0	2471481078.9	1966080826.1	2661417539.3
2703000000.0	2472327860.0	1966615058.4	2662401352.9
2704000000.0	2473174594.7	1967149185.7	2663385165.8
2705000000.0	2474021282.9	1967683208.0	2664368977.8
2706000000.0	2474867924.6	1968217125.3	2665352789.1
2707000000.0	2475714520.0	1968750937.7	2666336599.7
2708000000.0	2476561068.9	1969284645.2	2667320409.5
2709000000.0	2477407571.3	1969818247.8	2668304218.5
2710000000.0	2478254027.4	1970351745.6	2669288026.7
2711000000.0	2479100437.0	1970885138.6	2670271834.2
2712000000.0	2479946800.2	1971418426.8	2671255640.9
2713000000.0	2480793117.0	1971951610.2	2672239446.8
2714000000.0	2481639387.4	1972484688.9	2673223252.0
2715000000.0	2482485611.4	1973017662.9	2674207056.4
2716000000.0	2483331788.9	1973550532.3	2675190860.1
2717000000.0	2484177920.1	1974083297.0	2676174662.9
2718000000.0	2485024004.9	1974615957.2	2677158465.0
2719000000.0	2485870043.2	1975148512.7	2678142266.4
2720000000.0	2486716035.2	1975680963.8	2679126066.9
2721000000.0	2487561980.8	1976213310.3	2680109866.7
2722000000.0	2488407880.1	1976745552.3	2681093665.8
2723000000.0	2489253732.9	1977277690.0	2682077464.0
2724000000.0	2490099539.4	1977809723.2	2683061261.5
2725000000.0	2490945299.5	1978341652.0	2684045058.3
2726000000.0	2491791013.2	1978873476.5	2685028854.2
2727000000.0	2492636680.6	1979405196.6	2686012649.4
2728000000.0	2493482301.6	1979936812.5	2686996443.9
2729000000.0	2494327876.3	1980468324.1	2687980237.5
2730000000.0	2495173404.6	1980999731.4	2688964030.4
2731000000.0	2496018886.6	1981531034.6	2689947822.5
2732000000.0	2496864322.3	1982062233.6	2690931613.9
2733000000.0	2497709711.5	1982593328.5	2691915404.5
2734000000.0	2498555054.5	1983124319.3	2692899194.3
2735000000.0	2499400351.1	1983655206.0	2693882983.4
2736000000.0	2500245601.4	1984185988.6	2694866771.7
2737000000.0	2501090805.4	1984716667.2	2695850559.2
2738000000.0	2501935963.1	1985247241.9	2696834346.0
2739000000.0	2502781074.4	1985777712.6	2697818131.9
2740000000.0	2503626139.5	1986308079.4	2698801917.2
2741000000.0	2504471158.2	1986838342.3	2699785701.6
2742000000.0	2505316130.6	1987368501.3	2700769485.3
2743000000.0	2506161056.7	1987898556.5	2701753268.2
2744000000.0	2507005936.5	1988428507.9	2702737050.4
2745000000.0	2507850770.1	1988958355.5	2703720831.8
2746000000.0	2508695557.3	1989488099.4	2704704612.4
2747000000.0	2509540298.3	1990017739.6	2705688392.2
2748000000.0	2510384992.9	1990547276.1	2706672171.3
2749000000.0	2511229641.3	1991076708.9	2707655949.6
2750000000.0	2512074243.5	1991606038.2	2708639727.2
2751000000.0	2512918799.3	1992135263.8	2709623504.0
2752000000.0	2513763308.9	1992664385.9	2710607280.0
2753000000.0	2514607772.2	1993193404.5	2711591055.2
2754000000.0	2515452189.3	1993722319.5	2712574829.7
2755000000.0	2516296560.1	1994251131.1	2713558603.4
2756000000.0	2517140884.7	1994779839.3	2714542376.4
2757000000.0	2517985163.0	1995308444.1	2715526148.6
2758000000.0	2518829395.1	1995836945.5	2716509920.0
2759000000.0	2519673580.9	1996365343.5	2717493690.6
2760000000.0	2520517720.5	1996893638.3	2718477460.5
2761000000.0	2521361813.9	1997421829.7	2719461229.6
2762000000.0	2522205861.0	1997949917.9	2720444997.9
2763000000.0	2523049861.9	1998477902.9	2721428765.5
2764000000.0	2523893816.6	1999005784.7	2722412532.3
2765000000.0	2524737725.1	1999533563.3	2723396298.4
2766000000.0	2525581587.3	2000061238.8	2724380063.6
2767000000.0	2526425403.4	2000588811.2	2725363828.1
2768000000.0	2527269173.2	2001116280.5	2726347591.9
2769000000.0	2528112896.9	2001643646.8	2727331354.9
2770000000.0	2528956574.3	2002170910.1	2728315117.1
2771000000.0	2529800205.6	2002698070.4	2729298878.5
2772000000.0	2530643790.6	2003225127.7	2730282639.2
2773000000.0	2531487329.5	2003752082.1	2731266399.1
2774000000.0	2532330822.2	2004278933.6	2732250158.2
2775000000.0	2533174268.7	2004805682.3	2733233916.6
2776000000.0	2534017669.1	2005332328.1	2734217674.2
2777000000.0	2534861023.2	2005858871.2	2735201431.0
2778000000.0	2535704331.2	2006385311.4	2736185187.1
2779000000.0	2536547593.1	2006911649.0	2737168942.4
2780000000.0	2537390808.8	2007437883.8	2738152696.9
2781000000.0	2538233978.3	2007964015.9	2739136450.7
2782000000.0	2539077101.7	2008490045.4	2740120203.7
2783000000.0	2539920178.9	2009015972.3	2741103955.9
2784000000.0	2540763210.0	2009541796.6	2742087707.4
2785000000.0	2541606194.9	2010067518.3	2743071458.1
2786000000.0	2542449133.7	2010593137.5	2744055208.0
2787000000.0	2543292026.4	2011118654.2	2745038957.2
2788000000.0	2544134872.9	2011644068.4	2746022705.6
2789000000.0	2544977673.3	2012169380.2	2747006453.2
2790000000.0	2545820427.6	2012694589.6	2747990200.0
2791000000.0	2546663135.8	2013219696.6	2748973946.1
2792000000.0	2547505797.8	2013744701.2	2749957691.5
2793000000.0	2548348413.8	2014269603.5	2750941436.0
2794000000.0	2549190983.6	2014794403.6	2751925179.8
2795000000.0	2550033507.4	2015319101.3	2752908922.8
2796000000.0	2550875985.0	2015843696.9	2753892665.1
2797000000.0	2551718416.5	2016368190.2	2754876406.6
2798000000.0	2552560802.0	2016892581.4	2755860147.3
2799000000.0	2553403141.4	2017416870.4	2756843887.3
2800000000.0	2554245434.6	2017941057.4	2757827626.5
2801000000.0	2555087681.8	2018465142.2	2758811364.9
2802000000.0	2555929883.0	2018989125.0	2759795102.5
2803000000.0	2556772038.0	2019513005.8	2760778839.4
2804000000.0	2557614147.0	2020036784.6	2761762575.5
2805000000.0	2558456209.9	2020560461.4	2762746310.9
2806000000.0	2559298226.8	2021084036.3	2763730045.5
2807000000.0	2560140197.5	2021607509.3	2764713779.3
2808000000.0	2560982122.3	2022130880.4	2765697512.3
2809000000.0	2561824001.0	2022654149.7	2766681244.6
2810000000.0	2562665833.6	2023177317.1	2767664976.1
2811000000.0	2563507620.2	2023700382.8	2768648706.9
2812000000.0	2564349360.8	2024223346.7	2769632436.9
2813000000.0	2565191055.3	2024746208.9	2770616166.1
2814000000.0	2566032703.8	2025268969.4	2771599894.5
2815000000.0	2566874306.3	2025791628.3	2772583622.2
2816000000.0	2567715862.7	2026314185.5	2773567349.1
2817000000.0	2568557373.2	2026836641.1	2774551075.3
2818000000.0	2569398837.6	2027358995.1	2775534800.7
2819000000.0	2570240256.0	2027881247.6	2776518525.3
2820000000.0	2571081628.4	2028403398.6	2777502249.1
2821000000.0	2571922954.8	2028925448.0	2778485972.2
2822000000.0	2572764235.2	2029447396.1	2779469694.5
2823000000.0	2573605469.5	2029969242.7	2780453416.1
2824000000.0	2574446657.9	2030490987.9	2781437136.8
2825000000.0	2575287800.3	2031012631.7	2782420856.8
2826000000.0	2576128896.8	2031534174.2	2783404576.1
2827000000.0	2576969947.2	2032055615.4	2784388294.6
2828000000.0	2577810951.7	2032576955.3	2785372012.3
2829000000.0	2578651910.1	2033098193.9	2786355729.2
2830000000.0	2579492822.7	2033619331.4	2787339445.4
2831000000.0	2580333689.2	2034140367.6	2788323160.8
2832000000.0	2581174509.8	2034661302.7	2789306875.4
2833000000.0	2582015284.4	2035182136.6	2790290589.3
2834000000.0	2582856013.1	2035702869.5	2791274302.4
2835000000.0	2583696695.8	2036223501.3	2792258014.8
2836000000.0	2584537332.6	2036744032.0	2793241726.3
2837000000.0	2585377923.4	2037264461.7	2794225437.1
2838000000.0	2586218468.3	2037784790.4	2795209147.2
2839000000.0	2587058967.2	2038305018.2	2796192856.4
2840000000.0	2587899420.2	2038825145.1	2797176564.9
2841000000.0	2588739827.3	2039345171.0	2798160272.7
2842000000.0	2589580188.5	2039865096.1	2799143979.6
2843000000.0	2590420503.7	2040384920.4	2800127685.8
2844000000.0	2591260773.0	2040904643.8	2801111391.3
2845000000.0	2592100996.4	2041424266.5	2802095095.9
2846000000.0	2592941173.9	2041943788.4	2803078799.8
2847000000.0	2593781305.5	2042463209.6	2804062503.0
2848000000.0	2594621391.2	2042982530.1	2805046205.3
2849000000.0	2595461431.0	2043501749.9	2806029906.9
2850000000.0	2596301424.9	2044020869.1	2807013607.8
2851000000.0	2597141372.9	2044539887.7	2807997307.8
2852000000.0	2597981275.0	2045058805.7	2808981007.1
2853000000.0	2598821131.2	2045577623.2	2809964705.7
2854000000.0	2599660941.6	2046096340.2	2810948403.4
2855000000.0	2600500706.0	2046614956.7	2811932100.4
2856000000.0	2601340424.6	2047133472.7	2812915796.7
2857000000.0	2602180097.4	2047651888.3	2813899492.1
2858000000.0	2603019724.2	2048170203.5	2814883186.8
2859000000.0	2603859305.2	2048688418.3	2815866880.8
2860000000.0	2604698840.4	2049206532.8	2816850573.9
2861000000.0	2605538329.6	2049724546.9	2817834266.3
2862000000.0	2606377773.1	2050242460.8	2818817957.9
2863000000.0	2607217170.7	2050760274.5	2819801648.8
2864000000.0	2608056522.4	2051277987.9	2820785338.9
2865000000.0	2608895828.3	2051795601.1	2821769028.2
2866000000.0	2609735088.4	2052313114.1	2822752716.8
2867000000.0	2610574302.7	2052830527.1	2823736404.6
2868000000.0	2611413471.1	2053347839.9	2824720091.6
2869000000.0	2612252593.7	2053865052.6	2825703777.8
2870000000.0	2613091670.4	2054382165.3	2826687463.3
2871000000.0	2613930701.4	2054899177.9	2827671148.1
2872000000.0	2614769686.5	2055416090.6	2828654832.0
2873000000.0	2615608625.9	2055932903.3	2829638515.2
2874000000.0	2616447519.4	2056449616.0	2830622197.6
2875000000.0	2617286367.1	2056966228.9	2831605879.3
2876000000.0	2618125169.0	2057482741.9	2832589560.2
2877000000.0	2618963925.2	2057999155.0	2833573240.3
2878000000.0	2619802635.5	2058515468.4	2834556919.7
2879000000.0	2620641300.1	2059031681.9	2835540598.2
2880000000.0	2621479918.8	2059547795.7	2836524276.1
2881000000.0	2622318491.8	2060063809.7	2837507953.1
2882000000.0	2623157019.1	2060579724.0	2838491629.4
2883000000.0	2623995500.5	2061095538.7	2839475304.9
2884000000.0	2624833936.2	2061611253.7	2840458979.7
2885000000.0	2625672326.1	2062126869.1	2841442653.7
2886000000.0	2626510670.3	2062642385.0	2842426326.9
2887000000.0	2627348968.7	2063157801.2	2843409999.3
2888000000.0	2628187221.3	2063673118.0	2844393671.0
2889000000.0	2629025428.2	2064188335.2	2845377341.9
2890000000.0	2629863589.4	2064703453.0	2846361012.1
2891000000.0	2630701704.8	2065218471.3	2847344681.5
2892000000.0	2631539774.4	2065733390.2	2848328350.1
2893000000.0	2632377798.4	2066248209.7	2849312017.9
2894000000.0	2633215776.6	2066762929.9	2850295685.0
2895000000.0	2634053709.1	2067277550.7	2851279351.3
2896000000.0	2634891595.8	2067792072.3	2852263016.9
2897000000.0	2635729436.9	2068306494.5	2853246681.7
2898000000.0	2636567232.2	2068820817.6	2854230345.7
2899000000.0	2637404981.8	2069335041.4	2855214008.9
2900000000.0	2638242685.7	2069849166.0	2856197671.4
2901000000.0	2639080343.9	2070363191.5	2857181333.1
2902000000.0	2639917956.4	2070877117.8	2858164994.1
2903000000.0	2640755523.2	2071390945.1	2859148654.2
2904000000.0	2641593044.3	2071904673.3	2860132313.6
2905000000.0	2642430519.7	2072418302.4	2861115972.3
2906000000.0	2643267949.5	2072931832.6	2862099630.2
2907000000.0	2644105333.5	2073445263.7	2863083287.3
2908000000.0	2644942671.9	2073958595.9	2864066943.6
2909000000.0	2645779964.6	2074471829.2	2865050599.2
2910000000.0	2646617211.6	2074984963.5	2866034254.0
2911000000.0	2647454413.0	2075497999.0	2867017908.0
2912000000.0	2648291568.7	2076010935.7	2868001561.3
2913000000.0	2649128678.8	2076523773.6	2868985213.8
2914000000.0	2649965743.1	2077036512.6	2869968865.6
2915000000.0	2650802761.9	2077549153.0	2870952516.6
2916000000.0	2651639735.0	2078061694.5	2871936166.8
2917000000.0	2652476662.4	2078574137.4	2872919816.2
2918000000.0	2653313544.2	2079086481.7	2873903464.9
2919000000.0	2654150380.4	2079598727.2	2874887112.8
2920000000.0	2654987170.9	2080110874.2	2875870759.9
2921000000.0	2655823915.8	2080622922.6	2876854406.3
2922000000.0	2656660615.1	2081134872.4	2877838051.9
2923000000.0	2657497268.8	2081646723.8	2878821696.7
2924000000.0	2658333876.8	2082158476.6	2879805340.8
2925000000.0	2659170439.2	2082670130.9	2880788984.1
2926000000.0	2660006956.0	2083181686.8	2881772626.7
2927000000.0	2660843427.2	2083693144.3	2882756268.4
2928000000.0	2661679852.8	2084204503.4	2883739909.4
2929000000.0	2662516232.8	2084715764.1	2884723549.7
2930000000.0	2663352567.2	2085226926.6	2885707189.1
2931000000.0	2664188856.1	2085737990.7	2886690827.8
2932000000.0	2665025099.3	2086248956.5	2887674465.8
2933000000.0	2665861296.9	2086759824.1	2888658103.0
2934000000.0	2666697449.0	2087270593.5	2889641739.4
2935000000.0	2667533555.5	2087781264.7	2890625375.0
2936000000.0	2668369616.4	2088291837.8	2891609009.9
2937000000.0	2669205631.7	2088802312.7	2892592644.0
2938000000.0	2670041601.5	2089312689.5	2893576277.3
2939000000.0	2670877525.7	2089822968.3	2894559909.9
2940000000.0	2671713404.4	2090333149.0	2895543541.7
2941000000.0	2672549237.5	2090843231.7	2896527172.7
2942000000.0	2673385025.0	2091353216.4	2897510803.0
2943000000.0	2674220767.0	2091863103.1	2898494432.5
2944000000.0	2675056463.5	2092372891.9	2899478061.2
2945000000.0	2675892114.4	2092882582.8	2900461689.2
2946000000.0	2676727719.8	2093392175.9	2901445316.4
2947000000.0	2677563279.6	2093901671.0	2902428942.8
2948000000.0	2678398793.9	2094411068.4	2903412568.5
2949000000.0	2679234262.7	2094920368.0	2904396193.4
2950000000.0	2680069686.0	2095429569.8	2905379817.5
2951000000.0	2680905063.8	2095938673.9	2906363440.9
2952000000.0	2681740396.0	2096447680.2	2907347063.5
2953000000.0	2682575682.7	2096956588.9	2908330685.3
2954000000.0	2683410924.0	2097465400.0	2909314306.4
2955000000.0	2684246119.7	2097974113.4	2910297926.7
2956000000.0	2685081269.9	2098482729.2	2911281546.2
2957000000.0	2685916374.6	2098991247.5	2912265165.0
2958000000.0	2686751433.9	2099499668.2	2913248782.9
2959000000.0	2687586447.6	2100007991.5	2914232400.2
2960000000.0	2688421415.9	2100516217.2	2915216016.6
2961000000.0	2689256338.7	2101024345.5	2916199632.3
2962000000.0	2690091216.0	2101532376.3	2917183247.3
2963000000.0	2690926047.8	2102040309.8	2918166861.4
2964000000.0	2691760834.2	2102548145.9	2919150474.8
2965000000.0	2692595575.1	2103055884.7	2920134087.5
2966000000.0	2693430270.5	2103563526.1	2921117699.3
2967000000.0	2694264920.5	2104071070.3	2922101310.4
2968000000.0	2695099525.0	2104578517.2	2923084920.7
2969000000.0	2695934084.1	2105085866.8	2924068530.3
2970000000.0	2696768597.7	2105593119.3	2925052139.1
2971000000.0	2697603065.9	2106100274.6	2926035747.1
2972000000.0	2698437488.7	2106607332.7	2927019354.4
2973000000.0	2699271866.0	2107114293.8	2928002960.9
2974000000.0	2700106197.8	2107621157.7	2928986566.6
2975000000.0	2700940484.3	2108127924.6	2929970171.6
2976000000.0	2701774725.3	2108634594.4	2930953775.8
2977000000.0	2702608920.9	2109141167.3	2931937379.2
2978000000.0	2703443071.1	2109647643.1	2932920981.8
2979000000.0	2704277175.9	2110154022.1	2933904583.7
2980000000.0	2705111235.2	2110660304.0	2934888184.9
2981000000.0	2705945249.2	2111166489.1	2935871785.2
2982000000.0	2706779217.8	2111672577.4	2936855384.8
2983000000.0	2707613140.9	2112178568.8	2937838983.6
2984000000.0	2708447018.7	2112684463.3	2938822581.7
2985000000.0	2709280851.0	2113190261.1	2939806179.0
2986000000.0	2710114638.0	2113695962.2	2940789775.5
2987000000.0	2710948379.6	2114201566.5	2941773371.3
2988000000.0	2711782075.8	2114707074.1	2942756966.2
2989000000.0	2712615726.7	2115212485.1	2943740560.5
2990000000.0	2713449332.1	2115717799.4	2944724153.9
2991000000.0	2714282892.2	2116223017.0	2945707746.6
2992000000.0	2715116407.0	2116728138.1	2946691338.5
2993000000.0	2715949876.3	2117233162.7	2947674929.7
2994000000.0	2716783300.4	2117738090.7	2948658520.1
2995000000.0	2717616679.0	2118242922.1	2949642109.7
2996000000.0	2718450012.3	2118747657.2	2950625698.6
2997000000.0	2719283300.3	2119252295.7	2951609286.7
2998000000.0	2720116542.9	2119756837.9	2952592874.0
2999000000.0	2720949740.2	2120261283.6	2953576460.5
3000000000.0	2721782892.1	2120765633.0	2954560046.3
3001000000.0	2722615998.7	2121269886.0	2955543631.3
3002000000.0	2723449060.0	2121774042.7	2956527215.6
3003000000.0	2724282076.0	2122278103.2	2957510799.1
3004000000.0	2725115046.6	2122782067.4	2958494381.8
3005000000.0	2725947971.9	2123285935.3	2959477963.8
3006000000.0	2726780852.0	2123789707.1	2960461544.9
3007000000.0	2727613686.7	2124293382.6	2961445125.4
3008000000.0	2728446476.0	2124796962.1	2962428705.0
3009000000.0	2729279220.1	2125300445.4	2963412283.9
3010000000.0	2730111918.9	2125803832.6	2964395862.0
3011000000.0	2730944572.4	2126307123.7	2965379439.4
3012000000.0	2731777180.6	2126810318.9	2966363016.0
3013000000.0	2732609743.5	2127313418.0	2967346591.8
3014000000.0	2733442261.2	2127816421.1	2968330166.8
3015000000.0	2734274733.5	2128319328.3	2969313741.1
3016000000.0	2735107160.6	2128822139.5	2970297314.6
3017000000.0	2735939542.4	2129324854.8	2971280887.4
3018000000.0	2736771878.9	2129827474.3	2972264459.4
3019000000.0	2737604170.2	2130329997.9	2973248030.6
3020000000.0	2738436416.2	2130832425.8	2974231601.0
3021000000.0	2739268616.9	2131334757.8	2975215170.7
3022000000.0	2740100772.4	2131836994.0	2976198739.7
3023000000.0	2740932882.7	2132339134.5	2977182307.8
3024000000.0	2741764947.7	2132841179.4	2978165875.2
3025000000.0	2742596967.4	2133343128.5	2979149441.8
3026000000.0	2743428941.9	2133844982.0	2980133007.7
3027000000.0	2744260871.2	2134346739.8	2981116572.7
3028000000.0	2745092755.3	2134848402.1	2982100137.1
3029000000.0	2745924594.1	2135349968.8	2983083700.6
3030000000.0	2746756387.7	2135851439.9	2984067263.4
3031000000.0	2747588136.0	2136352815.5	2985050825.4
3032000000.0	2748419839.2	2136854095.7	2986034386.7
3033000000.0	2749251497.1	2137355280.3	2987017947.1
3034000000.0	2750083109.8	2137856369.6	2988001506.9
3035000000.0	2750914677.4	2138357363.4	2988985065.8
3036000000.0	2751746199.7	2138858261.9	2989968624.0
3037000000.0	2752577676.8	2139359065.0	2990952181.4
3038000000.0	2753409108.7	2139859772.7	2991935738.1
3039000000.0	2754240495.5	2140360385.2	2992919293.9
3040000000.0	2755071837.0	2140860902.4	2993902849.1
3041000000.0	2755903133.4	2141361324.4	2994886403.4
3042000000.0	2756734384.5	2141861651.1	2995869957.0
3043000000.0	2757565590.5	2142361882.7	2996853509.8
3044000000.0	2758396751.4	2142862019.1	2997837061.9
3045000000.0	2759227867.0	2143362060.3	2998820613.1
3046000000.0	2760058937.5	2143862006.5	2999804163.7
3047000000.0	2760889962.9	2144361857.5	3000787713.4
3048000000.0	2761720943.0	2144861613.5	3001771262.4
3049000000.0	2762551878.0	2145361274.5	3002754810.6
3050000000.0	2763382767.9	2145860840.5	3003738358.0
3051000000.0	2764213612.6	2146360311.5	3004721904.7
3052000000.0	2765044412.2	2146859687.6	3005705450.6
3053000000.0	2765875166.6	2147358968.7	3006688995.8
3054000000.0	2766705875.9	2147858155.0	3007672540.2
3055000000.0	2767536540.1	2148357246.4	3008656083.8
3056000000.0	2768367159.1	2148856243.0	3009639626.6
3057000000.0	2769197733.0	2149355144.7	3010623168.7
3058000000.0	2770028261.8	2149853951.7	3011606710.0
